country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,3,0,1.23,8.33
Albania,1,0,1.26,50.93
Algeria,7,0,1.48,68.52
Andorra,7,0,1.08,62.96
Angola,7,0,1.06,60.19
Antigua and Barbuda,3,0,0.32,0
Argentina,2,0.419,0.92,79.17
Armenia,3,0,0.97,0
Australia,1,0,0.91,52.31
Austria,2,0.233,1.26,75
Azerbaijan,7,0,1.22,64.35
Bahamas,3,0,0.85,0
Bahrain,7,0.02,0.88,58.33
Bangladesh,2,0.116,1.08,80.09
Barbados,0,0,0.85,40.74
Belarus,4,0.039,1.15,22.22
Belgium,7,0.232,0.71,65.74
Belize,7,0,1.15,66.67
Benin,0,0,0.95,40.74
Bhutan,7,0,0.93,66.67
Bolivia,2,0.105,0.88,84.26
Bosnia and Herzegovina,0,0,1.16,40.74
Botswana,1,0,0.73,56.48
Brazil,1,0,1.12,54.17
Brunei,5,0,0,35.19
Bulgaria,1,0.331,1.26,48.15
Burkina Faso,4,0,1.01,22.22
Burundi,4,0,0.81,14.81
Cambodia,0,0,0.91,39.81
Cameroon,0,0,0.93,45.37
Canada,7,0.075,1.18,60.65
Cape Verde,2,0.162,1.05,71.3
Central African Republic,4,0,0.66,24.07
Chad,7,0,0.95,70.37
Chile,2,0.041,0.98,81.94
China,7,0,0.98,63.43
Colombia,7,0,0.98,65.74
Comoros,3,0,0.64,0
Congo,1,0,0.55,47.22
Costa Rica,1,0,1.03,55.56
Cote d'Ivoire,6,0.017,0.95,25
Croatia,5,0.277,1.07,31.48
Cuba,7,0.006,0.92,59.26
Cyprus,7,0.056,1.15,69.44
Czechia,2,0.283,0.81,73.15
Democratic Republic of Congo,4,0.157,1.11,22.22
Denmark,1,0.015,1.13,54.63
Djibouti,0,0,0.97,43.52
Dominica,5,0,0,34.26
Dominican Republic,7,0.136,1.1,64.81
Ecuador,1,0,0.94,52.78
Egypt,7,0,1.15,60.19
El Salvador,1,0.066,1.13,52.78
Equatorial Guinea,3,0,0.49,0
Eritrea,2,0,0.41,82.41
Estonia,6,0.043,1.43,25.93
Eswatini,1,0,1.12,48.15
Ethiopia,1,0.078,0.9,51.85
Fiji,1,0,0,49.07
Finland,0,0.016,1.14,40.74
France,2,0.124,1.02,78.7
Gabon,7,0,1.1,66.67
Gambia,5,0,0.64,36.11
Georgia,7,0,1.28,64.81
Germany,7,0,1.17,64.81
Ghana,0,0.074,1.16,38.89
Greece,2,0.11,1.26,78.7
Grenada,3,0,0,0
Guatemala,1,0.149,1.02,49.54
Guinea,6,0,1.08,25.93
Guinea-Bissau,3,0,0.38,0
Guyana,2,0,1.04,72.22
Haiti,1,0,0.88,47.22
Honduras,2,0,1,87.04
Hungary,2,0.254,1.21,72.22
Iceland,1,0.02,0.6,52.78
India,7,0.041,0.94,61.57
Indonesia,1,0.133,1.07,50.46
International,3,0,0,0
Iran,7,0.218,1.24,68.06
Iraq,1,0.183,0.94,51.85
Ireland,2,0.036,0.77,81.48
Israel,7,0.019,0.88,65.74
Italy,2,0.162,1.16,79.63
Jamaica,7,0.081,0.95,67.59
Japan,0,0.047,1.38,38.89
Jordan,2,0.214,1.21,78.7
Kazakhstan,7,0.025,1.34,68.06
Kenya,7,0.164,1.13,62.96
Kosovo,2,0,1.51,74.07
Kuwait,7,0.116,1.01,62.96
Kyrgyzstan,7,0,1.04,57.87
Laos,5,0,0,33.33
Latvia,1,0.047,1.3,53.7
Lebanon,1,0,1.09,57.41
Lesotho,1,0,0.8,47.22
Liberia,1,0,1.04,57.41
Libya,2,0.243,1.02,79.63
Liechtenstein,3,0,1.07,0
Lithuania,7,0.122,1.37,62.96
Luxembourg,1,0.056,1.19,56.48
Madagascar,0,0.064,0.43,37.04
Malawi,1,0.006,0.85,50.93
Malaysia,2,0.058,1.1,80.09
Maldives,3,0.024,1.03,0
Mali,0,0,1.15,37.96
Malta,3,0.042,1.04,0
Marshall Islands,3,0,0,0
Mauritania,4,0.033,1.43,17.59
Mauritius,4,0,0.73,16.67
Mexico,2,0.426,1.03,71.76
Moldova,1,0,1.15,48.15
Monaco,3,0,1.04,0
Mongolia,5,0,1.33,35.19
Montenegro,3,0,1.25,0
Morocco,7,0.249,1.11,66.2
Mozambique,1,0.056,1.06,55.09
Myanmar,2,0,1.04,79.63
Namibia,0,0.034,1.02,37.96
Nepal,7,0.242,0.89,63.89
Netherlands,7,0,0.82,65.74
New Zealand,4,0.001,0.89,22.22
Nicaragua,3,0,0.58,8.33
Niger,6,0,1.43,24.07
Nigeria,1,0.032,1.09,50.93
North Macedonia,3,0.354,1.17,0
Norway,1,0.024,1.21,52.78
Oman,0,0,1,37.04
Pakistan,1,0.047,1.31,47.69
Palestine,0,0.122,1.12,40.74
Panama,7,0.14,1.16,58.33
Papua New Guinea,0,0,0.7,37.96
Paraguay,7,0.21,1.02,64.81
Peru,2,0,0.96,74.07
Philippines,7,0.058,0.93,68.98
Poland,2,0.417,1.16,71.3
Portugal,7,0.147,1.2,60.65
Qatar,7,0.043,1.04,64.81
Romania,7,0.257,1.17,66.67
Russia,0,0.039,1.1,44.91
Rwanda,7,0.009,1.41,58.33
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0.76,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,0,0,1.3,40.74
Sao Tome and Principe,3,0,0.8,0
Saudi Arabia,1,0.007,0.95,50
Senegal,0,0.015,0.97,37.96
Serbia,1,0.2,1.55,54.63
Seychelles,5,0,0.17,31.48
Sierra Leone,5,0,0.94,31.48
Singapore,1,0,1.21,52.78
Slovakia,2,0.169,1.02,73.15
Slovenia,7,0.258,1.05,68.52
Solomon Islands,0,0,0,43.52
Somalia,0,0,0.72,37.96
South Africa,0,0.081,1.11,38.89
South Korea,0,0.012,1.22,44.44
South Sudan,5,0.005,1.08,35.19
Spain,2,0.104,1.07,71.3
Sri Lanka,1,0.041,1.13,55.09
Sudan,6,0,1.39,28.7
Suriname,1,0,0.84,54.63
Sweden,7,0.115,1.52,58.33
Switzerland,7,0.263,1.13,59.26
Syria,1,0,1.1,54.17
Taiwan,4,0.007,1.2,23.15
Tajikistan,5,0,1,33.33
Tanzania,4,0,0,13.89
Thailand,1,0.002,1.02,47.22
Timor,6,0,0,25.93
Togo,1,0.026,1.05,52.78
Trinidad and Tobago,7,0.145,1.11,65.74
Tunisia,7,0,1.07,62.96
Turkey,7,0.017,1.1,62.5
Uganda,0,0.086,1.15,45.37
Ukraine,7,0.224,1.17,58.8
United Arab Emirates,0,0.009,0.98,45.37
United Kingdom,7,0.078,0.97,63.89
United States,7,0,1.27,65.28
Uruguay,0,0.019,1.2,43.52
Uzbekistan,0,0,0.91,39.81
Vanuatu,4,0,0,22.22
Vatican,3,0,0,0
Venezuela,2,0,0.92,87.96
Vietnam,0,0,1.45,43.06
Yemen,4,0,0.91,24.07
Zambia,0,0.01,0.9,45.37
Zimbabwe,7,0.036,1.24,67.59
