country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,1,21.3
Albania,6,0,1.09,54.63
Algeria,5,0,0.85,75.93
Andorra,6,0,1.48,45.37
Angola,4,0,1.13,81.02
Antigua and Barbuda,2,0,0,0
Argentina,7,0.48,1.09,87.96
Armenia,2,0,1.08,0
Australia,5,0.001,0.59,75.46
Austria,3,0.034,1.41,36.11
Azerbaijan,4,0,1,82.41
Bahamas,2,0,1.17,0
Bahrain,0,0.053,1.04,60.19
Bangladesh,4,0.14,0.88,80.09
Barbados,3,0,0.7,38.89
Belarus,1,0.021,1.11,16.67
Belgium,6,0.022,1.25,52.78
Belize,5,0,1.16,72.22
Benin,3,0,0.94,41.67
Bhutan,7,0,0.76,89.35
Bolivia,7,0.317,0.86,84.26
Bosnia and Herzegovina,3,0,1.16,40.74
Botswana,6,0,0.78,52.78
Brazil,5,0,0.94,69.91
Brunei,3,0,0,37.96
Bulgaria,3,0.023,1.04,38.89
Burkina Faso,6,0,1,48.15
Burundi,1,0,0.73,14.81
Cambodia,3,0,0.22,37.04
Cameroon,0,0,0.99,57.41
Canada,0,0.012,1.25,60.65
Cape Verde,5,0.144,1.08,68.98
Central African Republic,6,0,0.62,54.63
Chad,0,0,1.04,64.81
Chile,4,0.059,0.98,81.94
China,6,0,0.78,46.76
Colombia,5,0,0.92,71.3
Comoros,2,0,0.65,0
Congo,0,0,0.56,62.04
Costa Rica,0,0,1.11,61.11
Cote d'Ivoire,3,0.089,0.93,38.43
Croatia,1,0.074,0.98,28.7
Cuba,7,0.007,1.14,86.11
Cyprus,6,0.001,0.9,55.56
Czechia,3,0.065,1.65,38.89
Democratic Republic of Congo,6,0.116,1.06,46.3
Denmark,6,0.005,1.32,47.69
Djibouti,6,0,1.09,50.93
Dominica,1,0,0,28.7
Dominican Republic,4,0.189,1.01,78.7
Ecuador,5,0,1.21,73.61
Egypt,0,0,0.96,62.96
El Salvador,4,0.041,1.03,80.56
Equatorial Guinea,2,0,0.47,0
Eritrea,7,0,0.25,88.89
Estonia,1,0.012,1.27,23.15
Eswatini,0,0,0.85,64.81
Ethiopia,4,0.051,0.79,80.56
Fiji,6,0.004,0,51.85
Finland,3,0.003,1.31,32.41
France,6,0.048,1.3,48.61
Gabon,0,0,1.04,66.67
Gambia,5,0,0.77,72.22
Georgia,0,0,2,67.59
Germany,6,0,1.1,49.54
Ghana,3,0.103,0.99,44.44
Greece,0,0.015,1.13,64.81
Grenada,2,0,0,0
Guatemala,7,0.242,0.98,87.04
Guinea,0,0,1.08,65.28
Guinea-Bissau,2,0,0.53,0
Guyana,5,0,1.18,75
Haiti,1,0,0.93,21.3
Honduras,4,0,1.02,82.41
Hong Kong,0,0,0,66.67
Hungary,6,0.053,1.68,50
Iceland,3,0.009,1.11,37.96
