country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,1.42,67.59
Albania,5,0,1.16,84.26
Algeria,1,0,1.36,86.57
Andorra,2,0,0.86,48.15
Angola,7,0,0,90.74
Antigua and Barbuda,6,0,0,0
Argentina,3,0.121,1.44,100
Armenia,6,0,1.21,0
Australia,0,0.023,0.85,73.15
Austria,5,0.057,0.77,81.48
Azerbaijan,1,0,1.64,88.89
Bahamas,6,0,0,0
Bahrain,4,0.026,1.34,78.7
Bangladesh,1,0.013,0,87.04
Barbados,5,0,0,83.33
Belarus,6,0.038,2.34,12.96
Belgium,5,0.251,1.45,81.48
Belize,4,0,0,75
Benin,0,0,0,70.83
Bhutan,5,0,0,83.33
Bolivia,5,0.093,1.29,84.26
Bosnia and Herzegovina,1,0,1.17,89.81
Botswana,1,0,0,86.11
Brazil,4,0,1.86,74.54
Brunei,2,0,0.18,52.78
Bulgaria,0,0,1.1,71.3
Burkina Faso,5,0,0.96,84.26
Burundi,6,0,0,13.89
Cambodia,2,0,0.13,57.41
Cameroon,0,0,1.3,68.52
Canada,0,0.059,1.68,72.69
Cape Verde,4,0,0,79.63
Central African Republic,0,0,0,68.52
Chad,2,0,0,33.33
Chile,0,0.106,1.63,73.15
China,0,0,0.84,69.91
Colombia,1,0,1.56,87.96
Comoros,6,0,0,0
Congo,3,0,0,97.22
Costa Rica,4,0,0.96,75
Cote d'Ivoire,5,0,1.3,80.56
Croatia,3,0.102,1.02,96.3
Cuba,0,0.036,1.37,66.67
Cyprus,7,0.058,1.16,92.59
Czechia,4,0.045,1.16,74.07
Democratic Republic of Congo,4,0,1.12,77.78
Denmark,0,0.07,1.25,72.22
Djibouti,3,0,0,94.44
Dominica,4,0,0,79.63
Dominican Republic,7,0.297,1.59,92.59
Ecuador,7,0,1.66,93.52
Egypt,5,0,1.57,84.26
El Salvador,1,0,0,88.89
Equatorial Guinea,6,0,0,0
Eritrea,7,0,0,93.52
Estonia,4,0.035,1.15,77.78
Eswatini,7,0,0,89.81
Ethiopia,0,0.04,0,68.52
Fiji,1,0.062,0,88.89
Finland,0,0.061,1.32,67.59
France,1,0,1.55,87.96
Gabon,0,0,0,66.67
Gambia,4,0,0,78.7
Georgia,3,0,0.93,100
Germany,4,0,1.18,76.85
Ghana,1,0.009,1.4,86.11
Greece,5,0.068,1.04,84.26
Grenada,6,0,0,0
Guatemala,7,0.096,0,93.52
Guinea,4,0,0,78.7
Guinea-Bissau,6,0,0,0
Guyana,5,0,0,85.19
Haiti,5,0,0,82.41
Honduras,3,0,1.26,100
Hungary,4,0.037,1.4,76.85
Iceland,2,0.046,0.93,53.7
India,3,0.043,2.03,100
Indonesia,2,0.424,1.48,50.93
International,6,0,0,0
Iran,2,0,1.03,57.41
Iraq,3,0,1.29,96.3
Ireland,5,0.173,1.59,85.19
Israel,1,0.073,1.17,87.96
Italy,7,0.141,0.94,91.67
Jamaica,4,0.066,0,78.7
Japan,2,0.13,1.82,43.52
Jordan,3,0,0.8,100
Kazakhstan,7,0.01,1.53,92.13
Kenya,1,0.039,0.81,87.04
Kosovo,7,0,1.1,92.59
Kuwait,5,0,2.39,81.48
Kyrgyzstan,7,0,1.24,92.13
Laos,3,0,0,96.3
Latvia,0,0.031,0.98,69.44
Lebanon,5,0,1.01,85.19
Lesotho,7,0,0,90.74
Liberia,4,0,0,79.63
Libya,7,0,0,90.74
Liechtenstein,6,0,0,0
Lithuania,5,0.028,1.13,81.48
Luxembourg,4,0.131,1.04,79.63
Madagascar,7,0,0,91.67
Malawi,2,0,0,56.48
Malaysia,0,0.101,1.13,73.15
Maldives,6,0.005,0,0
Mali,0,0,0,72.22
Malta,6,0.014,1.18,0
Marshall Islands,6,0,0,0
Mauritania,4,0,0,77.78
Mauritius,5,0,0.68,82.41
Mexico,5,0.103,1.73,82.41
Moldova,1,0,1.7,87.04
Monaco,5,0,0,85.19
Mongolia,0,0,0,62.96
Montenegro,6,0,1.07,0
Morocco,7,0.22,1.54,93.52
Mozambique,2,0.014,0,56.48
Myanmar,0,0,0,69.44
Namibia,0,0,0,66.67
Nepal,3,0.006,0,96.3
Netherlands,4,0,1.25,79.63
New Zealand,3,0.025,1.24,96.3
Nicaragua,6,0,0,15.74
Niger,0,0,1.07,61.11
Nigeria,5,0,1.22,82.87
North Macedonia,6,0,1.37,0
Norway,4,0.076,0.95,79.63
Oman,5,0,1.3,85.19
Pakistan,3,0.076,1.6,96.3
Palestine,3,0,1.22,96.3
Panama,7,0.254,1.57,90.74
Papua New Guinea,4,0,0,74.07
Paraguay,7,0.048,0,93.52
Peru,7,0,1.9,94.44
Philippines,3,0,1.45,100
Poland,5,0,1.56,81.48
Portugal,5,0.093,1.36,82.41
Qatar,1,0.048,3.14,86.11
Romania,1,0.132,1.56,87.04
Russia,1,0.008,2.13,87.04
Rwanda,7,0,0,90.74
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,5,0,1.07,83.33
Sao Tome and Principe,6,0,0,0
Saudi Arabia,1,0.019,1.64,89.81
Senegal,4,0.09,0.86,77.78
Serbia,3,0.224,1.85,100
Seychelles,2,0,0,52.78
Sierra Leone,2,0,0,57.41
Singapore,2,0,1.58,48.15
Slovakia,4,0.022,1.2,75
Slovenia,1,0.042,0.96,89.81
Solomon Islands,2,0,0,44.44
Somalia,2,0,0,52.78
South Africa,1,0.018,0.91,87.96
South Korea,4,0.011,0.82,78.7
South Sudan,0,0,0,73.15
Spain,5,0,1.34,85.19
Sri Lanka,3,0.033,0.95,100
Sudan,4,0,0,76.85
Suriname,0,0,0,71.3
Sweden,0,0,1.36,64.81
Switzerland,0,0.162,1.08,73.15
Syria,1,0,0,87.04
Taiwan,2,0.011,0.6,31.48
Tajikistan,6,0,0,19.44
Tanzania,2,0,0,47.22
Thailand,4,0.044,1.07,76.85
Timor,4,0,0,75
Togo,0,0.02,0,73.15
Trinidad and Tobago,4,0,0,79.63
Tunisia,7,0.072,1.04,90.74
Turkey,4,0.156,1.74,75.93
Uganda,7,0,0,93.52
Ukraine,1,0,1.75,88.89
United Arab Emirates,1,0.007,2.11,89.81
United Kingdom,4,0,1.22,79.63
United States,0,0.218,1.57,72.69
