country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,1.01,78.7
Albania,3,0,1.62,71.3
Algeria,0,0,0.92,76.85
Andorra,1,0,0.36,42.59
Angola,0,0,1.09,75.93
Antigua and Barbuda,4,0,0,0
Argentina,6,0.199,1.31,88.89
Armenia,4,0,1.15,0
Australia,2,0,1.27,50.46
Austria,2,0.006,0.97,47.22
Azerbaijan,0,0,1.2,77.78
Bahamas,4,0,0.11,0
Bahrain,3,0.07,1.13,75
Bangladesh,7,0.209,1.19,62.96
Barbados,3,0,0,75
Belarus,4,0.057,0.88,16.67
Belgium,2,0.01,0.79,51.85
Belize,3,0,0,73.15
Benin,1,0,0.97,41.67
Bhutan,5,0,0,83.33
Bolivia,5,0.453,1.25,84.26
Bosnia and Herzegovina,2,0,1.18,54.63
Botswana,2,0,0,57.41
Brazil,0,0,1.16,77.31
Brunei,2,0,0,49.07
Bulgaria,1,0.053,1.43,38.89
Burkina Faso,1,0,0.95,45.37
Burundi,4,0,0,13.89
Cambodia,1,0,0.08,40.74
Cameroon,7,0,1.12,60.19
Canada,3,0.015,0.76,70.83
Cape Verde,0,0.113,1.1,79.17
Central African Republic,7,0,0.96,64.81
Chad,3,0,0.75,74.07
Chile,0,0.359,1.05,78.24
China,0,0,2,78.24
Colombia,5,0,1.26,87.04
Comoros,4,0,0.72,0
Congo,3,0,0.75,73.15
Costa Rica,3,0,1.46,72.22
Cote d'Ivoire,7,0.239,1.22,64.81
Croatia,2,0.001,1.5,54.63
Cuba,6,0.007,0.77,100
Cyprus,7,0.002,0.88,62.96
Czechia,1,0.016,1.09,41.67
Democratic Republic of Congo,0,0,1.1,80.56
Denmark,2,0.002,0.93,57.41
Djibouti,7,0,0.59,59.26
Dominica,3,0,0,72.22
Dominican Republic,5,0.221,1.16,87.04
Ecuador,5,0,1.14,83.33
Egypt,3,0,1.15,71.3
El Salvador,6,0.037,1.16,96.3
Equatorial Guinea,4,0,0.31,0
Eritrea,6,0,0,93.52
Estonia,1,0.008,0.72,41.67
Eswatini,5,0,1.45,84.26
Ethiopia,0,0.028,1.44,80.56
Fiji,0,0,0,78.7
Finland,1,0.008,0.7,44.44
France,3,0.014,1.06,72.22
Gabon,0,0,1.09,80.56
Gambia,3,0,0,74.07
Georgia,3,0,1.33,69.44
Germany,7,0,0.96,59.72
Ghana,2,0.098,1.21,56.48
Greece,2,0.003,1.21,54.63
Grenada,4,0,0,0
Guatemala,6,0.441,1.26,96.3
Guinea,0,0,1.1,78.7
Guinea-Bissau,4,0,0.8,0
Guyana,5,0,0.66,83.33
Haiti,0,0,1.13,80.56
Honduras,6,0,1.26,96.3
Hungary,7,0.003,0.61,61.11
Iceland,1,0.003,0.62,39.81
India,0,0.075,1.21,76.85
Indonesia,3,0.152,1.21,68.06
International,4,0,0,0
Iran,1,0.098,0.98,44.44
Iraq,6,0.117,1.45,92.59
Ireland,3,0.004,0.58,72.22
Israel,3,0.011,1.5,75
Italy,2,0.004,0.83,50
Jamaica,3,0.01,1.06,73.15
Japan,1,0.01,1.16,28.7
Jordan,2,0,1.3,48.15
Kazakhstan,0,0.01,1.12,81.02
Kenya,6,0.047,1.21,88.89
Kosovo,7,0,1.55,59.26
Kuwait,5,0.203,0.84,85.19
Kyrgyzstan,0,0,1.39,76.39
Laos,1,0,0,39.81
Latvia,2,0.001,0.86,50
Lebanon,3,0,1.14,74.07
Lesotho,7,0,0,62.04
Liberia,0,0,1.03,79.63
Libya,6,0.036,1.22,96.3
Liechtenstein,4,0,0,0
Lithuania,2,0.002,0.91,56.48
Luxembourg,1,0.001,1.18,41.67
Madagascar,3,0.124,1.18,70.37
Malawi,7,0.042,1.25,60.19
Malaysia,2,0.003,0.67,57.41
Maldives,4,0.022,0.97,0
Mali,2,0,1.05,52.78
Malta,4,0.003,1.11,0
Marshall Islands,4,0,0,0
Mauritania,0,0.158,1.39,77.78
Mauritius,1,0,0.06,38.89
Mexico,3,0.427,1.15,70.83
Moldova,0,0,1.22,80.56
Monaco,4,0,0,0
Mongolia,3,0,0.61,71.3
Montenegro,4,0,0.29,0
Morocco,0,0.005,1.25,76.85
Mozambique,7,0.034,1.12,62.04
Myanmar,0,0.002,0.76,80.56
Namibia,7,0.005,0,62.96
Nepal,6,0.064,1.42,92.59
Netherlands,7,0,0.94,62.96
New Zealand,1,0,0.45,25.93
Nicaragua,4,0,0.23,18.52
Niger,1,0,0.72,25.93
