country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,6,0,1.2,16.67
Albania,1,0,1.14,54.63
Algeria,5,0,0.94,75.93
Andorra,1,0,1.42,53.7
Angola,2,0,1.12,71.3
Antigua and Barbuda,0,0,0.27,0
Argentina,5,0.491,1.04,87.96
Armenia,0,0,1.41,0
Australia,2,0.001,0.96,68.06
Austria,3,0.058,1.25,40.74
Azerbaijan,2,0,1.47,66.2
Bahamas,0,0,1.21,0
Bahrain,2,0.044,0.91,63.89
Bangladesh,5,0.118,0.97,80.09
Barbados,4,0,0.91,29.63
Belarus,6,0.024,1.26,16.67
Belgium,7,0.087,1.58,45.37
Belize,2,0,1.16,69.44
Benin,7,0,0.93,47.22
Bhutan,5,0,0.79,77.78
Bolivia,5,0.243,0.77,84.26
Bosnia and Herzegovina,3,0,1.16,40.74
Botswana,2,0,0.75,63.89
Brazil,2,0,0.96,63.43
Brunei,4,0,0,35.19
Bulgaria,4,0.091,1.5,35.19
Burkina Faso,4,0,0.99,36.11
Burundi,6,0,0.75,14.81
Cambodia,3,0,0.57,37.04
Cameroon,3,0,0.92,41.67
Canada,2,0.027,1.21,60.65
Cape Verde,2,0.183,1.07,67.13
Central African Republic,1,0,0.55,56.48
Chad,5,0,1.02,73.15
Chile,5,0.05,0.97,81.94
China,1,0,1.12,54.17
Colombia,2,0,1.04,71.3
Comoros,0,0,0.64,0
Congo,1,0,0.58,56.48
Costa Rica,1,0,1.02,58.33
Cote d'Ivoire,4,0.043,0.93,36.11
Croatia,4,0.072,1.54,28.7
Cuba,5,0.005,0.71,73.15
Cyprus,7,0.007,1.56,50
Czechia,7,0.223,1.55,48.15
Democratic Republic of Congo,7,0,1.08,48.15
Denmark,1,0.009,1.12,50.93
Djibouti,7,0,1.04,47.22
Dominica,4,0,0,28.7
Dominican Republic,2,0.156,0.99,67.59
Ecuador,1,0,0.97,51.39
Egypt,2,0,1.01,62.96
El Salvador,1,0.046,1.09,52.78
Equatorial Guinea,0,0,0.53,0
Eritrea,5,0,0.41,82.41
Estonia,6,0.017,1.01,25.93
Eswatini,1,0,0.85,59.26
Ethiopia,2,0.113,1.07,65.74
Fiji,7,0,0,49.07
Finland,4,0.013,1.29,32.41
France,7,0.094,1.3,49.54
Gabon,5,0,1.07,74.07
Gambia,5,0,0.69,75.93
Georgia,2,0,1.28,61.11
Germany,7,0,1.42,49.54
Ghana,7,0.03,1.06,44.44
Greece,7,0.033,1.17,50.46
Grenada,0,0,0,0
Guatemala,7,0.154,0.99,49.54
Guinea,1,0,1.09,51.85
Guinea-Bissau,0,0,0.43,0
Guyana,5,0,1.01,80.56
Haiti,7,0,0.89,47.22
Honduras,5,0,1.03,84.26
Hong Kong,1,0,0,51.85
Hungary,3,0.104,1.15,40.74
Iceland,3,0.034,1.36,40.74
India,5,0.064,0.92,73.61
Indonesia,2,0.147,1.01,72.69
International,0,0,0,0
Iran,2,0.145,1.1,69.44
Iraq,2,0.176,0.88,61.11
Ireland,2,0.038,1.34,61.57
Israel,5,0.093,0.66,85.19
Italy,1,0.032,1.65,55.56
Jamaica,2,0.151,0.95,71.3
Japan,4,0.028,1.07,33.33
Jordan,5,0,1.38,78.7
Kazakhstan,5,0.014,1.15,78.7
Kenya,2,0.07,1.39,64.81
Kosovo,1,0,1.18,52.78
Kuwait,2,0.174,1.08,62.96
Kyrgyzstan,2,0,1.31,67.13
Laos,4,0,0,36.11
Latvia,4,0.022,1.49,32.41
Lebanon,1,0,1.13,59.26
Lesotho,7,0,0.88,47.22
Liberia,1,0,1,57.41
Libya,5,0,1.09,83.33
Liechtenstein,0,0,1.73,0
Lithuania,1,0.02,1.34,54.17
Luxembourg,7,0.016,1.41,47.22
Madagascar,7,0.077,0.64,44.44
Malawi,1,0.017,0.9,54.63
Malaysia,2,0.024,1.59,60.19
Maldives,0,0.041,0.93,0
Mali,3,0,1.11,37.96
Malta,0,0.026,1.39,0
Marshall Islands,0,0,0,0
Mauritania,6,0.028,0.89,17.59
Mauritius,6,0,0.68,16.67
Mexico,2,0.726,1.06,71.76
Moldova,7,0,1.07,48.15
Monaco,0,0,1.2,0
Mongolia,3,0,0.42,42.59
Montenegro,0,0,1.03,0
Morocco,2,0.11,1.13,60.19
Mozambique,2,0.078,1.08,62.04
Myanmar,5,0,1.29,81.02
Namibia,3,0.051,0.86,37.96
Nepal,2,0.189,1.28,63.89
Netherlands,2,0,1.4,62.04
New Zealand,6,0.001,0.83,22.22
Nicaragua,0,0,0.46,8.33
Niger,6,0,1.03,21.3
Nigeria,1,0.028,0.97,54.63
North Macedonia,0,0.143,1.42,0
Norway,4,0.013,1.14,32.41
Oman,5,0,1.12,86.11
Pakistan,2,0.02,1.04,67.13
Palestine,5,0.106,0.91,82.41
Panama,5,0.123,1.02,87.04
Papua New Guinea,7,0,0.71,45.37
Paraguay,2,0.292,1.04,67.59
Peru,5,0,0.91,82.41
Philippines,2,0.075,0.95,68.98
Poland,6,0.102,1.69,23.15
Portugal,1,0.044,1.36,56.94
Qatar,2,0.042,0.96,64.81
Romania,7,0.108,1.31,44.44
Russia,7,0.025,1.25,47.69
Rwanda,5,0.003,0.87,75.93
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,4,0,0.58,29.63
Sao Tome and Principe,0,0,0.63,0
Saudi Arabia,1,0.009,0.91,57.41
Senegal,3,0.022,0.85,40.74
Serbia,1,0.02,1.41,54.63
Seychelles,3,0,0.21,39.81
Sierra Leone,6,0,0.95,25.93
Singapore,1,0,0.63,52.78
Slovakia,7,0.096,1.46,43.52
Slovenia,7,0.084,1.56,47.22
Solomon Islands,4,0,0,36.11
Somalia,3,0,0.71,41.67
South Africa,3,0.081,1.09,39.81
South Korea,1,0.008,0.88,54.63
South Sudan,4,0.017,1.05,35.19
Spain,2,0.089,1.15,64.35
Sri Lanka,4,0.041,1.04,34.26
Sudan,7,0,1.1,46.3
Suriname,1,0,0.83,57.41
Sweden,1,0.03,1.42,55.56
Switzerland,4,0.07,1.74,31.94
Syria,7,0,1.07,47.69
Taiwan,6,0.005,1.2,23.15
Tajikistan,4,0,0.99,36.11
Tanzania,0,0,0,8.33
Thailand,7,0.002,0.99,47.22
Timor,4,0,0,29.63
Togo,1,0.017,1.05,50.93
Trinidad and Tobago,5,0.259,0.79,80.56
Tunisia,1,0,1.36,54.63
Turkey,2,0.014,1.05,71.76
Uganda,5,0.064,0.94,73.15
Ukraine,1,0.183,1.19,58.8
United Arab Emirates,1,0.01,1.09,50.93
United Kingdom,2,0.062,1.26,67.59
United States,2,0,1.12,62.5
Uruguay,7,0.009,1.17,43.52
Uzbekistan,7,0,0.86,43.52
Vanuatu,6,0,0,22.22
Vatican,0,0,0,0
Venezuela,5,0,0.87,84.26
Vietnam,1,0,1.1,55.56
Yemen,7,0,0.64,45.37
Zambia,7,0.024,0.9,45.37
Zimbabwe,2,0.032,1.02,71.3
