country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,0.83,71.3
Albania,4,0,1.16,62.96
Algeria,3,0,0.96,79.63
Andorra,0,0,1.19,45.37
Angola,3,0,1.13,79.17
Antigua and Barbuda,6,0,0,0
Argentina,3,0.402,1.15,88.89
Armenia,6,0,0.8,0
Australia,3,0.008,1.02,79.17
Austria,5,0.014,1.01,35.19
Azerbaijan,3,0,0.6,93.52
Bahamas,6,0,1.22,0
Bahrain,2,0.049,1,69.44
Bangladesh,3,0.237,0.99,80.09
Barbados,0,0,0.63,48.15
Belarus,7,0.015,0.88,16.67
Belgium,4,0.026,1.27,62.96
Belize,2,0,0,69.44
Benin,0,0,0.95,41.67
Bhutan,4,0,0.65,62.96
Bolivia,3,0.529,1,84.26
Bosnia and Herzegovina,4,0,1.17,59.26
Botswana,4,0,0.8,58.8
Brazil,2,0,1.03,72.69
Brunei,5,0,0,39.81
Bulgaria,5,0.052,0.96,38.89
Burkina Faso,1,0,0.99,56.48
Burundi,6,0,0.68,11.11
Cambodia,0,0,0.37,42.59
Cameroon,4,0,1.01,60.19
Canada,2,0.008,1,67.13
Cape Verde,2,0.13,1.08,65.28
Central African Republic,1,0,0.61,54.63
Chad,4,0,0.87,64.81
Chile,3,0.084,0.93,87.5
China,3,0,0.91,78.24
Colombia,3,0,1.13,87.04
Comoros,6,0,0.66,0
Congo,2,0,0.64,67.59
Costa Rica,4,0,1.15,62.96
Cote d'Ivoire,5,0.088,0.88,31.94
Croatia,5,0.044,0.9,35.19
Cuba,2,0.006,1.72,66.67
Cyprus,0,0.006,1.48,47.22
Czechia,5,0.031,1.12,36.11
Democratic Republic of Congo,4,0.125,1.05,59.26
Denmark,1,0.004,1.38,50.93
Djibouti,1,0,0.95,50.93
Dominica,0,0,0,44.44
Dominican Republic,3,0.346,0.93,78.7
Ecuador,2,0,1.08,76.39
Egypt,4,0,0.56,62.96
El Salvador,3,0.166,1.07,89.81
Equatorial Guinea,6,0,0.3,0
Eritrea,3,0,0.28,89.81
Estonia,7,0.013,1.58,23.15
Eswatini,3,0,1.04,80.56
Ethiopia,3,0.081,0.99,80.56
Fiji,1,0,0,54.63
Finland,5,0.002,1.31,35.19
France,0,0.017,1.34,46.3
Gabon,2,0,1.06,66.67
Gambia,5,0,1.49,35.65
Georgia,1,0,1.11,51.85
Germany,4,0,1.26,57.87
