country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,5,0,1.42,84.26
Albania,5,0,1.17,89.81
Algeria,3,0,1.06,92.13
Andorra,6,0,0.6,52.78
Angola,3,0,0,90.74
Antigua and Barbuda,7,0,0,0
Argentina,3,0.057,1.26,100
Armenia,4,0,1.29,0
Australia,0,0.003,0.39,69.44
Austria,1,0.013,0.48,77.78
Azerbaijan,3,0,0.83,91.67
Bahamas,7,0,0,0
Bahrain,0,0.015,1.31,75
Bangladesh,3,0.133,1.69,93.52
Barbados,5,0,0,88.89
Belarus,4,0.092,1.56,16.67
Belgium,1,0.107,0.89,81.48
Belize,0,0,0,75
Benin,0,0,0,70.83
Bhutan,5,0,0,83.33
Bolivia,5,0.131,1.44,84.26
Bosnia and Herzegovina,3,0,1.16,92.59
Botswana,5,0,0,86.11
Brazil,0,0,1.53,74.54
Brunei,6,0,0.14,58.33
Bulgaria,0,0.061,1.28,73.15
Burkina Faso,5,0,0.95,84.26
Burundi,7,0,0,13.89
Cambodia,6,0,0.06,57.41
Cameroon,0,0,1.27,71.3
Canada,0,0.093,1.15,72.69
Cape Verde,1,0,0,79.63
Central African Republic,0,0,0,68.52
Chad,5,0,0,88.89
Chile,0,0.094,1.35,73.15
China,6,0,0.51,56.94
Colombia,5,0,1.31,84.26
Comoros,7,0,0,0
Congo,3,0,0.8,97.22
Costa Rica,1,0,0.81,75.93
Cote d'Ivoire,1,0.136,1.22,80.56
Croatia,3,0.025,0.68,96.3
Cuba,5,0.03,1.02,83.33
Cyprus,3,0.005,0.64,94.44
Czechia,6,0.018,0.71,60.19
Democratic Republic of Congo,1,0.088,1.13,80.56
Denmark,0,0.029,0.96,68.52
Djibouti,3,0,1.01,94.44
Dominica,1,0,0,79.63
Dominican Republic,3,0.239,1.2,96.3
Ecuador,3,0,1.02,93.52
Egypt,5,0,1.3,84.26
El Salvador,3,0.011,1.18,94.44
Equatorial Guinea,7,0,0,0
Eritrea,3,0,0,93.52
Estonia,1,0.016,0.71,77.78
Eswatini,5,0,0,84.26
Ethiopia,1,0.006,0.23,80.56
Fiji,5,0.009,0,88.89
Finland,6,0.041,1.01,60.19
France,5,0,1.09,87.96
Gabon,1,0,1.15,81.48
Gambia,1,0,0,78.7
Georgia,3,0,0.86,100
Germany,1,0,0.72,76.85
Ghana,6,0.017,1.41,62.04
Greece,5,0.022,0.9,84.26
Grenada,7,0,0,0
Guatemala,3,0.098,1.3,96.3
Guinea,1,0,1.14,78.7
Guinea-Bissau,7,0,0,0
Guyana,5,0,0,87.04
Haiti,5,0,0,89.81
Honduras,3,0,1.32,100
Hungary,1,0.038,1.07,76.85
Iceland,6,0.008,0.29,53.7
India,3,0.044,1.48,96.3
Indonesia,0,0.159,1.15,71.76
International,7,0,0,0
Iran,6,0.123,0.75,53.7
Iraq,5,0.013,1.03,85.19
Ireland,3,0.177,0.99,90.74
Israel,5,0.022,0.85,87.96
Italy,3,0.056,0.83,93.52
Jamaica,5,0.168,0.96,87.04
Japan,2,0.106,0.88,47.22
Jordan,3,0,0.75,96.3
Kazakhstan,3,0.015,1.37,92.13
Kenya,5,0.013,1.11,88.89
Kosovo,3,0,1.06,92.59
Kuwait,5,0,1.48,88.89
Kyrgyzstan,3,0,1.05,92.13
Laos,3,0,0,96.3
Latvia,0,0.01,0.9,69.44
Lebanon,5,0,1,85.19
Lesotho,3,0,0,90.74
Liberia,5,0,0.93,87.96
Libya,3,0.028,0,100
Liechtenstein,7,0,0,0
Lithuania,1,0.008,0.84,81.48
Luxembourg,0,0.051,0.62,70.37
Madagascar,0,0,0.66,70.37
Malawi,6,0.034,0,60.19
Malaysia,0,0.017,0.76,73.15
Maldives,7,0.047,0,0
Mali,0,0,1.09,72.22
Malta,4,0.008,0.52,0
Marshall Islands,7,0,0,0
Mauritania,1,0,0,77.78
Mauritius,1,0,0.31,82.41
Mexico,1,0.245,1.52,82.41
Moldova,5,0,1.17,84.26
Monaco,5,0,0,85.19
Mongolia,6,0,0,65.74
Montenegro,7,0,0.34,0
Morocco,3,0.154,1.19,93.52
Mozambique,6,0.026,0,56.48
Myanmar,5,0.022,0.44,86.11
Namibia,0,0,0,73.15
Nepal,3,0.014,0,96.3
Netherlands,1,0,0.82,79.63
New Zealand,3,0.002,0.39,96.3
Nicaragua,2,0,0,24.07
Niger,6,0,0.84,61.11
Nigeria,1,0.149,1.74,82.87
North Macedonia,4,0.088,0.83,0
Norway,0,0.031,0.73,71.3
Oman,3,0,1.28,92.59
Pakistan,3,0.109,1.47,92.59
Palestine,3,0,0.58,96.3
Panama,3,0.207,1.15,93.52
Papua New Guinea,5,0,0,83.8
Paraguay,3,0.022,1.06,94.44
Peru,3,0,1.59,94.44
Philippines,3,0.058,0.99,100
Poland,5,0,1.01,83.33
