country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,3,0,0,27.78
Albania,6,0,0,8.33
Algeria,1,0,0,0
Andorra,1,0,0,0
Angola,6,0,0,8.33
Antigua and Barbuda,1,0,0,0
Argentina,5,0,0,11.11
Armenia,1,0,0,0
Australia,2,0,0,19.44
Austria,5,0,0,11.11
Azerbaijan,2,0,0,19.44
Bahamas,1,0,0,0
Bahrain,3,0,0,30.56
Bangladesh,4,0,0,13.89
Barbados,4,0,0,13.89
Belarus,1,0,0,0
Belgium,5,0,0,11.11
Belize,5,0,0,11.11
Benin,4,0,0,13.89
Bhutan,4,0,0,13.89
Bolivia,0,0,0,62.04
Bosnia and Herzegovina,5,0,0,11.11
Botswana,4,0,0,13.89
Brazil,6,0,0,5.56
Brunei,2,0,0,19.44
Bulgaria,4,0,0,13.89
Burkina Faso,1,0,0,0
Burundi,6,0,0,5.56
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0,0,2.78
Cape Verde,2,0,0,19.44
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,1,0,0,0
China,0,0,0.33,81.02
Colombia,5,0,0,12.04
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,5,0,0,11.11
Cote d'Ivoire,1,0,0,0
Croatia,4,0,0,13.89
Cuba,4,0,0,13.89
Cyprus,1,0,0,0
Czechia,2,0.024,0,19.44
Democratic Republic of Congo,1,0,0,2.78
Denmark,5,0.012,0,11.11
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,1,0,0,0
Ecuador,6,0,0,5.56
Egypt,1,0,0,0
El Salvador,2,0,0,19.44
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,0,0,0
Eswatini,4,0,0,13.89
Ethiopia,1,0,0,2.78
Fiji,2,0,0,19.44
Finland,2,0,0,19.44
France,3,0,2.57,34.72
Gabon,4,0,0,13.89
Gambia,5,0,0,11.11
Georgia,3,0,0,30.56
Germany,3,0,0,25
Ghana,1,0,0,2.78
Greece,2,0,0,19.44
Grenada,1,0,0,0
Guatemala,5,0,0,11.11
Guinea,5,0,0,11.11
Guinea-Bissau,1,0,0,0
Guyana,4,0,0,13.89
Haiti,1,0,0,2.78
Honduras,1,0,0,0
Hungary,5,0,0,11.11
Iceland,2,0,0,16.67
India,5,0,0,10.19
Indonesia,3,0,0,28.7
International,1,0,0,0
Iran,2,0,5,20.37
Iraq,0,0,0,52.78
Ireland,5,0,0,11.11
Israel,2,0.006,0,19.44
