country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,1,78.7
Albania,2,0,1.65,71.3
Algeria,4,0,0.95,76.85
Andorra,6,0,0.36,42.59
Angola,4,0,1.09,75.93
Antigua and Barbuda,7,0,0,0
Argentina,0,0.206,1.31,88.89
Armenia,7,0,1.14,0
Australia,3,0,1.4,50.46
Austria,3,0.005,0.97,47.22
Azerbaijan,4,0,1.19,77.78
Bahamas,7,0,0.14,0
Bahrain,2,0.067,1.13,75
Bangladesh,5,0.203,1.17,62.96
Barbados,2,0,0,75
Belarus,7,0.053,0.88,16.67
Belgium,3,0.01,0.8,51.85
Belize,2,0,0,73.15
Benin,6,0,0.97,41.67
Bhutan,0,0,0,83.33
Bolivia,0,0.47,1.24,84.26
Bosnia and Herzegovina,3,0,1.18,51.85
Botswana,4,0,0,77.78
Brazil,4,0,1.15,77.31
Brunei,3,0,0,49.07
Bulgaria,6,0.046,1.39,38.89
Burkina Faso,3,0,0.95,45.37
Burundi,7,0,0,13.89
Cambodia,6,0,0.08,40.74
Cameroon,5,0,1.12,60.19
Canada,2,0.015,0.76,70.83
Cape Verde,4,0.126,1.1,79.17
Central African Republic,5,0,0.96,64.81
Chad,2,0,0.74,74.07
Chile,4,0.312,1.04,78.24
China,4,0,2.21,78.24
Colombia,0,0,1.27,87.04
Comoros,7,0,0.72,0
Congo,2,0,0.74,73.15
Costa Rica,2,0,1.45,72.22
Cote d'Ivoire,5,0.243,1.22,62.96
Croatia,3,0.003,1.88,54.63
Cuba,1,0.004,0.76,100
Cyprus,5,0.002,0.84,62.96
Czechia,6,0.017,1.08,41.67
Democratic Republic of Congo,4,0,1.1,80.56
Denmark,5,0.002,0.94,57.41
Djibouti,5,0,0.57,59.26
Dominica,2,0,0,72.22
Dominican Republic,0,0.233,1.16,87.04
Ecuador,0,0,1.13,83.33
Egypt,2,0,1.14,71.3
El Salvador,1,0.04,1.16,96.3
Equatorial Guinea,7,0,0.3,0
Eritrea,1,0,0,93.52
Estonia,6,0.005,0.67,41.67
Eswatini,0,0,1.4,84.26
Ethiopia,4,0.031,1.37,80.56
Fiji,4,0,0,78.7
Finland,6,0.008,0.69,44.44
France,2,0.013,1.06,72.22
Gabon,4,0,1.09,80.56
Gambia,2,0,0,74.07
Georgia,2,0,1.31,69.44
Germany,5,0,0.98,59.72
Ghana,5,0.088,1.21,56.48
Greece,3,0.004,1.2,54.63
Grenada,7,0,0,0
Guatemala,1,0.494,1.26,96.3
Guinea,4,0,1.1,78.7
Guinea-Bissau,7,0,0.8,0
Guyana,0,0,0.66,83.33
Haiti,4,0,1.12,80.56
Honduras,1,0,1.26,96.3
Hungary,5,0.003,0.59,61.11
Iceland,6,0.005,0.72,39.81
India,4,0.076,1.21,76.85
Indonesia,2,0.142,1.19,68.06
International,7,0,0,0
Iran,6,0.098,1.01,44.44
Iraq,1,0.12,1.41,92.59
Ireland,2,0.006,0.6,72.22
Israel,2,0.013,1.43,75
Italy,3,0.005,0.88,50
Jamaica,2,0.01,1.07,73.15
Japan,6,0.01,1.18,28.7
Jordan,3,0,1.24,48.15
Kazakhstan,4,0.01,1.14,81.02
Kenya,0,0.049,1.22,88.89
Kosovo,5,0,1.57,59.26
Kuwait,0,0.21,0.83,85.19
Kyrgyzstan,4,0,1.44,76.39
Laos,6,0,0,39.81
Latvia,3,0.001,0.86,50
Lebanon,2,0,1.14,74.07
Lesotho,5,0,0,62.04
Liberia,4,0,1.03,79.63
Libya,1,0.032,1.21,96.3
Liechtenstein,7,0,0,0
Lithuania,5,0.002,0.89,56.48
Luxembourg,6,0.001,1.23,41.67
Madagascar,2,0.107,1.18,70.37
Malawi,5,0.062,1.26,60.19
Malaysia,5,0.003,0.66,57.41
Maldives,7,0.021,0.97,0
Mali,3,0,1.04,52.78
Malta,7,0.003,1.04,0
Marshall Islands,7,0,0,0
Mauritania,4,0.153,1.37,77.78
Mauritius,6,0,0.06,38.89
Mexico,2,0.425,1.15,70.83
Moldova,4,0,1.2,80.56
Monaco,7,0,0,0
Mongolia,2,0,0.63,71.3
Montenegro,7,0,0.41,0
Morocco,4,0.005,1.29,76.85
Mozambique,5,0.031,1.12,62.04
Myanmar,4,0.002,0.72,80.56
