country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,0,0
Albania,0,0,0,0
Algeria,0,0,0,0
Andorra,0,0,0,0
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,7,0,0,11.11
Armenia,0,0,0,0
Australia,0,0,0,0
Austria,0,0,0,0
Azerbaijan,0,0,0,0
Bahamas,0,0,0,0
Bahrain,7,0,0,8.33
Bangladesh,7,0,0,8.33
Barbados,7,0,0,11.11
Belarus,0,0,0,0
Belgium,0,0,0,0
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,3,0,0,13.89
Bolivia,3,0,0,62.04
Bosnia and Herzegovina,0,0,0,0
Botswana,7,0,0,5.56
Brazil,0,0,0,0
Brunei,7,0,0,11.11
Bulgaria,0,0,0,0
Burkina Faso,0,0,0,0
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,0,0,2.78
Cape Verde,0,0,0,0
Central African Republic,0,0,0,0
Chad,0,0,0,0
Chile,0,0,0,0
China,3,0,3.13,44.91
Colombia,7,0,0,8.33
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,0,0,0,0
Cote d'Ivoire,0,0,0,0
Croatia,0,0,0,0
Cuba,0,0,0,0
Cyprus,0,0,0,0
Czechia,0,0,0,0
Democratic Republic of Congo,0,0,0,0
Denmark,0,0,0,0
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,0,0,0,0
Ecuador,0,0,0,0
Egypt,0,0,0,0
El Salvador,7,0,0,11.11
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,0,0,0
Eswatini,0,0,0,0
Ethiopia,0,0,0,0
Fiji,7,0,0,11.11
Finland,0,0,0,0
France,0,0,0,2.78
Gabon,7,0,0,5.56
Gambia,0,0,0,0
Georgia,0,0,0,0
Germany,0,0,0,0
Ghana,0,0,0,0
Greece,0,0,0,0
Grenada,0,0,0,0
Guatemala,0,0,0,2.78
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,0
Guyana,0,0,0,2.78
Haiti,0,0,0,0
Honduras,0,0,0,0
Hungary,0,0,0,0
Iceland,7,0,0,11.11
India,0,0,0,0
Indonesia,7,0,0,8.33
International,0,0,0,0
Iran,0,0,0,0
Iraq,0,0,0,0
Ireland,0,0,0,0
Israel,0,0,0,0
Italy,0,0,0,2.78
Jamaica,0,0,0,0
Japan,0,0,0,2.78
Jordan,0,0,0,0
Kazakhstan,0,0,0,0
Kenya,0,0,0,2.78
Kosovo,0,0,0,0
Kuwait,7,0,0,5.56
Kyrgyzstan,0,0,0,2.78
Laos,0,0,0,0
Latvia,0,0,0,0
Lebanon,0,0,0,0
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,0,0,0,0
Liechtenstein,0,0,0,0
Lithuania,0,0,0,0
Luxembourg,0,0,0,0
Madagascar,0,0,0,0
Malawi,0,0,0,0
Malaysia,7,0,0,11.11
Maldives,0,0,0,0
Mali,0,0,0,0
Malta,0,0,0,0
Marshall Islands,0,0,0,0
Mauritania,0,0,0,0
Mauritius,0,0,0,0
Mexico,0,0,0,0
Moldova,0,0,0,0
Monaco,0,0,0,0
Mongolia,7,0,0,11.11
Montenegro,0,0,0,0
Morocco,0,0,0,0
Mozambique,0,0,0,0
Myanmar,0,0,0,0
Namibia,0,0,0,0
Nepal,7,0,0,5.56
Netherlands,0,0,0,0
New Zealand,7,0,0,11.11
Nicaragua,0,0,0,0
Niger,0,0,0,0
Nigeria,7,0,0,5.56
North Macedonia,0,0,0,0
Norway,0,0,0,0
Oman,7,0,0,5.56
Pakistan,0,0,0,0
Palestine,0,0,0,0
Panama,7,0,0,8.33
Papua New Guinea,0,0,0,0
Paraguay,7,0,0,5.56
Peru,0,0,0,0
Philippines,0,0,0,0
Poland,7,0,0,5.56
Portugal,0,0,0,0
Qatar,0,0,0,0
Romania,0,0,0,0
Russia,0,0,0,0
Rwanda,7,0,0,11.11
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0,0
Sao Tome and Principe,0,0,0,0
Saudi Arabia,0,0,0,0
Senegal,0,0,0,0
Serbia,0,0,0,2.78
Seychelles,0,0,0,0
Sierra Leone,0,0,0,0
Singapore,3,0,0,19.44
Slovakia,0,0,0,0
Slovenia,0,0,0,0
Solomon Islands,0,0,0,0
Somalia,0,0,0,0
South Africa,0,0,0,2.78
South Korea,0,0,0,0
South Sudan,0,0,0,0
Spain,0,0,0,0
Sri Lanka,0,0,0,0
Sudan,0,0,0,0
Suriname,0,0,0,0
Sweden,0,0,0,0
Switzerland,0,0,0,0
Syria,0,0,0,0
Taiwan,3,0,0,19.44
Tajikistan,7,0,0,5.56
Tanzania,0,0,0,0
Thailand,0,0,0,0
Timor,0,0,0,0
Togo,0,0,0,0
Trinidad and Tobago,0,0,0,0
Tunisia,0,0,0,0
Turkey,0,0,0,0
Uganda,0,0,0,2.78
Ukraine,0,0,0,0
United Arab Emirates,0,0,0,2.78
United Kingdom,7,0,0,5.56
United States,0,0,0,0
Uruguay,0,0,0,0
Uzbekistan,7,0,0,11.11
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,0,0,0
Vietnam,0,0,0,0
Yemen,0,0,0,0
Zambia,0,0,0,0
Zimbabwe,0,0,0,0
