country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,3,0,0,0.822
Albania,2,0,1.737,89.304
Algeria,3,0,0,4.401
Andorra,3,0,0,0
Angola,3,0,0.03,7.607
Antigua and Barbuda,3,0,0,0
Argentina,5,0.716,9.315,378.265
Armenia,5,0,2.362,462.67
Australia,3,1.711,0,0.549
Austria,0,2.2,0.555,172.322
Azerbaijan,1,0,0.296,52.272
Bahamas,5,0,7.629,493.327
Bahrain,0,5.561,1.175,195.7
Bangladesh,3,0.086,0.091,9.715
Barbados,3,0,0,10.439
Belarus,1,0,0.529,64.872
Belgium,4,5.716,4.228,901.497
Belize,2,0,2.515,158.442
Benin,3,0,0,1.485
Bhutan,3,0,0,0
Bolivia,3,0.083,2.57,15.249
Bosnia and Herzegovina,0,0,4.267,173.433
Botswana,0,0,0,169.67
Brazil,2,0,3.354,134.188
Brunei,3,0,0,0
Bulgaria,2,0.849,2.159,131.54
Burkina Faso,3,0,0.096,1.435
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,1,1.327,0.98,60.887
Cape Verde,2,1.187,0,131.298
Central African Republic,3,0,0,0
Chad,3,0,0,1.278
Chile,1,0.942,0.994,58.798
China,3,0,0,0.025
Colombia,2,0.431,2.968,134.092
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,0,0.607,4.908,269.33
Cote d'Ivoire,3,0.045,0,1.516
Croatia,0,1.631,2.436,193.166
Cuba,3,0.67,0,2.384
Cyprus,2,4.426,0,118.735
Czechia,4,3.25,5.416,907.649
Democratic Republic of Congo,3,0,0,0
Denmark,1,6.083,0.345,74.583
Djibouti,3,0,0,3.036
Dominica,3,0,0,13.891
Dominican Republic,1,0,0.277,37.242
Ecuador,1,0.293,2.381,72.38
Egypt,3,0,0.107,1.153
El Salvador,1,0.838,0.617,45.481
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,2.256
Estonia,1,1.772,0,24.877
Eswatini,3,0,0.862,15.515
Ethiopia,3,0.061,0.113,6.428
Fiji,3,0,0,0
Finland,1,3.074,0,43.496
France,5,4.507,1.348,469.118
Gabon,3,0,0,0
