country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,4,0,0.077,1.901
Albania,1,0,1.39,53.166
Algeria,4,0,0.16,6.682
Andorra,4,0,0,0
Angola,4,0,0,0.913
Antigua and Barbuda,4,0,0,0
Argentina,2,0.29,2.655,154.572
Armenia,1,0,0.675,45.221
Australia,4,0,0.353,1.686
Austria,3,0.89,0.111,20.43
Azerbaijan,0,0,0.296,13.512
Bahamas,5,0,2.543,76.288
Bahrain,2,12.068,1.763,378.471
Bangladesh,0,0.069,0.194,9.667
Barbados,4,0,0,0
Belarus,3,0,0.635,20.742
Belgium,1,0.946,0.086,46.766
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,1,0.139,0,45.232
Bosnia and Herzegovina,3,0,1.219,36.881
Botswana,4,0,0,0
Brazil,1,0,2.103,68.315
Brunei,4,0,0,0
Bulgaria,4,0.686,0.72,5.613
Burkina Faso,4,0,0,2.105
Burundi,4,0,0,0.168
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,0,1.198,0.053,10.042
Cape Verde,5,0.223,0,98.923
Central African Republic,4,0,0,0
Chad,4,0,0.122,0.304
Chile,5,1.846,2.145,108.599
China,4,0,0.001,0.023
Colombia,2,0.454,5.031,158.501
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,4,0.188,0,0
Cote d'Ivoire,4,0.044,0,4.398
Croatia,1,0.855,0.244,54.808
Cuba,4,0.632,0.088,0.971
Cyprus,4,2.455,0,2.283
Czechia,3,0.424,0.467,37.725
Democratic Republic of Congo,4,0.001,0.011,0.357
Denmark,3,5.142,0,25.379
Djibouti,4,0,1.012,1.012
Dominica,4,0,0,0
Dominican Republic,1,0.263,0.461,51.346
Ecuador,4,0.134,0,0
Egypt,4,0,0.186,1.476
El Salvador,0,0.378,1.079,15.726
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,0,0.672,0,18.846
Eswatini,3,0,0,29.306
Ethiopia,0,0.219,0.183,10.49
Fiji,4,0.12,0,0
Finland,4,1.72,0,5.414
France,4,0.436,0,0.015
Gabon,4,0,0,0
Gambia,0,0,0,19.448
Georgia,0,0,0,7.27
Germany,0,0,0.012,7.997
Ghana,4,0.038,0,0
Greece,0,0,0.384,13.24
Grenada,4,0,0,0
Guatemala,0,0.033,0.391,11.275
Guinea,0,0,0,11.346
Guinea-Bissau,4,0,0,0
Guyana,0,0,0,11.442
Haiti,4,0,0.175,2.105
Honduras,1,0,0.101,41.597
Hong Kong,4,0,0,0
Hungary,1,1.011,0,51.24
Iceland,0,0.36,0,14.652
India,1,0.792,0.736,65.798
Indonesia,0,0,0.311,12.591
International,4,0,0,0
Iran,3,0,1.655,23.716
Iraq,5,0.566,2.238,90.77
Ireland,3,2.095,0,27.948
Israel,2,2.273,1.386,251.515
Italy,3,1.271,0.116,21.435
Jamaica,3,0.216,0.338,26.679
Japan,4,0.033,0.04,3.566
Jordan,4,0,0,5.685
Kazakhstan,1,0.747,0.426,47.719
Kenya,4,0.058,0.056,1.544
Kosovo,1,0,3.622,47.6
Kuwait,5,0.724,0.937,144.946
Kyrgyzstan,0,0,0,16.86
Laos,4,0,0,0
Latvia,4,0.846,0,1.59
Lebanon,1,0,0.586,60.802
Lesotho,4,0,0,0
Liberia,4,0,0,0.198
Libya,5,0.624,1.892,95.324
Liechtenstein,4,0,0,0
Lithuania,0,0.446,0,15.796
Luxembourg,5,1.826,0,86.265
Madagascar,4,0.015,0.036,1.806
Malawi,4,0.008,0,0.157
Malaysia,4,0.239,0,0.185
Maldives,2,2.847,0,181.3
Mali,4,0,0.049,0.444
Malta,1,3.714,0,56.62
Marshall Islands,4,0,0,0
Mauritania,4,0,0,1.721
Mauritius,4,0,0,0
Mexico,3,0.032,1.799,35.786
Moldova,5,0,0,80.318
Monaco,4,0,0,0
Mongolia,4,0,0,0
Montenegro,2,0,1.592,208.578
Morocco,1,0.638,0.867,60.525
Mozambique,4,0.061,0.032,3.295
Myanmar,4,0.041,0,1.838
Namibia,1,0.555,0.787,67.299
Nepal,3,0.356,0.309,33.634
Netherlands,1,0,0.117,55.442
New Zealand,4,0.829,0,0.829
Nicaragua,4,0,0,0
Niger,4,0,0,0
Nigeria,4,0.015,0.015,0.485
