country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.128,8.477
Albania,1,0,0,5.907
Algeria,1,0,0.114,4.333
Andorra,5,0,12.942,12.942
Angola,1,0,0,0.03
Antigua and Barbuda,1,0,0,0
Argentina,1,0.073,0.089,2.943
Armenia,5,0,0.337,37.797
Australia,1,0.57,0.039,1.098
Austria,1,0.756,0.666,3.22
Azerbaijan,1,0,0,7.496
Bahamas,5,0,0,15.258
Bahrain,0,3.476,0,109.898
Bangladesh,1,0,0.006,4.773
Barbados,1,0,0,0
Belarus,2,0,0.423,91.118
Belgium,5,1.857,7.938,20.881
Belize,1,0,0,0
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,1,0.033,0.343,10.366
Bosnia and Herzegovina,1,0,0.305,6.096
Botswana,1,0,0,0
Brazil,5,0,2.686,32.156
Brunei,1,0,0,0
Bulgaria,1,0.167,0.288,7.484
Burkina Faso,1,0,0.096,0.765
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,5,0.616,4.955,33.331
Cape Verde,5,0,0,19.785
Central African Republic,1,0,0,0
Chad,1,0,0.426,3.227
Chile,2,0.417,0.262,71.824
China,1,0,0,0.001
Colombia,5,0.08,0.393,12.578
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,1,0.014,0,2.552
Cote d'Ivoire,1,0.006,0.038,1.213
Croatia,1,0.227,0.731,2.679
Cuba,1,0.171,0,1.501
Cyprus,1,1.427,0,4.567
Czechia,1,0.876,0.467,7.19
Democratic Republic of Congo,1,0,0,0.257
Denmark,5,2.727,1.726,26.07
Djibouti,1,0,0,4.049
Dominica,1,0,0,0
Dominican Republic,5,0.093,0.737,22.585
Ecuador,1,0,0,0
Egypt,1,0,0.156,3.791
El Salvador,1,0.246,0.154,4.934
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,1.328,0,6.031
Eswatini,1,0,0,2.586
Ethiopia,1,0.009,0.009,0.043
Fiji,1,0,0,0
Finland,5,0.681,1.083,15.341
France,5,0,5.102,16.913
Gabon,5,0,0,13.479
Gambia,1,0,0,0
Georgia,1,0,0,2.757
Germany,1,0,0,10.205
Ghana,1,0,0,0
Greece,1,0.269,0,0.959
Grenada,1,0,0,0
Guatemala,1,0.015,0,1.842
Guinea,1,0,0.076,7.691
Guinea-Bissau,1,0,0,0
Guyana,1,0,1.271,1.271
Haiti,1,0,0.088,0.088
Honduras,1,0,1.01,9.289
Hungary,1,0.166,1.242,3.105
Iceland,1,0.932,0,0
India,1,0.061,0.092,2.147
Indonesia,1,0.01,0.029,1.769
International,1,0,0,0
Iran,5,0.134,0.75,15.751
Iraq,1,0.147,0.099,2.113
Ireland,2,1.521,4.05,42.732
Israel,1,1.035,0.231,3.697
Italy,5,0.914,3.903,17.78
Jamaica,1,0,0,0.675
Japan,1,0.012,0.087,0.988
Jordan,1,0,0,0.588
Kazakhstan,1,0.722,0,8.308
Kenya,1,0.02,0,0.837
Kosovo,1,0,2.07,2.07
Kuwait,0,0,0,123.169
Kyrgyzstan,1,0,0.153,1.993
Laos,1,0,0,0
Latvia,1,0.364,0.53,0
Lebanon,1,0,0,0.147
Lesotho,1,0,0,0
Liberia,1,0,0.395,0.791
Libya,1,0.024,0,0
Liechtenstein,1,0,0,0
Lithuania,1,2.345,0,1.469
Luxembourg,5,2.04,0,19.17
Madagascar,1,0,0,0.072
Malawi,1,0.004,0,0
Malaysia,1,0.235,0.031,0.927
Maldives,2,0.919,1.85,59.2
Mali,1,0,0.148,1.58
Malta,1,3.157,2.265,4.53
Marshall Islands,1,0,0,0
Mauritania,1,0.018,0,0
Mauritius,1,0,0,0
Mexico,1,0.039,1.83,8.687
Moldova,5,0,0.992,28.508
Monaco,1,0,0,0
Mongolia,1,0,0,0.305
Montenegro,1,0,0,1.592
Morocco,1,0.116,0.054,4.497
Mozambique,1,0.009,0,0.032
Myanmar,1,0.005,0,0
Namibia,1,0,0,0
Nepal,1,0.007,0,0.24
Netherlands,5,0,5.077,18.559
New Zealand,1,1.423,0.207,0.415
Nicaragua,1,0,0,0.151
Niger,1,0,0.041,0.33
Nigeria,1,0.005,0.024,0.718
North Macedonia,1,0.089,0.48,3.84
Norway,1,0.796,0.184,9.407
Oman,5,0,0.196,19.191
Pakistan,1,0.045,0.226,9.163
Palestine,1,0,0,1.764
Panama,2,0.212,2.318,75.554
Papua New Guinea,1,0,0,0
Paraguay,1,0.064,0,2.243
Peru,0,0.085,3.033,115.765
Philippines,1,0.06,0.128,1.816
Poland,1,0.255,0.476,11.23
Portugal,5,1.585,1.079,17.457
Qatar,3,1.03,0,330.087
Romania,5,0.352,1.196,16.894
Russia,2,1.188,0.651,69.223
Rwanda,1,0.069,0,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,0,0,0,206.258
Sao Tome and Principe,4,0,0,688.991
Saudi Arabia,2,0.375,0.259,45.815
Senegal,1,0.042,0.06,3.464
Serbia,5,0.708,0.441,17.635
Seychelles,1,0,0,0
Sierra Leone,1,0,0.251,2.633
Singapore,0,0,0,108.028
Slovakia,1,0.869,0,1.465
Slovenia,1,0.697,0.481,2.886
Solomon Islands,1,0,0,0
Somalia,1,0,0.189,4.971
South Africa,1,0.177,0.169,5.935
South Korea,1,0.11,0.02,0.039
South Sudan,1,0,0,0.536
Spain,5,0,3.957,28.19
Sri Lanka,1,0.07,0.047,0.934
Sudan,1,0,0.091,2.281
Suriname,1,0,0,0
Sweden,2,0,7.228,65.054
Switzerland,1,0.68,1.271,3.235
Syria,1,0,0,0
Taiwan,1,0.027,0,0
Tajikistan,1,0,0.21,6.605
Tanzania,1,0,0,0
Thailand,1,0.105,0,0.014
Timor,1,0,0,0
Togo,1,0.057,0,0.242
Trinidad and Tobago,1,0,0,0
Tunisia,1,0.035,0,0.338
Turkey,5,0.395,0.7,21.722
Uganda,1,0,0,0.022
Ukraine,1,0.118,0.297,8.369
United Arab Emirates,2,3.437,0.91,46.712
United Kingdom,2,0.969,10.68,54.341
United States,2,0.948,6.946,74.048
Uruguay,1,0.249,0,3.742
Uzbekistan,1,0,0,0.538
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,0,0,0.141
Vietnam,1,0,0,0
Yemen,1,0,0.067,0.335
Zambia,1,0.079,0,0.054
Zimbabwe,1,0,0,0
