country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.051,1.028
Albania,2,0,0.695,54.903
Algeria,0,0,0.251,9.19
Andorra,5,0,0,245.907
Angola,0,0,0.061,1.491
Antigua and Barbuda,0,0,0,10.212
Argentina,1,0.411,6.24,148.089
Armenia,3,0,0.337,70.869
Australia,0,2.348,0.51,9.686
Austria,4,1.147,0,28.313
Azerbaijan,4,0,0.099,14.4
Bahamas,5,0,5.086,272.093
Bahrain,5,11.506,1.763,216.857
Bangladesh,4,0.089,0.249,16.68
Barbados,0,0,0,6.96
Belarus,4,0,0.529,13.546
Belgium,2,1.992,0.863,50.217
Belize,5,0,0,196.167
Benin,0,0,0,2.64
Bhutan,0,0,0,0
Bolivia,1,0.327,5.226,173.991
Bosnia and Herzegovina,3,0,3.658,103.633
Botswana,0,0,0,0
Brazil,5,0,5.702,231.926
Brunei,0,0,0,2.286
Bulgaria,4,0.528,1.151,21.731
Burkina Faso,0,0,0,0.239
Burundi,0,0,0,0.505
Cambodia,0,0,0,0
Cameroon,0,0,0,0.942
Canada,0,1.2,0.132,8.585
Cape Verde,1,0.712,0,122.305
Central African Republic,0,0,0,0
Chad,0,0,0,0.061
Chile,2,1.008,1.674,61.832
China,0,0,0.001,0.023
Colombia,5,0.608,7.075,256.589
Comoros,0,0,0,0
Congo,0,0,0.181,3.443
Costa Rica,1,0.301,1.374,150.37
Cote d'Ivoire,0,0.055,0.038,3.109
Croatia,2,0.403,0.487,53.346
Cuba,0,0.452,0,6.533
Cyprus,4,3.85,0,29.684
Czechia,4,0.715,0.28,29.415
Democratic Republic of Congo,0,0.004,0.033,0.223
Denmark,4,6.744,0,15.538
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,3,0.398,1.106,92.552
Ecuador,3,0.218,2.324,86.946
Egypt,0,0,0.127,1.573
El Salvador,2,0.372,1.233,39.314
Equatorial Guinea,2,0,0,50.606
Eritrea,0,0,0,0
Estonia,0,0.825,0,5.277
Eswatini,2,0,2.586,59.474
Ethiopia,0,0.186,0.244,11.621
Fiji,0,0.199,0,0
Finland,0,3.094,0,5.234
France,0,2.225,0,0
Gabon,4,0,0,22.015
Gambia,3,0,5.793,71.172
Georgia,0,0,0,2.507
Germany,4,0,0.095,18.93
Ghana,0,0.035,0.257,3.25
Greece,4,6.084,0.288,20.34
Grenada,0,0,0,0
Guatemala,2,0.246,2.679,57.715
Guinea,0,0,0.076,5.863
Guinea-Bissau,0,0,0,0
Guyana,2,0,2.543,49.583
Haiti,0,0,0,2.456
Honduras,2,0,1.514,63.405
Hungary,0,0.383,0,3.313
Iceland,4,1.333,0,23.443
India,2,0.581,0.709,50.487
Indonesia,0,0.055,0.252,6.954
International,0,0,0,0
Iran,4,0.307,1.822,29.098
Iraq,3,0.506,2.113,101.759
Ireland,0,1.254,0,9.721
Israel,1,3.281,1.386,189.474
Italy,0,1.176,0.116,10.618
