country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,5,0,0.283,20.088
Albania,1,0,0,2.78
Algeria,1,0,0.228,4.447
Andorra,1,0,0,0
Angola,1,0,0.03,0.03
Antigua and Barbuda,1,0,0,0
Argentina,0,0.088,0.266,15.577
Armenia,4,0,1.012,126.213
Australia,1,0.846,0.039,0.588
Austria,0,0.652,0.444,5.552
Azerbaijan,0,0,0.296,12.526
Bahamas,0,0,0,7.629
Bahrain,4,4.333,0.588,228.023
Bangladesh,0,0.066,0.121,11.373
Barbados,0,0,0,6.96
Belarus,2,1.652,0.423,99.584
Belgium,5,0.796,2.157,25.799
Belize,1,0,0,0
Benin,1,0,0,0
Bhutan,1,0,0,3.888
Bolivia,5,0.095,0.857,28.784
Bosnia and Herzegovina,0,0,0,5.791
Botswana,1,0,0,0
Brazil,2,0,4.54,77.663
Brunei,1,0,0,0
Bulgaria,1,0.231,0.144,5.181
Burkina Faso,1,0,0,0
Burundi,1,0,0,0
Cambodia,1,0,0,0.06
Cameroon,1,0,0,0
Canada,5,0.708,2.809,31.901
Cape Verde,0,0,0,16.187
Central African Republic,0,0,0.207,15.115
Chad,1,0,0.122,2.253
Chile,3,0.797,2.249,514.851
China,1,0,0,0.002
Colombia,5,0.172,0.452,20.557
Comoros,1,0,0,0
Congo,1,0,0,3.262
Costa Rica,1,0.046,0,1.374
Cote d'Ivoire,1,0.028,0.038,0.948
Croatia,1,0.232,0,0
Cuba,1,0.126,0,1.324
Cyprus,1,2.756,0,0
Czechia,0,0.472,0.187,7.19
Democratic Republic of Congo,1,0.003,0,0.893
Denmark,0,1.516,0,10.186
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,5,0.238,0.184,39.916
Ecuador,5,0.066,2.267,24.372
Egypt,0,0,0.274,7.104
El Salvador,0,0.369,0,14.492
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,0,0.476,0,10.554
Eswatini,0,0,0,11.205
Ethiopia,1,0.059,0,0.531
Fiji,1,0.116,0,0
Finland,0,0.475,0,5.595
France,1,0.292,0.659,5.209
Gabon,2,0,0,92.554
Gambia,1,0,0,0
Georgia,1,0,0,1.253
Germany,1,0,0.394,3.294
Ghana,1,0.11,0,4.216
Greece,1,0.484,0.192,0.192
Grenada,1,0,0,0
Guatemala,0,0.054,0.223,17.359
Guinea,0,0,0.076,8.3
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,0
Haiti,1,0,0.088,4.648
Honduras,1,0,0,0
Hungary,1,0.358,0.621,3.623
Iceland,1,0.17,0,2.93
India,1,0.084,0.103,4.804
Indonesia,1,0.026,0.091,3.47
International,1,0,0,0
Iran,5,0.207,0.702,22.252
Iraq,0,0,0.124,7.657
Ireland,0,0.866,2.43,15.391
Israel,1,0.083,0,0.578
Italy,0,1.198,1.968,11.065
Jamaica,1,0.139,0,2.026
Japan,1,0.022,0.071,0.198
Jordan,1,0,0,0.392
Kazakhstan,1,1.21,0,0
Kenya,1,0,0,0.577
Kosovo,0,0,0,10.865
Kuwait,4,0.748,2.342,210.745
Kyrgyzstan,1,0,0,2.299
Laos,1,0,0,0
Latvia,0,0.785,0,8.483
Lebanon,1,0,0,1.612
Lesotho,1,0,0,0
Liberia,1,0,0.395,1.186
Libya,1,0.022,0,0.437
Liechtenstein,1,0,0,0
Lithuania,1,1.433,0.735,4.408
Luxembourg,0,1.936,0,14.378
Madagascar,1,0,0,1.445
Malawi,1,0.019,0,0
Malaysia,1,0.27,0,1.483
Maldives,2,1.106,0,72.15
Mali,1,0,0.049,2.272
Malta,5,2.913,0,20.383
Marshall Islands,1,0,0,0
Mauritania,0,0,0,5.807
Mauritius,1,0,0,0
Mexico,5,0.034,1.474,25.82
Moldova,5,0,1.239,36.441
Monaco,5,0,0,25.482
Mongolia,1,0,0,0
Montenegro,1,0,0,0
Morocco,1,0.275,0.027,2.005
Mozambique,1,0.015,0,0.128
Myanmar,1,0.014,0,0.037
Namibia,1,0,0,0.394
Nepal,1,0.118,0,2.334
Netherlands,0,0,1.342,10.33
New Zealand,1,0.305,0,0
Nicaragua,1,0,0,0
Niger,1,0,0.041,0.248
Nigeria,1,0.007,0,1.286
North Macedonia,0,0.357,0.48,9.6
Norway,1,0.192,0,2.582
Oman,2,0,0.392,90.667
Pakistan,0,0.067,0.145,9.797
Palestine,1,0,0.196,0
Panama,2,0.387,0.927,71.846
Papua New Guinea,1,0,0,0
Paraguay,1,0.131,0,1.682
Peru,4,0.099,3.912,123.014
Philippines,1,0.07,0.055,1.643
Poland,0,0.694,0.291,8.244
Portugal,5,1.057,1.275,26.577
Qatar,3,1.441,0.694,601.168
Romania,0,0.464,0.52,7.537
Russia,2,1.936,0.952,64.645
Rwanda,1,0.086,0,0.309
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,4,0,29.465,117.862
Sao Tome and Principe,1,0,0,0
Saudi Arabia,2,0.543,0.431,70.144
Senegal,1,0.056,0.06,4.001
Serbia,0,0.649,0.147,9.993
Seychelles,1,0,0,0
Sierra Leone,1,0,0.125,1.88
Singapore,4,0,0,109.737
Slovakia,1,0.302,0,0.183
Slovenia,1,0.164,0,0
Solomon Islands,1,0,0,0
Somalia,1,0,0,0
South Africa,5,0.36,0.169,20.537
South Korea,1,0.209,0,0.488
South Sudan,0,0,0.179,8.219
Spain,0,0,1.069,9.967
Sri Lanka,1,0.093,0,0.981
Sudan,0,0,0.205,5.701
Suriname,1,0,0,0
Sweden,5,0,4.357,39.904
Switzerland,1,0.292,0.231,2.08
Syria,1,0,0,0.629
Taiwan,1,0.007,0,0
Tajikistan,5,0,0,19.607
Tanzania,1,0,0,0
Thailand,1,0.113,0,0.043
Timor,1,0,0,0
Togo,1,0.1,0,1.208
Trinidad and Tobago,1,0.046,0,0
Tunisia,1,0.056,0.085,0
Turkey,0,0.476,0.379,14.062
Uganda,1,0,0,0.503
Ukraine,0,0.241,0.389,9.878
United Arab Emirates,2,4.166,0.303,82.1
United Kingdom,5,1.177,3.241,22.214
United States,2,1.172,3.426,63.755
Uruguay,1,0.472,0.576,3.167
Uzbekistan,1,0,0,2.599
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,0,0,2.321
Vietnam,1,0,0,0.01
Yemen,1,0,0.201,0.101
Zambia,1,0,0,0
Zimbabwe,1,0.01,0,0.336
