country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,3,0,0.077,2.338
Albania,4,0,2.432,83.745
Algeria,3,0,0.182,6.636
Andorra,2,0,0,1177.765
Angola,3,0,0.152,7.515
Antigua and Barbuda,3,0,0,10.212
Argentina,5,0.439,4.646,215.617
Armenia,0,0,13.836,803.514
Australia,3,0,0,0.392
Austria,0,3.191,2.998,593.911
Azerbaijan,4,0,1.184,107.997
Bahamas,5,0,5.086,178.005
Bahrain,4,5.515,1.175,105.196
Bangladesh,3,0.07,0.109,8.015
Barbados,3,0,0,3.48
Belarus,4,0,0.317,104.029
Belgium,2,4.71,14.927,1459.496
Belize,1,0,2.515,62.874
Benin,3,0,0,0
Bhutan,3,0,0,1.296
Bolivia,3,0,0.857,10.794
Bosnia and Herzegovina,0,0,6.706,595.279
Botswana,3,0,0,0
Brazil,4,0,1.915,89.137
Brunei,3,0,0,0
Bulgaria,5,1.818,3.598,259.483
Burkina Faso,3,0,0,1.1
Burundi,3,0,0,0.252
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,1,1.737,0.636,62.9
Cape Verde,5,0.701,0,178.061
Central African Republic,3,0,0,0
Chad,3,0,0,0
Chile,4,2.054,2.563,88.145
China,3,0,0,0.019
Colombia,5,0.64,3.518,216.831
Comoros,3,0,0,9.2
Congo,3,0,0,0
Costa Rica,5,0,2.748,216.917
Cote d'Ivoire,3,0.018,0.076,0.91
Croatia,0,2.129,3.654,674.499
Cuba,3,0.764,0,7.593
Cyprus,5,5.461,1.142,170.111
Czechia,2,3.389,16.155,1067.235
Democratic Republic of Congo,3,0.002,0,0
Denmark,5,8.839,0.345,194.572
Djibouti,3,0,0,2.024
Dominica,4,0,0,111.125
Dominican Republic,1,0.371,0.83,63.238
Ecuador,1,0.308,2.154,59.23
Egypt,3,0,0.078,1.749
El Salvador,3,0.373,0.617,0
Equatorial Guinea,3,0,0,3.564
Eritrea,3,0,0,0
Estonia,4,1.565,0,101.015
Eswatini,3,0,0,6.896
Ethiopia,3,0.056,0.043,3.305
Fiji,3,0,0,0
Finland,1,1.599,0,36.638
France,0,2.638,3.386,541.751
Gabon,3,0,0,0
Gambia,3,0,0,0.828
Georgia,0,0,5.515,419.385
Germany,5,0,1.098,167.741
Ghana,3,0,0,0
Greece,5,2.253,0.576,197.159
Grenada,3,0,0,0
Guatemala,1,0.053,0.837,33.49
Guinea,3,0,0,0
Guinea-Bissau,3,0,0,5.081
Guyana,1,0,0,24.156
Haiti,3,0,0,0
Honduras,3,0,0,0
Hong Kong,3,0,0,0
Hungary,0,1.715,5.279,404.54
Iceland,5,2.898,0,199.267
India,1,0.774,0.341,34.031
Indonesia,3,0.1,0.318,11.491
International,3,0,0,0
Iran,4,0.853,4.596,93.103
Iraq,1,0.315,1.193,49.649
Ireland,4,2.895,1.013,80.4
Israel,1,0.927,2.888,26.342
Italy,0,3.571,4.912,525.224
Jamaica,1,0.245,0.338,30.056
Japan,3,0.09,0.103,6.934
Jordan,5,0,5.587,323.528
Kazakhstan,1,1.711,0.107,33.712
Kenya,1,0,0,25.943
Kosovo,3,0,0,0
Kuwait,4,1.211,1.405,137.921
Kyrgyzstan,4,0,0.307,74.185
Laos,3,0,0,0
Latvia,4,3.098,1.06,113.986
Lebanon,5,0,1.758,248.922
Lesotho,3,0,0,0
Liberia,3,0,0,0
Libya,1,0.483,1.455,67.964
Liechtenstein,0,0,26.221,524.425
Lithuania,5,3.293,2.939,367.705
Luxembourg,3,22.097,0,0
Madagascar,3,0,0,5.164
Malawi,3,0,0,0.366
Malaysia,1,0.528,0,20.361
Maldives,1,2.227,1.85,29.6
Mali,3,0,0,0.444
Malta,5,7.732,2.265,226.481
Marshall Islands,3,0,0,0
Mauritania,3,0,0,0.645
Mauritius,3,0,0,0
Mexico,1,0.049,3.599,47.707
Moldova,5,0,4.71,207.984
Monaco,4,0,0,101.926
Mongolia,3,0,0,0
Montenegro,0,0,11.145,437.855
Morocco,4,0.578,1.896,102.681
Mozambique,3,0.032,0.032,2.943
Myanmar,1,0,0.331,22.239
