country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0.154,1.798
Albania,1,0,0.347,6.602
Algeria,2,0,0.228,2.052
Andorra,4,0,25.885,181.195
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,1,0.038,0.199,3.673
Armenia,3,0,0.337,14.849
Australia,2,0.192,0.039,0.98
Austria,3,0.556,0.999,12.214
Azerbaijan,1,0,0,5.523
Bahamas,2,0,0,0
Bahrain,5,1.445,0,84.039
Bangladesh,2,0.013,0.024,1.33
Barbados,1,0,3.48,3.48
Belarus,0,0.457,0.317,47.305
Belgium,4,0.948,24.418,211.741
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,1,0.027,0,3.684
Bosnia and Herzegovina,1,0,0.305,8.23
Botswana,2,0,0,0
Brazil,3,0,0.96,14.387
Brunei,2,0,0,0
Bulgaria,1,0,0.144,4.893
Burkina Faso,2,0,0.096,0.67
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0.113,0
Canada,0,0.338,2.835,31.106
Cape Verde,5,0,0,80.937
Central African Republic,2,0,0,0.207
Chad,2,0,0,0
Chile,3,0.213,0.105,18.623
China,2,0,0.001,0.035
Colombia,2,0.063,0.079,2.476
Comoros,2,0,0,0
Congo,3,0,0,10.33
Costa Rica,2,0.038,0.196,1.57
Cote d'Ivoire,2,0.009,0,0
Croatia,1,0.218,0.487,9.013
Cuba,1,0.122,0.265,4.238
Cyprus,3,2.64,0,22.834
Czechia,1,0.791,0.467,9.805
Democratic Republic of Congo,2,0.002,0.011,0.145
Denmark,0,0.973,1.726,29.35
Djibouti,5,0,0,72.874
Dominica,2,0,0,0
Dominican Republic,0,0.045,0.553,30.236
Ecuador,3,0.029,1.077,14.453
Egypt,2,0,0.049,1.515
El Salvador,2,0.084,0,1.542
Equatorial Guinea,1,0,0,7.128
Eritrea,2,0,0,0.282
Estonia,3,1.706,3.015,20.354
Eswatini,2,0,0,0
Ethiopia,2,0.004,0,0.026
Fiji,2,0,0,0
Finland,3,0.45,1.444,13.717
France,5,0,22.03,49.331
Gabon,3,0,0,10.334
Gambia,2,0,0,0
Georgia,2,0,0,1.504
Germany,0,0,6.087,40.509
Ghana,2,0.202,0,0
Greece,2,0,0.096,2.111
Grenada,2,0,0,0
Guatemala,2,0.015,0,0.726
Guinea,1,0,0.076,3.122
Guinea-Bissau,2,0,0,2.541
Guyana,3,0,0,10.171
Haiti,2,0,0,0.088
Honduras,2,0,0.505,1.212
Hungary,1,0.155,1.242,6.936
Iceland,3,2.397,0,20.513
India,2,0.022,0.009,0.605
Indonesia,2,0.005,0.037,1.086
International,2,0,0,0
Iran,3,0.141,1.119,18.002
Iraq,2,0.017,0.025,0.373
Ireland,4,0.615,7.696,216.291
Israel,0,1.092,1.502,35.931
Italy,0,0.723,9.56,44.11
Jamaica,3,0,0.338,17.561
Japan,1,0.005,0.127,4.412
Jordan,2,0,0,0.392
Kazakhstan,1,0.237,0.107,3.355
Kenya,2,0.015,0.019,0.167
Kosovo,1,0,0,5.174
Kuwait,3,0,0,11.708
Kyrgyzstan,1,0,0,2.912
Laos,2,0,0,0
Latvia,1,0.465,0,4.771
Lebanon,2,0,0,2.491
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,2,0.007,0,1.892
Liechtenstein,2,0,0,0
Lithuania,1,1.107,0.367,7.714
Luxembourg,4,1.347,3.195,105.435
Madagascar,2,0,0,0.072
Malawi,2,0,0,0
Malaysia,2,0.074,0.031,2.626
