country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0,1.695
Albania,4,0,0,7.297
Algeria,0,0,0.365,3.421
Andorra,2,0,25.885,297.677
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,0,0.038,0.177,2.168
Armenia,4,0,0.337,14.174
Australia,0,0.452,0.118,2.353
Austria,4,0.717,2.332,13.213
Azerbaijan,0,0,0,5.622
Bahamas,0,0,2.543,2.543
Bahrain,5,1.568,0,23.508
Bangladesh,0,0.013,0.091,1.615
Barbados,0,0,0,0
Belarus,3,0,0.212,60.851
Belgium,1,0.975,26.403,114.672
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,0,0.013,0.171,2.056
Bosnia and Herzegovina,4,0,0.914,14.326
Botswana,0,0,0,0
Brazil,4,0,1.021,15.323
Brunei,0,0,0,0
Bulgaria,0,0,0.432,6.62
Burkina Faso,0,0,0.144,0.526
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,3,0.532,2.57,53.124
Cape Verde,0,0,0,0
Central African Republic,0,0,0,0
Chad,0,0,0,0
Chile,5,0.285,0.575,23.279
China,0,0,0.896,0.248
Colombia,0,0.069,0.177,4.049
Comoros,0,0,0,0
Congo,0,0,0.181,4.712
Costa Rica,0,0.034,0,1.374
Cote d'Ivoire,0,0.011,0,1.289
Croatia,0,0.194,0.244,5.603
Cuba,0,0.167,0.353,5.386
Cyprus,4,3.7,0,17.125
Czechia,4,0.774,0.374,10.832
Democratic Republic of Congo,0,0.003,0.011,0.223
Denmark,5,0.829,2.59,33.493
Djibouti,1,0,0,142.712
Dominica,0,0,0,0
Dominican Republic,5,0.101,0.369,34.2
Ecuador,4,0.022,1.02,12.753
Egypt,0,0,0.088,1.671
El Salvador,0,0.142,0.154,2.004
Equatorial Guinea,4,0,0,19.957
Eritrea,0,0,0,0
Estonia,4,1.652,1.508,18.846
Eswatini,0,0,0,0
Ethiopia,0,0.007,0,0.035
Fiji,0,0.023,0,0
Finland,5,0.489,1.263,21.658
France,5,0,11.659,30.778
Gabon,4,0,0,12.58
Gambia,0,0,0,0
Georgia,0,0,0,5.515
Germany,3,0,3.581,44.149
Ghana,0,0,0,0
Greece,0,0.216,0.288,1.631
Grenada,0,0,0,0
Guatemala,0,0.004,0.112,1.005
Guinea,0,0,0.152,2.97
Guinea-Bissau,0,0,0,0
Guyana,4,0,0,10.171
Haiti,0,0,0,0.175
Honduras,0,0,0.606,1.615
Hungary,4,0.321,1.449,11.49
Iceland,3,4.557,2.93,43.956
India,0,0.023,0.028,0.668
Indonesia,0,0.008,0.088,1.488
International,0,0,0,0
Iran,4,0.114,1.06,17.847
Iraq,0,0.062,0.025,1.193
Ireland,1,0.882,8.911,143.586
Israel,5,1.34,1.04,34.429
Italy,3,1.087,9.51,57.772
Jamaica,0,0,0,0
Japan,0,0.033,0.103,4.428
Jordan,0,0,0,0.49
Kazakhstan,4,0.35,0,7.669
Kenya,0,0.008,0,0.223
Kosovo,4,0,1.035,13.452
Kuwait,5,0,0.468,31.378
Kyrgyzstan,0,0,0,3.525
Laos,0,0,0,0
Latvia,0,0.814,0,3.711
Lebanon,0,0,0,0.733
Lesotho,0,0,0,0
Liberia,0,0,0.198,3.361
Libya,0,0.009,0,0
Liechtenstein,0,0,0,0
