country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.514,8.066
Albania,4,0,0,28.494
Algeria,0,0,0.228,10.49
Andorra,1,0,0,0
Angola,1,0,0.03,0.304
Antigua and Barbuda,4,0,0,30.635
Argentina,3,0.219,0.575,81.047
Armenia,2,0,4.725,177.509
Australia,0,2.134,0,12.471
Austria,0,0.834,0,11.325
Azerbaijan,5,0,0.986,54.048
Bahamas,1,0,0,2.543
Bahrain,2,0,2.938,350.85
Bangladesh,4,0.095,0.249,20.402
Barbados,1,0,0,0
Belarus,4,0,0.635,19.79
Belgium,0,1.082,0.173,7.507
Belize,1,0,0,0
Benin,0,0,0.165,7.094
Bhutan,1,0,0,0
Bolivia,3,0.174,5.226,96.719
Bosnia and Herzegovina,5,0,1.524,66.142
Botswana,1,0,0,0
Brazil,2,0,5.74,200.504
Brunei,1,0,0,0
Bulgaria,5,0.617,0.432,47.493
Burkina Faso,1,0,0,0.096
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,0,1.135,0.291,8.532
Cape Verde,4,0.362,0,17.986
Central African Republic,4,0,0,18.842
Chad,1,0,0,0
Chile,2,0.881,5.702,163.892
China,1,0,0,0.029
Colombia,3,0.423,3.675,104.849
Comoros,1,0,0,1.15
Congo,1,0,0,0
Costa Rica,3,0.344,0,127.402
Cote d'Ivoire,0,0.053,0.038,9.326
Croatia,4,0.372,0.244,22.167
Cuba,1,0.277,0,0.353
Cyprus,1,1.323,0,2.283
Czechia,0,0.437,0.093,9.805
Democratic Republic of Congo,1,0.006,0.078,4.623
Denmark,1,2.469,0,2.762
Djibouti,5,0,1.012,66.801
Dominica,1,0,0,0
Dominican Republic,3,0.316,1.198,110.805
Ecuador,5,0.113,1.53,55.319
Egypt,0,0,0.518,9.283
El Salvador,5,0.383,1.233,42.86
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,4.794
Estonia,0,0.43,0,6.031
Eswatini,5,0,2.586,64.646
Ethiopia,1,0.03,0,1.731
Fiji,0,0.151,0,5.578
Finland,1,0.88,0,1.444
France,4,1.054,0.705,19.671
Gabon,1,0,0,0
Gambia,1,0,0,0.828
Georgia,1,0,0,1.253
Germany,1,0,0.131,3.605
Ghana,4,0.044,0,20.629
Greece,1,0.339,0,4.797
Grenada,1,0,0,0
Guatemala,5,0.166,2.177,69.604
Guinea,0,0,0.152,14.011
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,2.543
Haiti,1,0,0,0
Honduras,5,0,1.01,40.991
Hungary,1,0.094,0.207,1.035
Iceland,1,0.413,0,0
India,4,0.194,0.344,19.207
Indonesia,0,0,0.212,9.714
International,1,0,0,0
Iran,4,0.303,2.631,24.752
Iraq,5,0.294,2.561,53.95
Ireland,1,0.799,1.013,4.658
Israel,2,3.465,0.578,176.188
Italy,1,0.869,0.198,3.539
Jamaica,1,0.059,0,0.675
Japan,1,0.061,0,2.815
Jordan,1,0,0,0
Kazakhstan,2,0.893,0,196.414
Kenya,0,0.071,0.074,8.313
Kosovo,3,0,2.07,110.722
Kuwait,2,1.173,0.702,195.056
Kyrgyzstan,3,0,0.92,78.324
Laos,1,0,0,0
Latvia,0,0.909,0,6.892
Lebanon,0,0,0,9.523
Lesotho,4,0,0.467,20.072
Liberia,0,0,0.198,6.129
Libya,0,0.111,0.291,10.769
Liechtenstein,1,0,0,0
Lithuania,1,1.265,0,1.102
Luxembourg,3,17.633,0,110.228
Madagascar,0,0,0,7.548
Malawi,1,0.025,0.052,4.077
Malaysia,1,0.227,0,0.185
Maldives,5,1.752,0,66.6
Mali,1,0,0,0.593
Malta,1,1.755,0,2.265
Marshall Islands,1,0,0,0
Mauritania,0,0.147,1.075,8.388
Mauritius,1,0,0,0
Mexico,5,0.109,5.662,56.464
Moldova,5,0,2.479,48.34
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,3,0,3.184,93.94
Morocco,0,0.437,0,8.344
