country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,4,0,0.051,15.002
Albania,5,0,0.347,3.127
Algeria,5,0,0.182,4.401
Andorra,0,0,0,0
Angola,0,0,0,0.243
Antigua and Barbuda,0,0,0,0
Argentina,4,0.073,0.155,15.997
Armenia,1,0,1.35,121.151
Australia,0,1.276,0,0
Austria,0,0.61,0.111,1.888
Azerbaijan,4,0,0,13.808
Bahamas,0,0,0,0
Bahrain,3,2.734,0.588,197.463
Bangladesh,4,0.054,0.17,9.302
Barbados,0,0,0,0
Belarus,1,0,0.529,100.96
Belgium,2,0.606,3.71,24.332
Belize,0,0,0,0
Benin,5,0,0,4.619
Bhutan,0,0,0,0
Bolivia,2,0.068,0.857,29.812
Bosnia and Herzegovina,5,0,0.914,3.048
Botswana,0,0,0,2.126
Brazil,1,0,3.072,74.393
Brunei,0,0,0,0
Bulgaria,5,0.128,0.576,2.734
Burkina Faso,0,0,0,0
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,4,0,0.226,18.459
Canada,2,0.723,1.802,25.303
Cape Verde,4,0.09,0,16.187
Central African Republic,4,0,0,10.767
Chad,0,0,0,1.644
Chile,3,0.755,2.354,194.024
China,0,0,0,0.008
Colombia,4,0.189,0.432,19.614
Comoros,4,0,0,10.35
Congo,0,0,0,0
Costa Rica,5,0.08,0,2.356
Cote d'Ivoire,0,0.018,0,0.379
Croatia,0,0.151,0,0.244
Cuba,0,0.128,0.088,0.883
Cyprus,4,2.23,0,9.133
Czechia,5,0.359,0.093,6.07
Democratic Republic of Congo,0,0.004,0,1.295
Denmark,4,1.496,0.173,12.431
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,2,0.154,0,34.938
Ecuador,2,0.07,0.68,28.226
Egypt,5,0,0.283,7.348
El Salvador,4,0.39,0.308,14.801
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,0.741,0,1.508
Eswatini,4,0,0,10.343
Ethiopia,0,0.009,0,0.765
Fiji,0,0.004,0,0
Finland,0,0.28,0.18,1.985
France,0,0.109,0.536,0.23
Gabon,0,0,0,0
Gambia,0,0,0,0
Georgia,0,0,0,0.501
Germany,5,0,0.263,4.082
Ghana,0,0.127,0.032,2.124
Greece,0,0.093,0,0.192
Grenada,0,0,0,0
Guatemala,4,0.034,0.167,20.652
Guinea,5,0,0,7.538
Guinea-Bissau,0,0,0,0
Guyana,4,0,0,10.171
Haiti,0,0,0,0
Honduras,2,0,1.313,47.756
Hungary,5,0.379,0.414,2.898
Iceland,0,0.035,0,0
India,5,0.079,0.113,5.154
Indonesia,0,0.014,0.077,1.923
International,0,0,0,0
Iran,2,0.229,0.691,25.955
Iraq,5,0,0.199,4.898
Ireland,4,0.711,0.81,11.544
Israel,0,0.44,0.116,1.502
Italy,4,0.923,0.827,8.782
Jamaica,0,0.106,0,0.675
Japan,0,0.01,0.055,0.324
Jordan,0,0,0,0.392
Kazakhstan,2,1.145,0,32.594
Kenya,0,0,0.019,0.409
Kosovo,5,0,0,3.622
Kuwait,3,0.687,1.873,196.227
Kyrgyzstan,5,0,0,5.824
Laos,0,0,0,0
Latvia,0,0.638,0,0.53
Lebanon,5,0,0,2.491
Lesotho,0,0,0,0
Liberia,0,0,0,1.977
Libya,0,0.06,0,0
Liechtenstein,0,0,0,0
Lithuania,5,0.713,0,2.571
Luxembourg,5,0.15,1.598,3.195
Madagascar,0,0,0,1.408
Malawi,0,0,0.052,0.052
Malaysia,0,0.223,0,1.854
Maldives,1,1.315,0,107.3
Mali,0,0,0.099,0.741
Malta,0,1.848,0,2.265
Marshall Islands,0,0,0,0
Mauritania,0,0.035,0,2.151
Mauritius,0,0,0,1.573
Mexico,4,0.028,1.668,21.438
Moldova,2,0,1.983,24.542
Monaco,0,0,0,0
Mongolia,0,0,0,0
Montenegro,0,0,0,0
Morocco,0,0.253,0.027,0.731
Mozambique,0,0.017,0,0.832
