country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,5,0,0,0.873
Albania,1,0,1.042,55.946
Algeria,5,0,0.182,6.02
Andorra,0,0,0,556.526
Angola,5,0,0.03,1.886
Antigua and Barbuda,5,0,0,0
Argentina,0,0.6,5.332,254.603
Armenia,1,0,1.012,59.732
Australia,5,0,0.235,1.686
Austria,2,1.531,0.222,64.399
Azerbaijan,4,0,0.099,16.076
Bahamas,0,0,5.086,236.492
Bahrain,0,0,0.588,371.419
Bangladesh,5,0.09,0.206,10.881
Barbados,5,0,0,0
Belarus,4,0,0.635,20.425
Belgium,2,3.282,0.173,83.609
Belize,3,0,2.515,176.047
Benin,5,0,0,0
Bhutan,5,0,0,3.888
Bolivia,2,0.226,4.883,82.841
Bosnia and Herzegovina,2,0,1.829,88.393
Botswana,5,0,0,0
Brazil,3,0,4.112,205.674
Brunei,5,0,0,0
Bulgaria,4,0,1.007,28.927
Burkina Faso,5,0,0,0.622
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,4,1.769,0.026,19.077
Cape Verde,3,1.196,1.799,169.068
Central African Republic,5,0,0,0.414
Chad,5,0,0,1.826
Chile,2,1.783,3.61,97.613
China,5,0,0,0.013
Colombia,3,0.564,4.776,145.904
Comoros,5,0,0,0
Congo,5,0,0.906,6.705
Costa Rica,0,0.619,3.141,278.753
Cote d'Ivoire,5,0.068,0,1.782
Croatia,1,1.352,0.731,46.282
Cuba,5,0.718,0,3.708
Cyprus,5,3.548,0,3.425
Czechia,3,1.794,0.187,135.12
Democratic Republic of Congo,5,0.003,0,0.201
Denmark,1,8.731,0,50.585
Djibouti,5,0,0,0
Dominica,5,0,0,0
Dominican Republic,1,0,1.383,47.567
Ecuador,2,0.274,4.931,86.493
Egypt,5,0,0.166,1.476
El Salvador,4,0.385,0.463,13.105
Equatorial Guinea,5,0,0,4.277
Eritrea,5,0,0,0
Estonia,4,2.278,0,24.123
Eswatini,4,0,0,26.72
Ethiopia,5,0.106,0.104,6.863
Fiji,5,0.029,0,0
Finland,5,2.606,0,7.761
France,3,3.991,1.256,147.793
Gabon,5,0,0,9.884
Gambia,4,0,0,13.241
Georgia,4,0,0,21.809
Germany,4,0,0.036,18.93
Ghana,5,0.026,0.064,2.414
Greece,4,0,0.288,27.055
Grenada,5,0,0,0
Guatemala,1,0.144,0.614,39.24
Guinea,5,0,0,2.513
Guinea-Bissau,5,0,0,0
Guyana,4,0,3.814,16.528
Haiti,5,0,0.088,2.456
Honduras,4,0,0.909,24.938
Hong Kong,5,0,0,0
Hungary,2,1.205,0.104,74.324
Iceland,4,1.726,0,11.722
India,2,0.843,0.87,70.703
Indonesia,4,0.074,0.322,13.662
International,5,0,0,0
Iran,4,0,1.369,27.538
Iraq,2,0.576,1.666,105.762
Ireland,1,2.648,0,42.732
Israel,0,5.049,2.311,459.243
Italy,4,1.635,0.165,26.728
Jamaica,5,0.224,0,0
Japan,5,0.13,0.095,5.076
Jordan,4,0,0.098,20.19
Kazakhstan,4,0.984,0.053,22.901
Kenya,5,0,0.074,3.533
Kosovo,4,0,2.587,25.87
Kuwait,3,1.14,0.234,152.907
Kyrgyzstan,4,0,0.307,11.802
Laos,5,0,0,0.137
Latvia,5,1.296,0,5.832
Lebanon,2,0,1.465,79.995
Lesotho,1,0,0.934,37.811
Liberia,5,0,0,0
Libya,3,0.291,1.892,141.022
Liechtenstein,5,0,0,0
Lithuania,4,1.983,0,16.163
Luxembourg,5,15.975,0,0
Madagascar,5,0,0.036,1.625
Malawi,5,0,0.052,0.732
Malaysia,5,0.351,0,5.623
Maldives,3,2.379,0,166.5
Mali,5,0,0,0.148
Malta,2,3.73,2.265,97.387
Marshall Islands,5,0,0,0
Mauritania,5,0,0,9.463
Mauritius,5,0,0,0
Mexico,1,0.111,4.142,46.032
Moldova,3,0,1.983,118.742
Monaco,2,0,0,76.445
Mongolia,5,0,0,0
Montenegro,0,0,1.592,259.529
Morocco,2,0.636,0.894,65.835
Mozambique,5,0.05,0,2.752
Myanmar,5,0.061,0,4.999
Namibia,2,0.752,0.787,71.234
Nepal,1,0.367,0.172,49.903
Netherlands,2,0,0.292,79.02
New Zealand,5,1.849,0,0.415
Nicaragua,5,0,0,0
Niger,5,0,0,0
Nigeria,5,0.015,0.005,0.912
North Macedonia,2,0.723,2.4,67.678
Norway,4,2.764,0,25.087
Oman,5,0,0,0
Pakistan,5,0.134,0.014,2.644
Palestine,3,1.172,1.176,116.046
Panama,3,1.16,3.013,142.534
Papua New Guinea,5,0,0,0.112
Paraguay,3,0.422,1.542,123.519
Peru,0,0.213,3.276,221.128
Philippines,1,0.409,0.383,36.658
