country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,1.618,1.4,0
Albania,1,4.865,1.08,0
Algeria,1,2.166,1.08,0
Andorra,3,116.482,0.64,0
Angola,1,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,1,1.792,1.25,0
Armenia,0,14.511,1.23,0
Australia,4,1.647,0.42,0
Austria,4,8.661,0.46,22.651
Azerbaijan,1,2.466,0.78,0
Bahamas,0,0,0,0
Bahrain,2,63.47,1.32,0
Bangladesh,1,1.894,1.97,0
Barbados,1,0,0,0
Belarus,0,53.972,1.65,0
Belgium,3,113.291,0.97,92.41
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,1,0,0,0
Bolivia,1,2.313,1.41,0
Bosnia and Herzegovina,1,5.182,1.16,0
Botswana,1,2.126,0,0
Brazil,4,9.39,1.54,0
Brunei,4,2.286,0.22,0
Bulgaria,4,2.303,1.24,5.181
Burkina Faso,1,0.526,0.95,0
Burundi,0,0,0,0
Cambodia,4,0,0.07,0
Cameroon,4,0,1.27,0
Canada,2,33.835,1.21,0
Cape Verde,4,5.396,0,0
Central African Republic,4,0,0,0
Chad,1,0,0,0
Chile,4,18.728,1.34,0
China,4,0.013,0.76,0
Colombia,1,3.361,1.3,0
Comoros,0,0,0,0
Congo,1,0,0.79,0
Costa Rica,4,0.982,0.8,0
Cote d'Ivoire,1,1.744,1.24,0
Croatia,1,9.5,0.65,0
Cuba,1,4.326,1.11,0
Cyprus,1,6.85,0.68,0
Czechia,4,13.073,0.76,7.564
Democratic Republic of Congo,1,0.223,1.13,0
Denmark,4,24.688,0.98,14.502
Djibouti,3,115.384,1.28,0
Dominica,1,0,0,0
Dominican Republic,2,31.803,1.27,0
Ecuador,2,25.279,1.14,0
Egypt,1,1.094,1.3,0
El Salvador,1,1.696,1.17,0
Equatorial Guinea,0,0,0,0
Eritrea,1,0,0,0
Estonia,4,12.061,0.76,10.554
Eswatini,1,0,0,0
Ethiopia,1,0.026,0.24,0
Fiji,1,0,0,0
Finland,4,18.409,1.05,12.273
France,3,75.452,1.16,86.467
Gabon,1,0.449,1.15,0
Gambia,1,0.414,0,0
Georgia,1,1.504,0.9,0
Germany,4,21.985,0.74,0
Ghana,4,6.694,1.42,0
Greece,1,0,0.87,0
Grenada,0,0,0,0
Guatemala,1,1.228,1.28,0
Guinea,4,4.645,1.14,0
Guinea-Bissau,0,2.033,0,0
Guyana,1,2.543,0,0
Haiti,1,0.263,0,0
Honduras,1,1.514,1.3,0
Hungary,4,8.488,1.1,0
Iceland,4,32.234,0.35,14.652
India,1,1.372,1.54,0
Indonesia,4,1.196,1.19,0
International,0,0,0,0
Iran,4,15.989,0.77,0
Iraq,1,0.646,0.9,0
Ireland,3,99.842,1.08,26.935
Israel,2,31.887,0.77,0
Italy,2,50.395,0.83,43.581
Jamaica,1,3.377,0.97,0
Japan,4,2.894,0.98,0
Jordan,1,0.392,0.73,0
Kazakhstan,1,3.249,1.39,0
Kenya,1,0.149,1.07,0
Kosovo,1,15.522,1.14,0
Kuwait,2,38.402,1.4,0
Kyrgyzstan,1,7.357,1.09,0
Laos,1,0,0,0
Latvia,4,7.952,0.91,0
Lebanon,1,0.147,0.98,0
Lesotho,1,0,0,0
Liberia,1,2.966,0,0
Libya,1,0.291,0,0
Liechtenstein,0,52.443,0,0
Lithuania,4,21.673,0.92,0
Luxembourg,4,20.768,0.64,47.925
Madagascar,1,0.036,0.59,0
Malawi,4,0,0,0
Malaysia,4,2.595,0.76,0
Maldives,0,31.45,0,0
Mali,4,0.395,1.09,0
Malta,0,2.265,0.57,2.265
Marshall Islands,0,0,0,0
Mauritania,4,0,0,0
Mauritius,1,2.359,0.35,0
Mexico,1,5.926,1.54,0
Moldova,2,23.302,1.18,0
Monaco,1,0,0,0
Mongolia,4,0.305,0,0
Montenegro,0,1.592,0.41,0
Morocco,1,4.606,1.29,0
Mozambique,4,0.128,0,0
Myanmar,1,0.239,0,0
Namibia,4,0,0,0
Nepal,1,0,0,0
Netherlands,3,62.562,0.91,60.286
New Zealand,1,1.866,0.43,0
Nicaragua,0,0.151,0,0
Niger,4,0.372,0.86,0
Nigeria,1,0.412,1.67,0
North Macedonia,0,17.76,0.93,0
Norway,4,7.747,0.72,0
Oman,1,16.841,1.29,0
Pakistan,1,0.317,1.47,0
Palestine,1,1.176,0.8,0
Panama,1,14.601,1.16,0
Papua New Guinea,1,0,0,0
Paraguay,1,0.561,1.03,0
Peru,2,36.637,1.63,0
Philippines,1,1.57,1,0
Poland,1,14.4,1.09,0
Portugal,2,51.095,0.9,21.968
Qatar,3,152.722,1.64,0
Romania,1,17.05,1.06,13.307
Russia,2,41.525,1.8,0
Rwanda,1,0.232,0.68,0
Saint Kitts and Nevis,0,0,0,0
