country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,4,3.468,0.8,0
Albania,4,33.359,1.14,0
Algeria,4,12.018,1.22,0
Andorra,2,38.827,0.69,0
Angola,4,0.487,1.15,0
Antigua and Barbuda,3,0,0,0
Argentina,1,80.649,1.2,0
Armenia,1,114.402,0.89,0
Australia,4,9.255,1.52,0
Austria,2,8.105,1.17,0.999
Azerbaijan,1,53.555,0.97,0
Bahamas,3,7.629,2.41,0
Bahrain,0,353.788,1.01,0
Bangladesh,4,19.206,0.95,0
Barbados,2,0,0.34,0
Belarus,3,16.403,0.74,0
Belgium,2,6.385,1.33,2.33
Belize,4,5.03,0,0
Benin,2,0,0.96,0
Bhutan,4,0,0,0
Bolivia,0,138.524,1.11,0
Bosnia and Herzegovina,4,0,1.18,0
Botswana,4,0,0.87,0
Brazil,0,196.919,1.05,0
Brunei,2,0,0,0
Bulgaria,2,33.677,1.17,3.886
Burkina Faso,2,0.048,0.98,0
Burundi,3,0,0.65,0
Cambodia,2,0,0.37,0
Cameroon,4,0,0.99,0
Canada,4,9.697,1.08,0
Cape Verde,1,43.166,1.09,0
Central African Republic,2,7.247,0.71,0
Chad,4,0.244,0.8,0
Chile,1,96.044,0.84,0
China,4,0.076,1.67,0
Colombia,1,110.469,1.25,0
Comoros,3,4.6,0.69,0
Congo,4,0,0.73,0
Costa Rica,1,87.552,1.34,0
Cote d'Ivoire,4,6.255,0.99,0
Croatia,2,12.667,1.12,0
Cuba,4,0.353,0.85,0
Cyprus,2,1.142,1.37,0
Czechia,2,9.618,1.04,1.587
Democratic Republic of Congo,4,0.67,1.06,0
Denmark,2,4.144,1.2,1.036
Djibouti,4,2.024,0.67,0
Dominica,2,0,0,0
Dominican Republic,1,73.655,1.16,0
Ecuador,1,62.971,1.1,0
Egypt,4,9.078,0.8,0
El Salvador,1,50.106,1.12,0
Equatorial Guinea,3,0,0.25,0
Eritrea,4,0,0.3,0
Estonia,2,0.754,0.9,1.508
Eswatini,1,38.788,1.25,0
Ethiopia,4,1.766,1.19,0
Fiji,2,0,0,0
Finland,2,1.083,1.08,0
France,2,0,1.19,7.124
Gabon,4,0,1.08,0
Gambia,4,0,0,0
Georgia,2,1.003,1.18,0
Germany,4,3.294,1.04,0
Ghana,2,0,1.11,0
Greece,4,5.469,1.2,0
Grenada,3,0,0,0
Guatemala,1,63.074,1.15,0
Guinea,4,4.493,1.09,0
Guinea-Bissau,3,0,0.73,0
Guyana,4,10.171,1.08,0
Haiti,4,0,0.92,0
Honduras,1,53.208,1.11,0
Hungary,2,1.139,1.29,0
Iceland,2,5.861,1.12,0
India,4,21.325,1.23,0
Indonesia,4,5.817,1.07,0
International,3,0,0,0
Iran,4,30.014,1.01,0
Iraq,1,50.27,1.01,0
Ireland,2,6.481,1.23,2.025
Israel,0,185.315,1.37,0
Italy,4,1.885,0.93,0.992
Jamaica,4,1.013,1.14,0
