country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,3.956,0.8,0
Albania,2,40.656,1.17,0
Algeria,0,11.265,1.2,0
Andorra,2,38.827,0.66,0
Angola,0,0.578,1.16,0
Antigua and Barbuda,4,0,0,0
Argentina,1,68.568,1.2,0
Armenia,2,61.419,0.89,0
Australia,0,10.628,1.54,0
Austria,4,5.663,1.15,0.888
Azerbaijan,1,52.174,0.98,0
Bahamas,4,5.086,2.19,0
Bahrain,3,314.413,1.02,0
Bangladesh,0,18.817,0.94,0
Barbados,0,0,0.34,0
Belarus,4,19.261,0.73,0
Belgium,0,0,1.3,1.985
Belize,0,0,0,0
Benin,4,0,0.96,0
Bhutan,0,0,0,0
Bolivia,1,91.065,1.12,0
Bosnia and Herzegovina,2,31.699,1.18,0
Botswana,0,0,0.87,0
Brazil,1,95.437,1.04,0
Brunei,0,0,0,0
Bulgaria,2,22.883,1.18,4.174
Burkina Faso,0,0,0.98,0
Burundi,4,6.56,0.65,0
Cambodia,4,0.538,0.37,0
Cameroon,0,0,0.99,0
Canada,0,16.851,1.08,0
Cape Verde,1,134.895,1.09,0
Central African Republic,0,6.833,0.72,0
Chad,0,0,0.8,0
Chile,1,136.847,0.84,0
China,0,0,1.58,0
Colombia,1,75.31,1.24,0
Comoros,4,0,0.69,0
Congo,0,0,0.73,0
Costa Rica,1,86.374,1.35,0
Cote d'Ivoire,0,4.018,0.99,0
Croatia,0,12.91,1.12,0
Cuba,0,0.177,0.86,0
Cyprus,0,1.142,1.39,0
Czechia,4,5.976,0.98,1.774
Democratic Republic of Congo,0,0.469,1.06,0
Denmark,0,15.711,1.19,1.036
Djibouti,0,5.061,0.7,0
Dominica,0,0,0,0
Dominican Republic,1,89.787,1.17,0
Ecuador,0,33.384,1.11,0
Egypt,0,9.098,0.8,0
El Salvador,1,46.869,1.12,0
Equatorial Guinea,4,0,0.25,0
Eritrea,0,0,0.3,0
Estonia,4,0,0.88,1.508
Eswatini,0,32.754,1.25,0
Ethiopia,0,1.792,1.12,0
Fiji,0,0,0,0
Finland,4,0.18,1.05,0.18
France,2,24.895,1.18,7.155
Gabon,2,37.74,1.07,0
Gambia,0,0,0,0
Georgia,0,2.256,1.27,0
Germany,0,3.115,1.01,0
Ghana,0,15.126,1.11,0
Greece,0,2.207,1.2,0
Grenada,4,0,0,0
Guatemala,0,21.601,1.16,0
Guinea,0,0,1.09,0
Guinea-Bissau,4,0,0.73,0
Guyana,0,3.814,1.06,0
Haiti,0,0,0.92,0
Honduras,1,49.371,1.11,0
Hungary,0,1.346,1.27,0
Iceland,4,0,0.97,0
India,0,20.651,1.23,0
Indonesia,0,4.687,1.07,0
International,4,0,0,0
Iran,2,27.967,0.97,0
Iraq,1,55.417,1.03,0
Ireland,4,2.025,1.22,2.025
Israel,3,198.717,1.41,0
Italy,0,2.795,0.94,1.075
Jamaica,0,0.338,1.12,0
Japan,4,2.245,1.53,0
Jordan,0,0.392,0.97,0
Kazakhstan,3,186.508,0.91,0
Kenya,0,3.515,1.27,0
Kosovo,1,111.756,1.22,0
Kuwait,3,143.775,0.97,0
Kyrgyzstan,1,50.121,1.11,0
Laos,4,0,0,0
Latvia,0,0.53,1.21,0
Lebanon,0,12.453,1.34,0
Lesotho,0,5.602,1.03,0
Liberia,0,2.768,0.96,0
Libya,0,11.497,1.28,0
Liechtenstein,4,0,0,0
Lithuania,4,1.837,1.29,0
Luxembourg,2,49.523,1.46,4.793
Madagascar,0,7.692,1.36,0
Malawi,0,3.45,1.14,0
Malaysia,0,0.216,1.05,0
Maldives,2,57.35,1.21,0
Mali,0,0.049,1.02,0
Malta,4,0,0.28,0
Marshall Islands,4,0,0,0
Mauritania,4,19.571,0.82,0
Mauritius,4,0,0.05,0
Mexico,2,36.337,1.06,0
Moldova,0,14.13,1,0
Monaco,4,0,0.29,0
Mongolia,0,3.965,0.43,0
Montenegro,2,105.085,1,0
Morocco,0,5.175,1.05,0
Mozambique,0,1.984,1.12,0
Myanmar,0,0.092,0.92,0
Namibia,2,29.91,1.37,0
Nepal,0,4.942,0.71,0
Netherlands,4,4.144,1.17,1.751
New Zealand,4,0.207,0.94,0
Nicaragua,4,0,0.27,0
Niger,4,0,0.69,0
Nigeria,0,2.886,1,0
North Macedonia,2,41.279,1.01,0
Norway,4,0.553,0.94,0
Oman,3,423.763,1.06,0
Pakistan,0,8.959,0.78,0
Palestine,1,65.864,1.09,0
Panama,3,356.914,1.09,0
Papua New Guinea,0,0,0,0
Paraguay,0,4.486,1.27,0
Peru,1,115.159,1.08,0
Philippines,0,6.817,1.13,0
Poland,4,7.9,1.05,0
Portugal,0,30.01,0.95,6.178
Qatar,3,145.085,0.72,0
Romania,2,21.468,1.27,12.216
Russia,2,44.616,0.96,0
Rwanda,0,3.165,1.15,0
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,4,0,0.13,0
Sao Tome and Principe,4,13.689,0.58,0
Saudi Arabia,1,81.921,0.89,0
Senegal,0,3.763,0.97,0
Serbia,2,41.002,1.18,0
Seychelles,4,0,0.19,0
Sierra Leone,4,0.878,0.96,0
Singapore,2,55.04,1.22,0
Slovakia,4,0.183,1.26,0
Slovenia,4,3.848,1.16,0.481
Solomon Islands,4,0,0,0
Somalia,4,0.818,0.76,0
South Africa,3,194.811,1.2,0
South Korea,0,0.644,0.85,0
South Sudan,0,11.346,0.79,0
Spain,2,43.739,1.49,0
Sri Lanka,0,1.354,0.97,0
Sudan,0,1.505,1.03,0
