country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,1.259,1.41,0
Albania,0,2.78,1,0
Algeria,0,1.984,1.05,0
Andorra,1,168.252,0.72,0
Angola,0,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,0,1.527,1.28,0
Armenia,2,9.449,1.13,0
Australia,4,2.51,0.44,0
Austria,0,20.541,0.52,26.981
Azerbaijan,0,4.833,0.91,0
Bahamas,2,5.086,0,0
Bahrain,1,98.144,1.36,0
Bangladesh,0,1.269,2.47,0
Barbados,0,0,0,0
Belarus,2,38.31,1.89,0
Belgium,1,45.731,1.09,103.886
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,0,0,0,0
Bolivia,0,2.056,1.39,0
Bosnia and Herzegovina,0,14.021,1.17,0
Botswana,0,0,0,0
Brazil,4,8.619,1.61,0
Brunei,4,0,0.16,0
Bulgaria,4,4.03,1.18,4.174
Burkina Faso,0,1.483,0.95,0
Burundi,3,0,0,0
Cambodia,4,0,0.1,0
Cameroon,4,1.055,1.27,0
Canada,4,35.901,1.3,0
Cape Verde,0,1.799,0,0
Central African Republic,4,0,0,0
Chad,0,0,0,0
Chile,4,20.506,1.37,0
China,4,0.065,1.02,0
Colombia,0,2.496,1.3,0
Comoros,2,0,0,0
Congo,0,0,0,0
Costa Rica,4,1.178,0.84,0
Cote d'Ivoire,0,0.455,1.26,0
Croatia,0,13.154,0.82,0
Cuba,4,3.532,1.23,0
Cyprus,0,37.676,0.86,0
Czechia,4,4.856,0.72,7.751
Democratic Republic of Congo,0,0.067,1.12,0
Denmark,4,33.321,1.04,16.056
Djibouti,1,65.789,1.69,0
Dominica,0,0,0,0
Dominican Republic,0,10.97,1.37,0
Ecuador,0,4.194,1.29,0
Egypt,0,1.564,1.36,0
El Salvador,0,1.85,1.16,0
Equatorial Guinea,2,14.255,0,0
Eritrea,0,0,0,0
Estonia,0,30.907,0.84,7.538
Eswatini,0,0,0,0
Ethiopia,0,0.07,0,0
Fiji,0,0,0,0
Finland,4,17.507,1.1,13.536
France,1,76.156,1.32,101.098
Gabon,0,0,0,0
Gambia,0,0,0,0
Georgia,0,7.019,1.31,0
Germany,0,15.361,0.8,0
Ghana,0,2.253,1.42,0
Greece,0,2.399,0.86,0
Grenada,2,0,0,0
Guatemala,0,0.614,1.25,0
Guinea,0,3.35,1.14,0
Guinea-Bissau,2,0,0,0
Guyana,0,2.543,0,0
Haiti,0,0,0,0
Honduras,0,1.01,1.26,0
Hungary,4,5.59,1.19,0
Iceland,4,26.374,0.44,23.443
India,0,0.749,1.65,0
Indonesia,4,1.031,1.35,0
International,2,0,0,0
Iran,4,18.74,0.78,0
Iraq,0,0.547,0.75,0
Ireland,1,168.496,1.36,30.175
Israel,0,46.098,0.89,0
Italy,1,49.155,0.84,52.694
Jamaica,0,0,0,0
Japan,4,3.985,1.25,0
Jordan,0,0.588,0.66,0
Kazakhstan,0,7.509,1.48,0
Kenya,0,0.149,0.94,0
Kosovo,0,7.761,1.23,0
Kuwait,0,12.879,1.23,0
Kyrgyzstan,0,1.686,1.15,0
Laos,0,0,0,0
Latvia,4,1.06,0.9,0
Lebanon,0,1.319,0.98,0
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,0,1.31,0,0
Liechtenstein,2,0,0,0
Lithuania,0,2.939,0.92,0
Luxembourg,0,23.963,0.69,54.315
Madagascar,0,0.072,0.54,0
Malawi,4,0,0,0
Malaysia,4,5.252,0.88,0
Maldives,2,0,0,0
Mali,4,1.037,1.09,0
Malta,2,20.383,0.76,6.794
Marshall Islands,2,0,0,0
Mauritania,4,0,0,0
Mauritius,0,0,0.44,0
Mexico,0,2.986,1.58,0
Moldova,0,55.033,1.32,0
Monaco,0,0,0,0
Mongolia,4,3.965,0,0
Montenegro,2,14.33,0.6,0
Morocco,0,3.387,1.4,0
Mozambique,4,0.224,0,0
Myanmar,0,0.018,0,0
Namibia,4,0,0,0
Nepal,0,0.069,0,0
Netherlands,1,50.774,1,69.799
New Zealand,0,3.525,0.56,0
Nicaragua,3,0,0,0
Niger,4,1.694,0.93,0
Nigeria,0,0.146,1.5,0
North Macedonia,2,25.919,1.2,0
Norway,0,3.689,0.72,0
Oman,0,16.841,1.31,0
Pakistan,0,2.472,1.46,0
Palestine,0,2.156,0.76,0
Panama,0,16.687,1.23,0
Papua New Guinea,4,0,0,0
Paraguay,0,1.682,1.04,0
Peru,0,15.741,1.74,0
Philippines,0,2.656,1.12,0
Poland,0,7.081,1.11,0
Portugal,1,50.408,0.96,21.379
Qatar,1,68.378,1.41,0
Romania,0,12.787,1.16,12.527
Russia,0,19.009,2,0
Rwanda,0,0.54,0.6,0
Saint Kitts and Nevis,2,37.6,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,1,441.982,1.11,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,0,12.495,1.67,0
Senegal,0,0.478,1.2,0
Serbia,0,60.4,1.4,0
Seychelles,0,0,0,0
Sierra Leone,4,0.125,0,0
Singapore,0,57.091,2.12,0
Slovakia,4,12.089,1.12,0
Slovenia,0,3.848,0.72,16.836
Solomon Islands,4,0,0,0
Somalia,4,0,0,0
South Africa,0,2.411,1.43,0
South Korea,0,0.527,0.49,0
South Sudan,0,0,0,0
Spain,0,52.23,1.04,0
Sri Lanka,0,0.747,1.19,0
Sudan,0,0.068,0,0
Suriname,0,0,0,0
Sweden,4,47.429,1.27,0
Switzerland,4,28.655,0.74,0
Syria,0,0.229,0,0
Taiwan,3,0,0.48,0
Tajikistan,3,0,0,0
Tanzania,4,0.067,0,0
Thailand,4,0.487,0.8,0
Timor,0,1.517,0,0
Togo,4,0,0,0
Trinidad and Tobago,0,0,0.11,0
Tunisia,0,1.777,0.89,0
Turkey,0,48.163,1.15,0
Uganda,0,0.022,0,0
Ukraine,0,6.174,1.62,0
United Arab Emirates,0,41.657,1.46,0
United Kingdom,1,64.049,1.06,47.639
United States,1,86.295,1.08,42.414
Uruguay,4,2.591,0.97,0
Uzbekistan,0,4.99,1.44,0
Vanuatu,4,0,0,0
Vatican,2,0,0,0
Venezuela,0,0,0.98,0
Vietnam,0,0.01,0.34,0
Yemen,3,0,0,0
Zambia,4,0,0,0
Zimbabwe,0,0,0,0
