country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,1.927,1.02,0
Albania,4,58.378,1.07,0
Algeria,3,5.633,0.83,0
Andorra,1,0,1.5,0
Angola,3,1.613,1.13,0
Antigua and Barbuda,0,0,0,0
Argentina,2,200.373,1.07,0
Armenia,4,63.107,1.14,0
Australia,3,1.608,0.58,0
Austria,4,51.408,1.36,4.885
Azerbaijan,3,15.287,0.94,0
Bahamas,0,0,1.06,0
Bahrain,2,423.723,1.03,0
Bangladesh,3,8.962,0.86,0
Barbados,1,3.48,0.73,0
Belarus,0,20.954,1.13,0
Belgium,4,84.3,1.35,6.126
Belize,4,55.329,1.15,0
Benin,1,2.062,0.94,0
Bhutan,3,1.296,0.77,0
Bolivia,4,69.305,0.85,0
Bosnia and Herzegovina,4,99.67,1.16,0
Botswana,1,0,0.78,0
Brazil,4,69.477,0.94,0
Brunei,1,0,0,0
Bulgaria,1,3.886,1.06,7.628
Burkina Faso,1,9.233,0.99,0
Burundi,0,0.084,0.72,0
Cambodia,1,0,0.22,0
Cameroon,1,5.952,0.98,0
Canada,1,12.612,1.27,0
Cape Verde,2,183.457,1.07,0
Central African Republic,1,0,0.6,0
Chad,1,0.061,1.03,0
Chile,4,108.913,0.99,0
China,1,0.02,0.9,0
Colombia,2,144.548,0.92,0
Comoros,0,0,0.65,0
Congo,1,0,0.56,0
Costa Rica,1,0,1.08,0
Cote d'Ivoire,1,3.677,0.92,0
Croatia,4,40.192,0.84,0
Cuba,3,2.737,1.06,0
Cyprus,1,3.425,1.16,0
Czechia,4,73.49,1.55,6.91
Democratic Republic of Congo,1,0.056,1.06,0
Denmark,4,58.354,1.32,0.691
Djibouti,1,1.012,1.05,0
Dominica,0,0,0,0
Dominican Republic,4,52.36,0.98,0
Ecuador,2,121.464,1.22,0
Egypt,1,1.495,0.94,0
El Salvador,3,11.871,1.04,0
Equatorial Guinea,0,0,0.46,0
Eritrea,3,0,0.25,0
Estonia,0,15.831,1.25,1.508
Eswatini,3,21.549,0.83,0
Ethiopia,3,3.592,0.65,0
Fiji,1,0,0,0
Finland,0,4.151,1.31,0
France,1,1.256,1.29,10.142
Gabon,3,0,1.04,0
Gambia,3,12,0.73,0
Georgia,4,38.103,2.33,0
Germany,1,10.981,1.11,0
Ghana,1,0,0.99,0
Greece,3,19.572,1.14,0
Grenada,0,0,0,0
Guatemala,3,14.01,0.98,0
Guinea,1,1.904,1.08,0
Guinea-Bissau,0,0,0.51,0
Guyana,4,52.126,1.16,0
Haiti,0,1.315,0.93,0
Honduras,4,65.929,1.03,0
Hong Kong,1,0,0,0
Hungary,4,50.102,1.54,0
Iceland,1,8.791,1.45,0
India,4,66.718,1.05,0
Indonesia,1,13.293,1.12,0
International,0,0,0,0
Iran,1,24.871,1.05,0
Iraq,4,87.787,0.99,0
Ireland,4,51.642,1.31,2.025
Israel,2,366.817,1.32,0
Italy,1,24.081,1.05,3.093
Jamaica,4,49.98,1.21,0
Japan,1,3.479,0.87,0
Jordan,1,24.698,1.7,0
Kazakhstan,3,22.368,0.73,0
Kenya,3,3.496,0.86,0
Kosovo,4,36.735,0.84,0
Kuwait,2,129.491,0.98,0
Kyrgyzstan,3,8.124,0.9,0
Laos,1,0,0,0
Latvia,1,5.302,1.29,0
Lebanon,4,93.913,1.16,0
Lesotho,1,0,0.97,0
Liberia,1,0.593,0.95,0
Libya,4,63.016,1.15,0
Liechtenstein,0,0,0.45,0
Lithuania,1,14.326,1.25,0
Luxembourg,1,0,1.28,1.598
Madagascar,1,0.722,0.79,0
Malawi,1,0.627,0.81,0
Malaysia,1,1.452,1.67,0
Maldives,2,223.849,0.92,0
Mali,1,0.395,1.09,0
Malta,2,176.655,1.28,0
Marshall Islands,0,0,0,0
Mauritania,0,0.43,0.92,0
Mauritius,0,0,0.3,0
Mexico,4,34.188,0.98,0
Moldova,4,65.444,1.06,0
Monaco,0,50.963,1.14,0
Mongolia,1,0,0.3,0
Montenegro,2,289.78,1.34,0
Morocco,4,60.985,1.14,0
Mozambique,1,7.327,1.11,0
Myanmar,3,4.025,1.74,0
Namibia,4,45.259,0.89,0
Nepal,4,35.659,1.14,0
Netherlands,4,68.107,1.36,3.677
New Zealand,1,0.207,0.68,0
Nicaragua,0,0,0.45,0
Niger,0,0.083,0.84,0
Nigeria,1,0.383,0.85,0
North Macedonia,0,46.559,1.06,0
Norway,1,13.834,1.14,0
Oman,2,275.916,1.15,0
Pakistan,1,2.44,1.07,0
Palestine,2,130.944,1.17,0
Panama,2,163.161,0.95,0
Papua New Guinea,1,0.224,0.71,0
Paraguay,4,69.12,1.09,0
Peru,2,186.887,0.96,0
Philippines,3,30.598,1.05,0
Poland,1,13.264,1.05,0
Portugal,4,66.002,1.29,5.59
Qatar,4,75.32,0.98,0
