country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,2.235,1.21,0
Albania,3,102.509,1.3,0
Algeria,0,4.88,1.22,0
Andorra,2,3183.848,1.29,0
Angola,0,6.298,1.11,0
Antigua and Barbuda,1,0,0.29,0
Argentina,4,287.239,1.01,0
Armenia,4,258.501,1.45,0
Australia,0,0.235,0.93,0
Austria,3,124.467,1.36,16.1
Azerbaijan,0,32.646,1.62,0
Bahamas,4,178.005,1.07,0
Bahrain,4,189.236,0.89,0
Bangladesh,0,9.94,1.02,0
Barbados,1,3.48,0.86,0
Belarus,3,62.65,1.23,0
Belgium,2,709.86,1.46,38.483
Belize,0,50.299,1.15,0
Benin,0,0,0.94,0
Bhutan,0,3.888,0.82,0
Bolivia,0,10.194,0.79,0
Bosnia and Herzegovina,4,167.336,1.17,0
Botswana,4,156.062,0.75,0
Brazil,3,124.036,0.98,0
Brunei,0,0,0,0
Bulgaria,3,147.371,1.54,12.665
Burkina Faso,1,0.287,0.99,0
Burundi,1,0.589,0.78,0
Cambodia,0,0.12,0.69,0
Cameroon,0,2.449,0.91,0
Canada,3,87.621,1.16,0
Cape Verde,3,86.333,1.06,0
Central African Republic,0,0.207,0.59,0
Chad,0,0.67,0.99,0
Chile,3,80.821,0.97,0
China,0,0.024,1.07,0
Colombia,3,124.03,1.04,0
Comoros,1,0,0.64,0
Congo,0,0,0.58,0
Costa Rica,4,306.432,1,0
Cote d'Ivoire,0,0.038,0.93,0
Croatia,3,95.731,1.56,0
Cuba,0,3.355,1.23,0
Cyprus,0,49.092,1.63,0
Czechia,2,754.227,1.42,59.203
Democratic Republic of Congo,0,0.514,1.1,0
Denmark,3,78.036,1.18,3.108
Djibouti,0,10.121,1.69,0
Dominica,0,0,0,0
Dominican Republic,0,29.499,0.96,0
Ecuador,0,7.595,1.03,0
Egypt,0,1.202,1.09,0
El Salvador,0,0,1.11,0
Equatorial Guinea,1,0,0.51,0
Eritrea,0,0,0.41,0
Estonia,1,5.277,1.13,1.508
Eswatini,0,6.896,0.88,0
Ethiopia,0,6.289,0.91,0
Fiji,0,0,0,0
Finland,0,23.643,1.14,1.263
France,2,1168.284,1.32,32.019
Gabon,0,1.348,1.08,0
Gambia,0,0,0.67,0
Georgia,4,297.305,1.56,0
Germany,3,100.222,1.46,0
Ghana,0,1.995,1.11,0
Greece,0,41.447,1.31,0
Grenada,1,0,0,0
Guatemala,0,13.34,1,0
Guinea,0,0,1.09,0
Guinea-Bissau,1,7.114,0.4,0
Guyana,0,39.412,0.99,0
Haiti,0,1.052,0.89,0
Honduras,3,96.521,1.02,0
Hong Kong,0,0,0,0
Hungary,3,152.997,1.26,0
Iceland,3,134.799,0.98,0
India,0,33.906,0.89,0
Indonesia,0,12.332,0.97,0
International,1,0,0,0
Iran,0,50.611,1.06,0
Iraq,3,100.541,1.01,0
Ireland,4,208.798,1.19,6.481
Israel,4,175.263,0.52,0
Italy,3,154.428,1.64,13.182
Jamaica,0,15.872,0.89,0
Japan,0,2.451,1,0
Jordan,3,133.684,1.29,0
Kazakhstan,0,8.148,1.3,0
Kenya,0,3.626,1.37,0
Kosovo,3,61.052,1.42,0
Kuwait,4,160.635,1.12,0
Kyrgyzstan,3,73.879,1.28,0
Laos,0,0,0,0
Latvia,0,23.327,1.39,0
Lebanon,3,96.404,1.1,0
Lesotho,0,0,0.82,0
Liberia,0,0.791,1.01,0
Libya,4,168.673,1.07,0
Liechtenstein,1,0,1.71,0
Lithuania,3,75.304,1.46,0
Luxembourg,4,194.896,1.61,7.988
Madagascar,0,0,0.43,0
Malawi,0,0.157,0.92,0
Malaysia,0,26.726,1.39,0
Maldives,1,40.7,0.92,0
Mali,0,0.938,1.11,0
Malta,4,246.864,1.29,0
Marshall Islands,1,0,0,0
Mauritania,1,2.796,1.1,0
Mauritius,1,1.573,0.81,0
Mexico,0,28.689,1.02,0
Moldova,3,62.47,0.98,0
Monaco,3,76.445,1.4,0
Mongolia,0,0.61,0.63,0
Montenegro,4,230.869,0.85,0
Morocco,3,57.355,1.11,0
Mozambique,0,6.847,1.07,0
Myanmar,0,21.687,1.11,0
Namibia,0,12.987,0.91,0
Nepal,3,130.076,1.11,0
Netherlands,4,467.701,1.25,26.379
New Zealand,1,0.207,0.85,0
Nicaragua,1,0,0.47,0
Niger,1,0.041,1.14,0
Nigeria,0,0.572,0.94,0
North Macedonia,3,76.798,1.31,0
Norway,0,26.931,1.23,0
Oman,3,125.523,1.07,0
Pakistan,0,2.635,1.1,0
Palestine,3,94.288,1.09,0
Panama,3,101.048,1,0
Papua New Guinea,0,0,0.7,0
Paraguay,3,102.068,1,0
Peru,3,94.808,0.93,0
Philippines,0,23.28,0.9,0
Poland,4,197.693,1.56,0
Portugal,4,191.14,1.39,16.182
Qatar,3,83.303,1.13,0
Romania,3,128.186,1.23,39.35
Russia,3,108.562,1.17,0
Rwanda,0,1.39,1.15,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,16.337,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,4,206.258,1.04,0
Sao Tome and Principe,1,0,0.73,0
Saudi Arabia,0,10.944,0.94,0
Senegal,0,0.836,0.86,0
Serbia,0,17.929,1.65,0
Seychelles,0,0,0.18,0
Sierra Leone,0,0.125,0.94,0
Singapore,0,0.684,0.85,0
Slovakia,4,157.519,1.34,0
Slovenia,4,258.306,1.62,26.937
Solomon Islands,0,0,0,0
Somalia,0,1.636,0.71,0
South Africa,0,24.634,1,0
South Korea,0,1.131,0.93,0
South Sudan,0,0.447,1.06,0
Spain,2,810.377,1.22,39.718
Sri Lanka,0,4.063,1.26,0
Sudan,0,0.616,1.22,0
Suriname,0,5.114,0.79,0
Sweden,0,0,1.47,0
Switzerland,2,1009.519,1.88,0
Syria,0,3.257,1.03,0
Taiwan,1,0.21,1.23,0
Tajikistan,0,4.194,1,0
Tanzania,1,0,0,0
Thailand,0,0.129,1.03,0
Timor,1,0,0,0
Togo,0,1.691,1.05,0
Trinidad and Tobago,0,0.715,0.82,0
Tunisia,4,184.878,1.27,0
Turkey,0,24.022,1.16,0
Uganda,0,2.208,1.01,0
Ukraine,3,114.008,1.14,0
United Arab Emirates,3,92.514,1.07,0
United Kingdom,4,277.377,1.22,9.678
United States,4,202.02,1.15,24.377
Uruguay,0,8.348,1.19,0
Uzbekistan,0,11.921,0.89,0
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,0,0,0.82,0
Vietnam,0,0.062,1.3,0
Yemen,0,0,0.62,0
Zambia,0,2.393,0.9,0
Zimbabwe,0,0.807,1.07,0
