country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,4,1.439,1.41,0
Albania,4,8.34,1.1,0
Algeria,4,2.463,1.21,0
Andorra,4,0,0.69,0
Angola,4,0,0,0
Antigua and Barbuda,1,0,0,0
Argentina,4,2.832,1.27,0
Armenia,0,16.199,1.18,0
Australia,4,0.863,0.43,0
Austria,4,15.545,0.49,26.426
Azerbaijan,4,2.959,0.83,0
Bahamas,1,10.172,0,0
Bahrain,4,17.043,1.34,0
Bangladesh,4,2.071,2.31,0
Barbados,4,6.96,0,0
Belarus,0,50.374,1.79,0
Belgium,2,106.647,1.05,99.227
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,4,3.769,1.4,0
Bosnia and Herzegovina,4,17.374,1.17,0
Botswana,4,0.85,0,0
Brazil,4,9.903,1.59,0
Brunei,4,0,0.18,0
Bulgaria,4,7.628,1.24,5.325
Burkina Faso,4,0.191,0.95,0
Burundi,1,0,0,0
Cambodia,4,0,0.09,0
Cameroon,4,5.575,1.27,0
Canada,2,68.888,1.28,0
Cape Verde,4,0,0,0
Central African Republic,4,0,0,0
Chad,4,0.244,0,0
Chile,4,27.934,1.36,0
China,4,0.033,1.03,0
Colombia,4,2.516,1.29,0
Comoros,1,0,0,0
Congo,4,0,0.79,0
Costa Rica,4,3.141,0.82,0
Cote d'Ivoire,4,0.607,1.25,0
Croatia,4,12.179,0.73,0
Cuba,4,4.238,1.19,0
Cyprus,4,22.834,0.78,0
Czechia,4,20.263,0.77,7.751
Democratic Republic of Congo,4,0.145,1.12,0
Denmark,4,34.184,1.01,15.883
Djibouti,2,157.894,1.62,0
Dominica,4,0,0,0
Dominican Republic,4,12.998,1.33,0
Ecuador,4,20.801,1.22,0
Egypt,4,1.642,1.34,0
El Salvador,4,0.771,1.16,0
Equatorial Guinea,1,0,0,0
Eritrea,4,0,0,0
Estonia,4,25.631,0.82,8.292
Eswatini,4,0.862,0,0
