country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,0.051,0,0
Albania,3,3.127,0,0
Algeria,2,0.137,0,0
Andorra,2,12.942,0,0
Angola,1,0,0,0
Antigua and Barbuda,1,0,0,0
Argentina,4,0.243,0,0
Armenia,1,8.774,0,0
Australia,2,3.137,2.32,0
Austria,3,17.543,2.68,0
Azerbaijan,4,0.493,0,0
Bahamas,1,2.543,0,0
Bahrain,2,0,1.28,0
Bangladesh,2,0.018,0,0
Barbados,1,0,0,0
Belarus,1,0.952,0,0
Belgium,4,14.841,2.45,6.816
Belize,2,0,0,0
Benin,1,0.082,0,0
Bhutan,2,0,0,0
Bolivia,3,0.086,0,0
Bosnia and Herzegovina,4,0.305,0,0
Botswana,4,0,0,0
Brazil,4,0.179,2.36,0
Brunei,4,9.143,0,0
Bulgaria,4,0.144,0,0
Burkina Faso,2,0.574,0,0
Burundi,1,0,0,0
Cambodia,2,0,0,0
Cameroon,1,0.075,0,0
Canada,4,4.319,2.64,0
Cape Verde,2,0,0,0
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,4,4.237,2.52,0
China,3,0.021,0.37,0
Colombia,4,0.452,0,0
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,2,1.57,0,0
Cote d'Ivoire,2,0,0,0
Croatia,4,1.949,0,0
Cuba,1,0,0,0
Cyprus,4,7.992,0,0
Czechia,3,4.202,2.31,0.187
Democratic Republic of Congo,1,0,0,0
Denmark,3,10.013,1.45,1.726
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,1,0,0,0
Ecuador,4,0.51,0,0
Egypt,1,0.391,1.55,0
El Salvador,4,0,0,0
Equatorial Guinea,1,0,0,0
Eritrea,2,0,0,0
Estonia,4,25.631,1.46,0
Eswatini,1,0,0,0
Ethiopia,2,0.035,0,0
Fiji,2,0,0,0
Finland,4,5.956,1.51,0
France,3,32.954,2.29,0
Gabon,4,0,0,0
Gambia,1,0,0,0
Georgia,4,0,0,0
Germany,4,17.629,2.73,0
Ghana,4,0,0,0
Greece,4,0,1.32,0
Grenada,1,0,0,0
Guatemala,4,0.056,0,0
Guinea,1,0,0,0
Guinea-Bissau,1,0,0,0
Guyana,2,0,0,0
Haiti,1,0,0,0
Honduras,3,0.303,0,0
Hungary,3,0.725,0,0
Iceland,4,26.374,1.64,5.861
India,4,0.004,1.84,0
Indonesia,4,0.062,1.97,0
International,1,0,0,0
Iran,4,12.537,1.21,0
Iraq,3,0.199,1.14,0
Ireland,4,8.101,2.36,0
Israel,3,8.549,2.05,0
Italy,3,53.472,1.9,30.614
Jamaica,4,0,0,0
Japan,2,0.134,1.1,0
Jordan,2,0.882,0,0
Kazakhstan,4,0.053,0,0
Kenya,4,0,0,0
Kosovo,3,4.139,0,0
Kuwait,3,2.576,0.72,0
Kyrgyzstan,4,0,0,0
Laos,1,0,0,0
Latvia,4,2.121,0,0
Lebanon,4,0,1.1,0
Lesotho,1,0,0,0
Liberia,1,0.198,0,0
Libya,2,0,0,0
Liechtenstein,1,0,0,0
Lithuania,3,1.837,0,0
Luxembourg,3,28.755,0,0
Madagascar,1,0,0,0
Malawi,1,0,0,0
Malaysia,2,4.264,2.21,0
Maldives,1,0,0,0
Mali,1,0,0,0
Malta,1,20.383,0,0
Marshall Islands,1,0,0,0
Mauritania,2,0,0,0
Mauritius,1,0,0,0
Mexico,1,0.225,0,0
Moldova,4,0,0,0
Monaco,0,127.408,0,0
Mongolia,4,0,0,0
Montenegro,1,0,0,0
Morocco,4,0.027,0,0
Mozambique,1,0,0,0
Myanmar,2,0,0,0
Namibia,1,0,0,0
Nepal,2,0,0,0
Netherlands,3,16.224,2.42,8.988
New Zealand,2,0,0,0
Nicaragua,1,0,0,0
Niger,1,0,0,0
Nigeria,1,0,0,0
North Macedonia,1,1.92,0,0
Norway,3,20.659,1.91,0
Oman,2,0,0,0
Pakistan,4,0.453,2.33,0
Palestine,3,0,0,0
Panama,4,2.781,0,0
Papua New Guinea,1,0,0,0
Paraguay,3,0.28,0,0
Peru,3,1.304,0,0
Philippines,3,0.018,1.67,0
Poland,4,1.533,2.34,0
Portugal,2,8.434,3,1.765
Qatar,4,13.19,0.87,0
Romania,4,1.403,1.83,0
Russia,4,0.185,0,0
Rwanda,4,0.309,0,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,0,235.724,0.96,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,3,0.431,1.98,0
Senegal,4,0,0,0
Serbia,3,1.029,0,0
Seychelles,2,10.169,0,0
Sierra Leone,1,0,0,0
Singapore,2,2.906,1.69,0
Slovakia,3,1.648,0,0
Slovenia,4,16.355,1.27,2.405
Solomon Islands,1,0,0,0
Somalia,1,0.063,0,0
South Africa,2,0.185,0,0
South Korea,4,1.443,0.37,0
South Sudan,2,0,0,0
Spain,3,45.856,2.21,0
Sri Lanka,3,0.467,0,0
Sudan,4,0,0,0
Suriname,4,0,0,0
Sweden,2,8.218,1.5,0
Switzerland,4,0,2.52,0
Syria,3,0,0,0
Taiwan,2,0.336,0,0
Tajikistan,1,0,0,0
Tanzania,1,0.017,0,0
Thailand,2,0.473,1.61,0
Timor,1,0,0,0
Togo,2,0,0,0
Trinidad and Tobago,4,1.429,0,0
Tunisia,2,0.169,0,0
Turkey,4,0.142,0,0
Uganda,1,0,0,0
Ukraine,3,0.091,0,0
United Arab Emirates,4,0,0,0
United Kingdom,1,9.059,2.2,0
United States,4,4.432,3.52,0
Uruguay,4,6.045,0,0
Uzbekistan,3,0.149,0,0
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,3,0.246,0,0
Vietnam,4,0.051,0,0
Yemen,1,0,0,0
Zambia,1,0,0,0
Zimbabwe,1,0,0,0
