country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,5.163,0.79,0
Albania,4,37.529,1.1,0
Algeria,0,13.956,1.13,0
Andorra,0,0,0.96,0
Angola,0,1.187,1.14,0
Antigua and Barbuda,3,0,0,0
Argentina,1,135.566,1.2,0
Armenia,1,158.273,0.85,0
Australia,0,11.49,1.31,0
Austria,3,18.875,1.15,1.665
Azerbaijan,4,34.224,0.82,0
Bahamas,1,139.861,2.67,0
Bahrain,1,210.98,0.99,0
Bangladesh,0,17.342,0.93,0
Barbados,0,0,0.41,0
Belarus,3,17.673,0.82,0
Belgium,4,18.983,1.48,3.451
Belize,0,10.06,0,0
Benin,3,0.33,0.95,0
Bhutan,0,0,0,0
Bolivia,2,95.691,1.06,0
Bosnia and Herzegovina,2,105.766,1.17,0
Botswana,4,29.767,0.86,0
Brazil,1,282.091,1.08,0
Brunei,0,0,0,0
Bulgaria,4,38.714,1.09,3.454
Burkina Faso,0,0.191,0.98,0
Burundi,3,1.43,0.67,0
Cambodia,3,0.239,0.36,0
Cameroon,0,0,1,0
Canada,0,16.109,1.11,0
Cape Verde,2,64.75,1.08,0
Central African Republic,0,3.313,0.64,0
Chad,0,1.583,0.81,0
Chile,2,123.299,0.88,0
China,0,0.097,1.74,0
Colombia,1,156.143,1.2,0
Comoros,3,3.45,0.68,0
Congo,0,0,0.7,0
Costa Rica,1,150.762,1.24,0
Cote d'Ivoire,0,10.16,0.93,0
Croatia,3,25.333,1.01,0
Cuba,0,0.353,1.59,0
Cyprus,0,5.708,1.49,0
Czechia,3,21.477,1.33,1.868
Democratic Republic of Congo,0,1.05,1.06,0
Denmark,0,6.906,1.28,0.518
Djibouti,0,1.012,0.71,0
Dominica,0,0,0,0
Dominican Republic,1,144.913,1.11,0
Ecuador,2,50.501,1.04,0
Egypt,0,6.528,0.72,0
El Salvador,2,61.978,1.1,0
Equatorial Guinea,3,0,0.27,0
Eritrea,0,2.82,0.28,0
Estonia,3,1.508,1.32,1.508
Eswatini,2,71.542,1.17,0
Ethiopia,0,3.558,1.5,0
Fiji,0,0,0,0
Finland,3,1.805,1.19,0
France,0,16.27,1.27,6.297
Gabon,0,0,1.08,0
Gambia,3,9.931,1.48,0
Georgia,0,3.008,1.58,0
Germany,0,7.221,1.2,0
Ghana,0,0,1.08,0
Greece,0,3.166,1.23,0
Grenada,3,0,0,0
Guatemala,2,58.999,1.1,0
Guinea,0,4.493,1.09,0
Guinea-Bissau,3,0,0.7,0
Guyana,0,1.271,1.2,0
Haiti,3,2.631,0.9,0
Honduras,2,80.77,1.08,0
Hungary,0,1.449,1.26,0
Iceland,3,2.93,1.43,0
India,4,35.732,1.23,0
Indonesia,0,6.968,1.07,0
International,3,0,0,0
Iran,4,31.205,1.06,0
Iraq,2,58.698,1.08,0
Ireland,3,1.418,1.25,1.215
Israel,1,229.911,1.12,0
Italy,0,5.061,1.16,0.81
Jamaica,0,1.689,1.29,0
Japan,3,7.733,1.49,0
Jordan,0,1.078,1.33,0
Kazakhstan,1,177.507,0.9,0
Kenya,0,14.803,1.24,0
Kosovo,2,93.648,1.14,0
Kuwait,1,160.869,1.02,0
Kyrgyzstan,1,347.476,0.82,0
Laos,3,0,0,0
Latvia,0,3.181,1.16,0
Lebanon,4,22.856,1.32,0
Lesotho,0,0,1.03,0
Liberia,0,0.593,0.93,0
Libya,0,20.084,1.3,0
Liechtenstein,3,0,0,0
Lithuania,3,3.306,1.35,0
Luxembourg,1,156.556,1.19,4.793
Madagascar,0,7.909,1.13,0
Malawi,0,0,1.07,0
Malaysia,0,0.278,1.23,0
Maldives,3,31.45,1.24,0
Mali,0,0,1.02,0
Malta,3,2.265,0.77,0
Marshall Islands,3,0,0,0
Mauritania,3,8.603,0.75,0
Mauritius,3,0,0.05,0
Mexico,2,65.445,1.04,0
Moldova,2,76.104,1.11,0
Monaco,3,50.963,1.07,0
Mongolia,0,0.305,0.28,0
Montenegro,1,154.443,0.81,0
Morocco,0,8.182,1.38,0
Mozambique,0,0.8,1.11,0
Myanmar,0,0,0.91,0
