country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,0.437,1.09,0
Albania,4,54.556,1.07,0
Algeria,4,3.649,0.85,0
Andorra,0,0,1.45,0
Angola,4,4.321,1.12,0
Antigua and Barbuda,2,0,0.26,0
Argentina,1,309.786,1.06,0
Armenia,3,165.697,1.37,0
Australia,0,0.51,0.72,0
Austria,3,96.931,1.14,10.881
Azerbaijan,4,7.89,0.99,0
Bahamas,2,0,1.22,0
Bahrain,1,299.721,0.94,0
Bangladesh,4,9.157,0.94,0
Barbados,0,10.439,0.74,0
Belarus,2,41.061,1.25,0
Belgium,1,224.943,1.43,13.46
Belize,4,0,1.16,0
Benin,0,0,0.94,0
Bhutan,4,0,0.78,0
Bolivia,4,34.695,0.8,0
Bosnia and Herzegovina,3,85.345,1.16,0
Botswana,0,0,0.75,0
Brazil,3,170.103,0.97,0
Brunei,0,0,0,0
Bulgaria,0,0,1.34,6.764
Burkina Faso,0,1.531,0.99,0
Burundi,2,0.168,0.74,0
Cambodia,0,0.06,0.39,0
Cameroon,0,0,0.93,0
Canada,4,48.301,1.28,0
Cape Verde,3,183.457,1.07,0
Central African Republic,0,0,0.56,0
Chad,4,0.183,1.01,0
Chile,3,92.016,0.99,0
China,0,0.015,1.02,0
Colombia,3,111.236,0.99,0
Comoros,2,5.75,0.65,0
Congo,0,0,0.56,0
Costa Rica,3,209.654,1.02,0
Cote d'Ivoire,0,1.175,0.92,0
Croatia,4,57,1.19,0
Cuba,4,6.445,0.97,0
Cyprus,4,19.409,1.41,0
Czechia,1,326.081,1.36,20.637
Democratic Republic of Congo,0,0.29,1.08,0
Denmark,3,69.576,1.14,2.59
Djibouti,0,1.012,0.84,0
Dominica,0,13.891,0,0
Dominican Republic,4,47.843,0.96,0
Ecuador,3,87.116,0.98,0
Egypt,0,1.163,0.96,0
El Salvador,4,15.109,1.08,0
Equatorial Guinea,2,10.691,0.49,0
Eritrea,4,1.692,0.33,0
Estonia,4,59.553,1.17,1.508
Eswatini,4,15.515,0.84,0
Ethiopia,4,6.35,1.1,0
Fiji,0,0,0,0
Finland,0,20.034,1.33,0
France,3,198.473,1.27,19.288
Gabon,0,0,1.06,0
Gambia,4,2.069,0.65,0
Georgia,3,112.304,1.51,0
Germany,4,31.343,1.25,0
Ghana,0,0.965,1.04,0
Greece,4,39.432,1.15,0
Grenada,2,0,0,0
Guatemala,4,37.007,1,0
Guinea,0,0,1.08,0
Guinea-Bissau,2,0,0.45,0
Guyana,4,44.498,1.04,0
Haiti,0,1.315,0.9,0
