country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,5,0.925,0,11.817
Albania,0,0.695,0,27.104
Algeria,1,0.205,0,4.492
Andorra,1,0,0,0
Angola,1,0,0,0.456
Antigua and Barbuda,3,0,0,398.252
Argentina,2,0.752,0,57.66
Armenia,3,3.712,0,260.189
Australia,1,0,0,1.451
Austria,1,0.555,1.221,3.109
Azerbaijan,2,0.592,0,53.949
Bahamas,1,0,0,0
Bahrain,3,1.175,0,300.309
Bangladesh,0,0.237,0,23.96
Barbados,1,0,0,0
Belarus,2,0.529,0,46.247
Belgium,5,0.345,3.279,9.405
Belize,1,0,0,0
Benin,5,0.082,0,9.486
Bhutan,1,0,0,0
Bolivia,4,3.17,0,87.038
Bosnia and Herzegovina,0,0.61,0,36.576
Botswana,1,0,0,0
Brazil,3,5.368,0,185.75
Brunei,1,0,0,0
Bulgaria,0,0.288,2.303,23.89
Burkina Faso,1,0,0,0.718
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,5,0.609,0,9.962
Cape Verde,5,0,0,7.194
Central African Republic,0,0.414,0,30.022
Chad,1,0,0,0.183
Chile,3,8.998,0,243.144
China,1,0.001,0,0.019
Colombia,2,3.203,0,68.51
Comoros,5,0,0,8.05
Congo,1,0,0,0
Costa Rica,0,0,0,33.176
Cote d'Ivoire,5,0.076,0,6.445
Croatia,0,0,0,23.141
Cuba,1,0,0,0.177
Cyprus,1,0,0,1.142
Czechia,5,0.187,1.121,8.684
Democratic Republic of Congo,1,0,0,2.211
Denmark,1,0,1.554,3.626
Djibouti,1,0,0,5.061
Dominica,1,0,0,0
Dominican Republic,2,0.645,0,47.014
Ecuador,4,3.911,0,85.756
Egypt,5,0.811,0,15.332
El Salvador,0,1.079,0,28.676
Equatorial Guinea,3,0,0,240.202
Eritrea,1,0,0,0
Estonia,1,0,0.754,0.754
Eswatini,5,0.862,0,13.791
Ethiopia,1,0.026,0,1.226
Fiji,1,0,0,0
Finland,1,0,0,0.902
France,1,0.322,9.544,0
Gabon,2,0.449,0,58.857
Gambia,1,0,0,0.414
Georgia,1,0,0,0.752
Germany,5,0.143,0,5.968
Ghana,5,0,0,14.804
Greece,1,0.096,0,1.055
Grenada,1,0,0,0
Guatemala,2,1.228,0,44.654
Guinea,1,0,0,0
Guinea-Bissau,1,0,0,0
Guyana,5,0,0,7.628
Haiti,5,0.351,0,9.998
Honduras,4,0.909,0,80.266
Hungary,1,0.104,0,0.932
Iceland,1,0,0,2.93
India,5,0.295,0,12.533
Indonesia,1,0.172,0,4.307
International,1,0,0,0
Iran,0,1.595,0,30.895
Iraq,2,2.66,0,60.588
Ireland,1,0.203,2.43,1.823
Israel,2,0.462,0,59.615
Italy,1,0.562,1.704,4.896
Jamaica,1,0,0,2.026
Japan,1,0.032,0,0.727
Jordan,1,0,0,1.47
Kazakhstan,0,0.213,0,24.765
Kenya,1,0.037,0,3.31
Kosovo,2,1.035,0,49.152
Kuwait,3,0.468,0,212.852
Kyrgyzstan,0,0,0,38.319
Laos,1,0,0,0
Latvia,1,0,0,0
Lebanon,1,0,0,2.637
Lesotho,1,0,0,0
Liberia,1,0,0,3.757
Libya,1,0,0,4.075
Liechtenstein,1,0,0,0
Lithuania,1,0,0,0.735
Luxembourg,5,0,1.598,17.573
Madagascar,1,0,0,1.517
Malawi,1,0.052,0,0.993
Malaysia,1,0,0,0.124
Maldives,0,0,0,29.6
Mali,1,0.049,0,1.679
Malta,5,0,2.265,6.794
Marshall Islands,1,0,0,0
Mauritania,2,0.645,0,47.315
Mauritius,1,0,0,0
Mexico,2,5.708,0,47.343
Moldova,4,1.735,0,92.961
Monaco,1,0,0,0
Mongolia,1,0,0,0.915
Montenegro,0,0,0,39.805
Morocco,5,0.027,0,11.677
Mozambique,1,0,0,0.832
Myanmar,1,0,0,0
Namibia,5,0,0,10.233
Nepal,5,0.069,0,14.895
Netherlands,5,0.175,3.327,6.42
New Zealand,1,0,0,0.207
Nicaragua,1,0,0,0
Niger,1,0,0,0.207
