country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,7,0,0,1.901
Albania,1,0,0,53.166
Algeria,7,0,0,6.682
Andorra,7,0,0,0
Angola,7,0,0,0.913
Antigua and Barbuda,7,0,0,0
Argentina,6,0,0,154.572
Armenia,1,0,0,45.221
Australia,7,0,0,1.686
Austria,4,12.769,3.109,20.43
Azerbaijan,3,0,0,13.512
Bahamas,5,0,0,76.288
Bahrain,6,0,0,378.471
Bangladesh,3,0,0,9.667
Barbados,7,0,0,0
Belarus,4,0,0,20.742
Belgium,1,19.241,4.573,46.766
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,1,0,0,45.232
Bosnia and Herzegovina,4,0,0,36.881
Botswana,7,0,0,0
Brazil,1,0,0,68.315
Brunei,7,0,0,0
Bulgaria,2,110.24,7.772,5.613
Burkina Faso,7,0,0,2.105
Burundi,7,0,0,0.168
Cambodia,7,0,0,0
Cameroon,7,0,0,0
Canada,3,0,0,10.042
Cape Verde,5,0,0,98.923
Central African Republic,7,0,0,0
Chad,7,0,0,0.304
Chile,5,0,0,108.599
China,7,0,0,0.023
Colombia,6,0,0,158.501
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,7,0,0,0
Cote d'Ivoire,7,0,0,4.398
Croatia,2,72.102,0,54.808
Cuba,7,0,0,0.971
Cyprus,7,0,0,2.283
Czechia,0,19.983,5.042,37.725
Democratic Republic of Congo,7,0,0,0.357
Denmark,4,4.661,0.691,25.379
Djibouti,7,0,0,1.012
Dominica,7,0,0,0
Dominican Republic,1,0,0,51.346
Ecuador,7,0,0,0
Egypt,7,0,0,1.476
El Salvador,3,0,0,15.726
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,3,5.277,0,18.846
Eswatini,4,0,0,29.306
Ethiopia,3,0,0,10.49
Fiji,7,0,0,0
Finland,7,0,0,5.414
France,0,71.959,7.354,0.015
Gabon,7,0,0,0
Gambia,3,0,0,19.448
Georgia,3,0,0,7.27
Germany,3,0,0,7.997
Ghana,7,0,0,0
Greece,3,0,0,13.24
Grenada,7,0,0,0
Guatemala,3,0,0,11.275
Guinea,3,0,0,11.346
Guinea-Bissau,7,0,0,0
Guyana,3,0,0,11.442
Haiti,7,0,0,2.105
Honduras,1,0,0,41.597
Hong Kong,7,0,0,0
Hungary,1,15.631,0,51.24
Iceland,3,0,0,14.652
India,1,0,0,65.798
Indonesia,3,0,0,12.591
International,7,0,0,0
Iran,4,0,0,23.716
Iraq,5,0,0,90.77
Ireland,4,9.923,1.215,27.948
Israel,6,0,0,251.515
Italy,0,30.035,2.2,21.435
Jamaica,4,0,0,26.679
Japan,7,0,0,3.566
Jordan,7,0,0,5.685
Kazakhstan,1,0,0,47.719
Kenya,7,0,0,1.544
Kosovo,1,0,0,47.6
Kuwait,5,0,0,144.946
Kyrgyzstan,3,0,0,16.86
Laos,7,0,0,0
Latvia,7,3.711,0,1.59
Lebanon,1,0,0,60.802
Lesotho,7,0,0,0
Liberia,7,0,0,0.198
Libya,5,0,0,95.324
Liechtenstein,7,0,0,0
Lithuania,3,0,0,15.796
Luxembourg,5,23.963,0,86.265
Madagascar,7,0,0,1.806
Malawi,7,0,0,0.157
Malaysia,7,0,0,0.185
Maldives,6,0,0,181.3
Mali,7,0,0,0.444
Malta,1,0,0,56.62
Marshall Islands,7,0,0,0
Mauritania,7,0,0,1.721
Mauritius,7,0,0,0
Mexico,4,0,0,35.786
Moldova,5,0,0,80.318
Monaco,7,0,0,0
Mongolia,7,0,0,0
Montenegro,6,0,0,208.578
Morocco,1,0,0,60.525
Mozambique,7,0,0,3.295
Myanmar,7,0,0,1.838
Namibia,1,0,0,67.299
Nepal,4,0,0,33.634
Netherlands,1,0,2.801,55.442
New Zealand,7,0,0,0.829
Nicaragua,7,0,0,0
Niger,7,0,0,0
Nigeria,7,0,0,0.485
North Macedonia,1,0,0,44.159
Norway,3,0,0,16.97
Oman,5,0,0,135.51
Pakistan,7,0,0,3.975
Palestine,5,0,0,108.205
Panama,6,0,0,171.04
Papua New Guinea,7,0,0,1.006
Paraguay,5,0,0,86.225
Peru,6,0,0,207.874
Philippines,4,0,0,25.506
Poland,0,55.249,0,11.547
Portugal,0,34.717,4.217,30.892
Qatar,5,0,0,80.179
Romania,1,0,24.639,59.779
Russia,4,0,0,34.927
Rwanda,7,0,0,1.93
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,7,0,0,0
Sao Tome and Principe,7,0,0,0
Saudi Arabia,4,0,0,21.715
Senegal,7,0,0,2.329
Serbia,3,0,0,8.23
Seychelles,7,0,0,0
Sierra Leone,7,0,0,1.63
Singapore,7,0,0,6.837
Slovakia,3,13.005,0,16.118
