country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,1.336
Albania,0,0,0,4.517
Algeria,4,0,0,2.03
Andorra,1,0,0,478.871
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,0,0,0,3.695
Armenia,5,0,0,15.524
Australia,4,0,0,0.471
Austria,2,87.937,26.981,15.433
Azerbaijan,0,0,0,3.945
Bahamas,4,0,0,0
Bahrain,3,0,0,56.418
Bangladesh,4,0,0,0.844
Barbados,0,0,0,10.439
Belarus,3,0,0,37.251
Belgium,6,469.472,106.475,140.557
Belize,4,0,0,2.515
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,4,0,0,2.142
Bosnia and Herzegovina,5,0,0,19.203
Botswana,4,0,0,0
Brazil,0,0,0,6.892
Brunei,4,0,0,0
Bulgaria,4,33.101,5.181,2.015
Burkina Faso,4,0,0,0.622
Burundi,4,0,0,0
Cambodia,4,0,0,0.12
Cameroon,4,0,0,0
Canada,5,0,0,26.045
Cape Verde,4,0,0,0
Central African Republic,4,0,0,0
Chad,4,0,0,0.426
Chile,5,0,0,14.961
China,4,0,0,0.083
Colombia,4,0,0,1.317
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,0,0,0,3.533
Cote d'Ivoire,4,0,0,1.554
Croatia,5,0,0,16.077
Cuba,0,0,0,4.326
Cyprus,5,0,0,19.409
Czechia,5,37.352,9.338,14.941
Democratic Republic of Congo,4,0,0,0.123
Denmark,2,68.368,17.955,30.731
Djibouti,5,0,0,27.328
Dominica,4,0,0,0
Dominican Republic,5,0,0,19.174
Ecuador,0,0,0,11.846
Egypt,4,0,0,1.231
El Salvador,4,0,0,1.079
Equatorial Guinea,4,0,0,2.138
Eritrea,4,0,0,0
Estonia,2,115.338,6.785,3.769
Eswatini,4,0,0,1.724
Ethiopia,4,0,0,0.017
Fiji,4,0,0,0
Finland,5,42.413,13.897,12.453
France,6,485.113,102.859,411.331
Gabon,4,0,0,1.348
Gambia,4,0,0,0
Georgia,0,0,0,3.76
Germany,3,0,0,35.162
Ghana,0,0,0,5.085
Greece,0,0,0,3.166
Grenada,4,0,0,0
Guatemala,4,0,0,1.005
Guinea,4,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,4,0,0,0
Haiti,4,0,0,0
Honduras,4,0,0,0.101
Hungary,2,123.494,0,10.352
Iceland,2,117.216,26.374,35.165
India,4,0,0,0.55
Indonesia,4,0,0,1.459
International,4,0,0,0
Iran,5,0,0,19.728
Iraq,4,0,0,0.845
Ireland,2,172.749,29.973,147.232
Israel,3,0,0,63.774
Italy,6,515.863,55.291,67.679
Jamaica,4,0,0,1.351
Japan,0,0,0,4.127
Jordan,4,0,0,0.784
Kazakhstan,0,0,0,4.58
Kenya,4,0,0,0.112
Kosovo,5,0,0,17.074
Kuwait,5,0,0,18.733
Kyrgyzstan,0,0,0,5.824
Laos,4,0,0,0.137
Latvia,0,22.797,0,11.133
Lebanon,4,0,0,1.612
Lesotho,4,0,0,0
Liberia,4,0,0,0.395
Libya,4,0,0,0.146
Liechtenstein,4,0,0,0
Lithuania,0,0,0,9.918
Luxembourg,7,306.721,49.523,17.573
Madagascar,4,0,0,0.144
Malawi,4,0,0,0.052
Malaysia,0,0,0,4.727
Maldives,4,0,0,1.85
Mali,4,0,0,0.889
Malta,5,15.854,9.059,18.118
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,0,0,0,3.932
Mexico,0,0,0,3.428
Moldova,5,0,0,25.285
