country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,7,0,0,5.857
Albania,5,0,0,209.188
Algeria,1,0,0,20.752
Andorra,3,0,0,543.584
Angola,7,0,0,4.99
Antigua and Barbuda,7,0,0,0
Argentina,5,0,0,174.64
Armenia,5,0,0,185.271
Australia,7,0,0,0.353
Austria,4,409.153,67.952,517.077
Azerbaijan,2,0,0,137.585
Bahamas,5,0,0,178.005
Bahrain,2,0,0,105.196
Bangladesh,1,0,0,12.988
Barbados,7,0,0,0
Belarus,2,0,0,133.66
Belgium,4,567.75,121.488,166.701
Belize,1,0,0,55.329
Benin,7,0,0,3.299
Bhutan,7,0,0,2.592
Bolivia,7,0,0,10.708
Bosnia and Herzegovina,5,0,0,223.42
Botswana,3,0,0,373.359
Brazil,2,0,0,62.905
Brunei,7,0,0,0
Bulgaria,4,770.388,41.448,506.444
Burkina Faso,7,0,0,0.526
Burundi,7,0,0,0.168
Cambodia,7,0,0,0.06
Cameroon,7,0,0,0
Canada,5,0,0,159.848
Cape Verde,1,0,0,32.375
Central African Republic,7,0,0,0
Chad,7,0,0,0.365
Chile,2,0,0,69.627
China,7,0,0,0.015
Colombia,2,0,0,127.174
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,5,0,0,268.742
Cote d'Ivoire,7,0,0,0.455
Croatia,4,442.358,0,319.833
Cuba,7,0,0,4.326
Cyprus,2,0,0,122.16
Czechia,4,641.331,94.127,504.903
Democratic Republic of Congo,7,0,0,0.882
Denmark,5,46.096,7.596,206.312
Djibouti,7,0,0,6.073
Dominica,7,0,0,0
Dominican Republic,1,0,0,44.156
Ecuador,1,0,0,21.595
Egypt,7,0,0,2.365
El Salvador,1,0,0,47.948
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,7.049
Estonia,5,74.63,7.538,159.061
Eswatini,7,0,0,8.619
Ethiopia,7,0,0,2.923
Fiji,7,0,0,0
Finland,1,14.439,2.346,18.77
France,4,512.704,75.115,150.459
Gabon,7,0,0,9.884
Gambia,7,0,0,1.241
Georgia,0,0,0,791.392
Germany,5,0,0,174.019
Ghana,7,0,0,8.142
Greece,5,0,0,210.879
Grenada,7,0,0,8.887
Guatemala,7,0,0,8.205
Guinea,7,0,0,0.99
