country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,2,0,0,1.747
Albania,0,0,0,4.865
Algeria,0,0,0,2.873
Andorra,2,0,0,0
Angola,2,0,0,0.03
Antigua and Barbuda,2,0,0,0
Argentina,2,0,0,2.478
Armenia,4,0,0,23.285
Australia,2,0,0,0.784
Austria,6,49.853,16.1,8.549
Azerbaijan,2,0,0,2.762
Bahamas,0,0,0,5.086
Bahrain,7,0,0,34.674
Bangladesh,2,0,0,2.538
Barbados,2,0,0,0
Belarus,1,0,0,92.388
Belgium,3,342.375,77.915,69.804
Belize,2,0,0,0
Benin,2,0,0,0.825
Bhutan,2,0,0,0
Bolivia,0,0,0,7.196
Bosnia and Herzegovina,0,0,0,9.144
Botswana,2,0,0,0
Brazil,4,0,0,17.764
Brunei,2,0,0,0
Bulgaria,6,42.024,5.325,7.628
Burkina Faso,2,0,0,0.144
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,0,0,0,3.88
Canada,7,0,0,44.036
Cape Verde,4,0,0,28.778
Central African Republic,2,0,0,0.621
Chad,2,0,0,0
Chile,4,0,0,24.743
China,2,0,0,0.002
Colombia,0,0,0,4.658
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0,0,0.393
Cote d'Ivoire,0,0,0,2.767
Croatia,6,76.487,0,3.41
Cuba,0,0,0,2.825
Cyprus,0,0,0,7.992
Czechia,6,28.948,6.723,4.856
Democratic Republic of Congo,2,0,0,0.29
Denmark,6,49.204,12.085,22.444
Djibouti,4,0,0,15.182
Dominica,2,0,0,0
Dominican Republic,4,0,0,19.266
Ecuador,2,0,0,0
Egypt,2,0,0,2.101
El Salvador,0,0,0,3.7
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,6,72.369,8.292,6.031
Eswatini,2,0,0,2.586
Ethiopia,2,0,0,0.009
Fiji,2,0,0,0
Finland,6,34.111,11.19,18.229
France,3,430.711,70.442,8.824
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,0,0,0,7.52
Germany,4,0,0,15.003
Ghana,0,0,0,8.721
Greece,2,0,0,1.055
Grenada,2,0,0,0
Guatemala,2,0,0,1.507
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0.508
Guyana,2,0,0,1.271
Haiti,2,0,0,0.175
Honduras,2,0,0,0
Hungary,6,95.959,0,5.9
Iceland,6,38.095,5.861,5.861
India,2,0,0,1.164
Indonesia,2,0,0,1.005
International,2,0,0,0
Iran,4,0,0,13.727
Iraq,2,0,0,1.417
Ireland,3,153.51,24.302,141.966
Israel,0,0,0,9.589
Italy,3,386.707,33.228,38.437
Jamaica,4,0,0,15.197
Japan,2,0,0,1.732
Jordan,2,0,0,0.294
Kazakhstan,0,0,0,6.178
Kenya,2,0,0,0.223
Kosovo,4,0,0,14.487
Kuwait,7,0,0,42.851
Kyrgyzstan,2,0,0,2.606
Laos,2,0,0,0
Latvia,0,20.676,0,4.241
Lebanon,2,0,0,0.44
Lesotho,2,0,0,0
Liberia,2,0,0,0.791
Libya,2,0,0,0
Liechtenstein,4,0,0,26.221
Lithuania,0,0,0,4.408
Luxembourg,3,191.701,31.95,19.17
Madagascar,2,0,0,0.036
Malawi,2,0,0,0.052
Malaysia,2,0,0,1.174
Maldives,1,0,0,68.45
Mali,2,0,0,0.938
Malta,2,13.589,2.265,0
Marshall Islands,2,0,0,0
Mauritania,2,0,0,0
Mauritius,2,0,0,0.786
Mexico,0,0,0,6.476
Moldova,4,0,0,25.781
Monaco,2,0,0,0
Mongolia,2,0,0,0.305
Montenegro,2,0,0,1.592
Morocco,0,0,0,4.552
Mozambique,2,0,0,0.192
Myanmar,2,0,0,0
Namibia,2,0,0,0
Nepal,2,0,0,0.103
Netherlands,7,0,47.097,38.284
New Zealand,2,0,0,-0.207
Nicaragua,2,0,0,0.151
Niger,2,0,0,0.496
Nigeria,2,0,0,0.441
North Macedonia,0,0,0,9.12
Norway,0,22.504,0,5.165
Oman,4,0,0,18.212
Pakistan,2,0,0,2.657
Palestine,2,0,0,0
Panama,7,0,0,55.855
Papua New Guinea,2,0,0,0
Paraguay,2,0,0,0
Peru,7,0,0,66.299
Philippines,2,0,0,2.601
Poland,6,72.635,0,9.089
Portugal,6,98.561,17.849,46.289
Qatar,5,0,0,322.451
Romania,4,0,12.268,20.845
Russia,7,0,0,43.588
Rwanda,2,0,0,0.618
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,5,0,0,736.637
Sao Tome and Principe,2,0,0,0
Saudi Arabia,7,0,0,35.13
Senegal,0,0,0,3.404
Serbia,7,0,0,38.65
Seychelles,2,0,0,0
Sierra Leone,2,0,0,1.379
Singapore,1,0,0,159.136
Slovakia,2,0,0,1.099
Slovenia,6,38.481,11.063,3.848
Solomon Islands,2,0,0,0
Somalia,0,0,0,2.894
South Africa,0,0,0,3.119
South Korea,2,0,0,0.195
South Sudan,2,0,0,0.089
Spain,7,0,0,36.98
Sri Lanka,0,0,0,2.942
Sudan,2,0,0,0.547
Suriname,2,0,0,0
Sweden,4,0,0,29.705
Switzerland,4,0,0,19.296
Syria,2,0,0,0.057
Taiwan,2,0,0,0
Tajikistan,2,0,0,0
Tanzania,2,0,0,0
Thailand,2,0,0,0.215
Timor,2,0,0,0
Togo,2,0,0,0.242
Trinidad and Tobago,2,0,0,0
Tunisia,2,0,0,0.846
Turkey,4,0,0,27.947
Uganda,2,0,0,0.087
Ukraine,0,0,0,11.25
United Arab Emirates,7,0,0,54.194
United Kingdom,3,216.613,38.005,51.159
United States,3,169.633,42.61,81.099
Uruguay,0,0,0,2.879
Uzbekistan,2,0,0,0.209
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,2,0,0,0.07
Vietnam,2,0,0,0
Yemen,2,0,0,0
Zambia,2,0,0,0.218
Zimbabwe,2,0,0,0
