country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,1.541
Albania,6,0,0,35.444
Algeria,4,0,0,13.705
Andorra,5,0,0,0
Angola,5,0,0,1.491
Antigua and Barbuda,5,0,0,0
Argentina,2,0,0,71.312
Armenia,7,0,0,155.573
Australia,4,0,0,14.157
Austria,4,9.66,1.221,14.878
Azerbaijan,2,0,0,49.018
Bahamas,6,0,0,22.886
Bahrain,3,0,0,312.062
Bangladesh,4,0,0,16.449
Barbados,5,0,0,0
Belarus,6,0,0,18.097
Belgium,6,13.892,2.589,17.861
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,7,0,0,174.419
Bosnia and Herzegovina,2,0,0,77.115
Botswana,5,0,0,0
Brazil,0,0,0,134.231
Brunei,5,0,0,0
Bulgaria,1,87.214,4.749,28.208
Burkina Faso,5,0,0,0.096
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,4,0,0,8.373
Cape Verde,0,0,0,134.895
Central African Republic,6,0,0,19.877
Chad,5,0,0,0.122
Chile,0,0,0,125.914
China,5,0,0,0.011
Colombia,7,0,0,168.229
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,0,0,0,114.25
Cote d'Ivoire,4,0,0,8.189
Croatia,1,33.859,0,28.256
Cuba,5,0,0,0.088
Cyprus,5,0,0,4.567
Czechia,4,6.817,1.774,10.552
Democratic Republic of Congo,5,0,0,0.837
Denmark,5,2.762,0.345,0
Djibouti,5,0,0,0
Dominica,5,0,0,0
Dominican Republic,0,0,0,129.61
Ecuador,2,0,0,53.165
Egypt,4,0,0,6.821
El Salvador,2,0,0,46.406
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,5,3.015,1.508,0.754
Eswatini,0,0,0,94.814
Ethiopia,5,0,0,2.992
Fiji,5,0,0,0
Finland,5,0,0,3.068
France,1,101.327,6.894,0
Gabon,5,0,0,0
Gambia,4,0,0,6.207
Georgia,5,0,0,2.005
Germany,5,0,0,4.547
Ghana,4,0,0,15.705
Greece,5,0,0,1.823
Grenada,5,0,0,0
Guatemala,7,0,0,236.275
Guinea,5,0,0,4.645
Guinea-Bissau,4,0,0,11.179
Guyana,4,0,0,8.9
Haiti,4,0,0,6.841
Honduras,0,0,0,105.809
Hungary,5,8.592,0,2.277
Iceland,4,0,0,5.861
India,6,0,0,28.041
Indonesia,4,0,0,6.405
International,5,0,0,0
Iran,6,0,0,25.788
Iraq,2,0,0,50.942
Ireland,5,2.025,1.62,4.05
Israel,7,0,0,167.292
