country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,7,0,0,1.516
Albania,0,0,0,97.644
Algeria,7,0,0,4.538
Andorra,7,0,0,0
Angola,7,0,0,4.868
Antigua and Barbuda,7,0,0,0
Argentina,6,0,0,233.672
Armenia,2,0,0,571.673
Australia,7,0,0,0.353
Austria,6,67.397,14.989,185.646
Azerbaijan,0,0,0,63.812
Bahamas,6,0,0,190.719
Bahrain,6,0,0,194.525
Bangladesh,5,0,0,7.736
Barbados,5,0,0,6.96
Belarus,0,0,0,67.201
Belgium,2,215.451,35.549,788.464
Belize,0,0,0,95.568
Benin,7,0,0,0
Bhutan,7,0,0,2.592
Bolivia,7,0,0,5.226
Bosnia and Herzegovina,6,0,0,167.946
Botswana,7,0,0,0
Brazil,7,0,0,0
Brunei,7,0,0,0
Bulgaria,3,215.876,10.65,56.847
Burkina Faso,7,0,0,1.818
Burundi,7,0,0,0.505
Cambodia,7,0,0,0
Cameroon,7,0,0,0
Canada,0,0,0,99.014
Cape Verde,6,0,0,205.04
Central African Republic,7,0,0,0
Chad,7,0,0,0.852
Chile,0,0,0,91.912
China,7,0,0,0.012
Colombia,6,0,0,141.521
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,7,0,0,0
Cote d'Ivoire,7,0,0,0.834
Croatia,4,133.487,0,199.5
Cuba,7,0,0,4.414
Cyprus,0,0,0,71.926
Czechia,2,347.465,55.001,472.314
Democratic Republic of Congo,7,0,0,0.067
Denmark,0,20.545,2.935,78.209
Djibouti,5,0,0,7.085
Dominica,7,0,0,0
Dominican Republic,1,0,0,38.902
Ecuador,1,0,0,49.141
Egypt,7,0,0,1.241
El Salvador,1,0,0,32.376
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,5,27.138,2.262,19.6
Eswatini,5,0,0,12.929
Ethiopia,7,0,0,6.115
Fiji,7,0,0,0
Finland,1,0,0,23.643
France,3,166.944,29.706,0
Gabon,7,0,0,0
Gambia,7,0,0,0
Georgia,4,0,0,298.809
Germany,1,0,0,47.825
Ghana,7,0,0,2.51
Greece,1,0,0,42.022
Grenada,7,0,0,0
Guatemala,5,0,0,18.531
Guinea,7,0,0,3.046
Guinea-Bissau,7,0,0,0
Guyana,1,0,0,30.513
Haiti,7,0,0,0.702
Honduras,0,0,0,83.9
Hong Kong,7,0,0,0
Hungary,3,177.219,0,152.582
Iceland,6,79.121,0,167.033
India,1,0,0,40.378
Indonesia,5,0,0,15.008
International,7,0,0,0
Iran,1,0,0,46.313
Iraq,0,0,0,77.32
Ireland,4,55.49,6.278,260.035
Israel,0,0,0,106.521
Italy,4,130.347,12.405,193.593
Jamaica,1,0,0,26.679
Japan,7,0,0,3.384
Jordan,6,0,0,148.974
Kazakhstan,5,0,0,16.03
Kenya,5,0,0,12.739
Kosovo,0,0,0,70.883
Kuwait,6,0,0,155.249
Kyrgyzstan,0,0,0,84.915
Laos,7,0,0,0
Latvia,1,38.172,0,30.75
Lebanon,6,0,0,146.804
Lesotho,7,0,0,0
Liberia,7,0,0,0
Libya,6,0,0,137.529
Liechtenstein,6,0,0,183.549
Lithuania,0,0,0,92.569
Luxembourg,2,91.058,6.39,666.16
Madagascar,7,0,0,0
Malawi,7,0,0,0.261
Malaysia,1,0,0,26.911
Maldives,0,0,0,59.2
Mali,7,0,0,0.444
Malta,4,0,0,321.602
Marshall Islands,7,0,0,0
Mauritania,7,0,0,0.215
Mauritius,7,0,0,0
Mexico,1,0,0,31.947
Moldova,0,0,0,98.662
Monaco,6,0,0,127.408
Mongolia,7,0,0,1.22
Montenegro,4,0,0,299.334
Morocco,0,0,0,73.719
Mozambique,7,0,0,5.087
Myanmar,5,0,0,21.136
Namibia,5,0,0,11.807
Nepal,0,0,0,100.972
Netherlands,2,0,24.22,480.482
New Zealand,7,0,0,0
Nicaragua,7,0,0,0
Niger,7,0,0,0.041
Nigeria,7,0,0,0.645
North Macedonia,6,0,0,204.955
Norway,5,0,0,16.232
Oman,4,0,0,324.481
Pakistan,7,0,0,1.96
Palestine,0,0,0,76.253
Panama,6,0,0,147.864
Papua New Guinea,7,0,0,0
Paraguay,0,0,0,99.404
Peru,0,0,0,94.99
Philippines,5,0,0,20.807
Poland,4,213.388,0,225.542
Portugal,4,106.505,15.201,182.02
Qatar,0,0,0,70.807
Romania,6,0,38.934,203.767
Russia,0,0,0,101.443
Rwanda,7,0,0,0.232
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,7,0,0,0
Sao Tome and Principe,7,0,0,4.563
Saudi Arabia,5,0,0,9.996
Senegal,7,0,0,1.553
Serbia,1,0,0,31.449
Seychelles,7,0,0,0
Sierra Leone,7,0,0,0.376
Singapore,7,0,0,1.197
Slovakia,4,88.101,0,287.015
Slovenia,4,127.469,23.57,349.218
Solomon Islands,7,0,0,0
Somalia,7,0,0,0
South Africa,1,0,0,28.023
South Korea,7,0,0,1.482
South Sudan,7,0,0,2.233
Spain,7,0,0,0
Sri Lanka,7,0,0,2.942
Sudan,7,0,0,0.137
Suriname,5,0,0,11.932
Sweden,7,0,0,0
Switzerland,7,0,0,0
Syria,7,0,0,2.514
Taiwan,7,0,0,0
Tajikistan,7,0,0,3.984
Tanzania,7,0,0,0
Thailand,7,0,0,0.072
Timor,7,0,0,0
Togo,7,0,0,0.966
Trinidad and Tobago,5,0,0,11.433
Tunisia,7,0,0,0
Turkey,5,0,0,21.52
Uganda,7,0,0,2.951
Ukraine,0,0,0,124.503
United Arab Emirates,0,0,0,122.846
United Kingdom,4,97.03,9.266,250.331
United States,4,110.38,22.305,149.105
Uruguay,5,0,0,8.636
Uzbekistan,5,0,0,9.412
Vanuatu,7,0,0,0
Vatican,7,0,0,0
Venezuela,5,0,0,12.203
Vietnam,7,0,0,0.082
Yemen,7,0,0,0.034
Zambia,7,0,0,3.481
Zimbabwe,7,0,0,2.489
