country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,0.719
Albania,6,0,0,3.822
Algeria,1,0,0,1.665
Andorra,5,0,0,465.929
Angola,1,0,0,0
Antigua and Barbuda,1,0,0,0
Argentina,1,0,0,1.659
Armenia,2,0,0,19.573
Australia,4,0,0,14.784
Austria,3,0,0,92.157
Azerbaijan,6,0,0,6.312
Bahamas,6,0,0,7.629
Bahrain,4,0,0,9.403
Bangladesh,1,0,0,0.006
Barbados,1,0,0,0
Belarus,6,0,0,6.138
Belgium,0,422.533,88.096,91.72
Belize,6,0,0,2.515
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,1,0,0,1.371
Bosnia and Herzegovina,4,0,0,13.716
Botswana,1,0,0,1.276
Brazil,1,0,0,1.52
Brunei,6,0,0,2.286
Bulgaria,1,0,0,1.871
Burkina Faso,1,0,0,1.148
Burundi,1,0,0,0
Cambodia,1,0,0,0.239
Cameroon,1,0,0,0
Canada,2,0,0,29.622
Cape Verde,1,0,0,0
Central African Republic,1,0,0,0
Chad,1,0,0,0.122
Chile,4,0,0,16.217
China,1,0,0,0.053
Colombia,1,0,0,1.887
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,6,0,0,3.141
Cote d'Ivoire,1,0,0,0.114
Croatia,2,0,0,18.756
Cuba,6,0,0,2.737
Cyprus,2,0,0,18.267
Czechia,2,27.36,6.163,17.182
Democratic Republic of Congo,1,0,0,0.179
Denmark,7,92.02,23.652,32.975
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,6,0,0,3.872
Ecuador,1,0,0,2.154
Egypt,1,0,0,0.459
El Salvador,1,0,0,0.925
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,7,71.615,9.8,27.138
Eswatini,1,0,0,0
Ethiopia,1,0,0,0.017
Fiji,1,0,0,0
Finland,2,25.809,8.844,20.214
France,0,320.896,77.459,68.359
Gabon,1,0,0,0
Gambia,1,0,0,0
Georgia,6,0,0,3.008
Germany,3,0,0,57.171
Ghana,1,0,0,0
Greece,6,0,0,5.373
Grenada,1,0,0,0
Guatemala,1,0,0,0.112
Guinea,1,0,0,0.457
Guinea-Bissau,6,0,0,3.049
Guyana,1,0,0,0
Haiti,1,0,0,0
Honduras,6,0,0,2.928
Hungary,6,41.199,0,4.037
Iceland,5,108.425,32.234,193.407
India,1,0,0,0.164
Indonesia,1,0,0,0.472
International,1,0,0,0
Iran,2,0,0,37.932
Iraq,1,0,0,2.064
Ireland,7,115.639,21.67,59.743
Israel,3,0,0,63.081
Italy,0,525.555,65.843,66.984
Jamaica,1,0,0,1.351
Japan,1,0,0,0.743
Jordan,1,0,0,0.882
Kazakhstan,1,0,0,0.959
Kenya,1,0,0,0.149
Kosovo,1,0,0,1.552
Kuwait,6,0,0,2.576
Kyrgyzstan,1,0,0,1.533
Laos,1,0,0,0
Latvia,4,14.845,0,15.375
Lebanon,1,0,0,1.172
Lesotho,1,0,0,0
Liberia,1,0,0,0
Libya,1,0,0,0
Liechtenstein,5,0,0,157.328
Lithuania,4,0,0,11.387
Luxembourg,0,277.966,38.34,60.705
Madagascar,1,0,0,0.144
Malawi,1,0,0,0
Malaysia,6,0,0,4.82
Maldives,1,0,0,0
Mali,1,0,0,0.346
Malta,4,13.589,6.794,11.324
Marshall Islands,1,0,0,0
Mauritania,1,0,0,0
Mauritius,2,0,0,16.512
