country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,6,0,0,0.051
Albania,0,0,0,1.39
Algeria,6,0,0,0.137
Andorra,5,0,0,478.871
Angola,6,0,0,0
Antigua and Barbuda,6,0,0,0
Argentina,6,0,0,0.266
Armenia,4,0,0,8.774
Australia,7,0,0,2.941
Austria,3,0,0,34.864
Azerbaijan,6,0,0,0
Bahamas,6,0,0,0
Bahrain,4,0,0,8.228
Bangladesh,6,0,0,0.012
Barbados,4,0,0,6.96
Belarus,6,0,0,0
Belgium,1,42.883,8.628,15.963
Belize,6,0,0,0
Benin,6,0,0,0
Bhutan,6,0,0,0
Bolivia,6,0,0,0
Bosnia and Herzegovina,6,0,0,0.305
Botswana,6,0,0,0
Brazil,6,0,0,0.569
Brunei,7,0,0,4.572
Bulgaria,0,0,0,2.159
Burkina Faso,6,0,0,0
Burundi,6,0,0,0
Cambodia,0,0,0,1.555
Cameroon,6,0,0,0.226
Canada,0,0,0,1.669
Cape Verde,6,0,0,0
Central African Republic,6,0,0,0
Chad,6,0,0,0
Chile,0,0,0,2.406
China,6,0,0,0.017
Colombia,6,0,0,0.354
Comoros,6,0,0,0
Congo,6,0,0,0
Costa Rica,0,0,0,1.178
Cote d'Ivoire,6,0,0,0.152
Croatia,0,0,0,1.949
Cuba,6,0,0,0.088
Cyprus,2,0,0,14.842
Czechia,4,4.669,0.374,9.151
Democratic Republic of Congo,6,0,0,0.011
Denmark,3,14.157,3.108,15.883
Djibouti,6,0,0,0
Dominica,6,0,0,0
Dominican Republic,0,0,0,0.922
Ecuador,0,0,0,1.19
Egypt,6,0,0,0.45
El Salvador,6,0,0,0
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,2,7.538,0,15.077
Eswatini,6,0,0,0
Ethiopia,6,0,0,0
Fiji,6,0,0,0
Finland,4,0,0,7.941
France,1,39.511,10.709,15.81
Gabon,6,0,0,0
Gambia,6,0,0,0.414
Georgia,6,0,0,0.251
Germany,2,0,0,23.692
Ghana,6,0,0,0.032
Greece,7,0,0,5.373
Grenada,6,0,0,0
Guatemala,6,0,0,0.223
Guinea,6,0,0,0
Guinea-Bissau,6,0,0,0
Guyana,7,0,0,3.814
Haiti,6,0,0,0
Honduras,6,0,0,0.202
Hungary,0,4.865,0,1.139
Iceland,5,14.652,5.861,117.216
India,6,0,0,0.017
Indonesia,6,0,0,0.139
International,6,0,0,0
Iran,2,0,0,14.025
Iraq,6,0,0,0.746
Ireland,4,12.354,0,10.936
Israel,7,0,0,5.083
Italy,1,247.33,34.071,58.318
Jamaica,6,0,0,0.675
Japan,6,0,0,0.395
Jordan,0,0,0,1.666
Kazakhstan,0,0,0,1.225
Kenya,6,0,0,0
Kosovo,0,0,0,1.552
Kuwait,0,0,0,1.639
Kyrgyzstan,6,0,0,0
Laos,6,0,0,0
Latvia,4,0,0,7.952
Lebanon,0,0,0,1.465
Lesotho,6,0,0,0
Liberia,6,0,0,0
Libya,6,0,0,0
Liechtenstein,5,0,0,78.664
Lithuania,7,0,0,2.939
Luxembourg,5,0,0,100.643
Madagascar,6,0,0,0
Malawi,6,0,0,0
Malaysia,7,0,0,3.306
Maldives,6,0,0,0
Mali,6,0,0,0
Malta,3,9.059,0,18.118
Marshall Islands,6,0,0,0
Mauritania,6,0,0,0
Mauritius,6,0,0,0
Mexico,6,0,0,0.085
Moldova,0,0,0,1.735
Monaco,6,0,0,0
Mongolia,0,0,0,1.22
Montenegro,7,0,0,3.184
Morocco,6,0,0,0.244
Mozambique,6,0,0,0
Myanmar,6,0,0,0
Namibia,6,0,0,0
Nepal,6,0,0,0
Netherlands,2,0,10.738,17.216
New Zealand,0,0,0,0.829
Nicaragua,6,0,0,0
Niger,6,0,0,0
Nigeria,6,0,0,0.005
North Macedonia,7,0,0,3.84
Norway,3,12.543,0,23.98
Oman,6,0,0,0.392
Pakistan,6,0,0,0.285
Palestine,6,0,0,0.196
Panama,7,0,0,3.245
Papua New Guinea,6,0,0,0
Paraguay,6,0,0,0.14
Peru,0,0,0,0.94
Philippines,6,0,0,0.411
Poland,0,0,0,1.612
Portugal,3,20.203,1.667,11.474
Qatar,6,0,0,0
Romania,0,0,0,1.352
Russia,6,0,0,0.164
Rwanda,6,0,0,0.154
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,6,0,0,0
Sao Tome and Principe,6,0,0,0
Saudi Arabia,0,0,0,1.522
Senegal,6,0,0,0.119
Serbia,0,0,0,1.47
Seychelles,4,0,0,10.169
Sierra Leone,6,0,0,0
Singapore,7,0,0,3.931
Slovakia,0,0,0,1.648
Slovenia,3,18.279,2.405,10.582
Solomon Islands,6,0,0,0
Somalia,6,0,0,0
South Africa,6,0,0,0
South Korea,0,0,0,1.638
South Sudan,6,0,0,0
Spain,3,0,0,38.627
Sri Lanka,6,0,0,0.747
Sudan,6,0,0,0
Suriname,6,0,0,0
Sweden,4,0,0,11.783
Switzerland,3,0,0,57.773
Syria,6,0,0,0
Taiwan,6,0,0,0.42
Tajikistan,6,0,0,0
Tanzania,6,0,0,0
Thailand,6,0,0,0.43
Timor,6,0,0,0
Togo,6,0,0,0
Trinidad and Tobago,6,0,0,0.715
Tunisia,6,0,0,0.338
Turkey,6,0,0,0.344
Uganda,6,0,0,0
Ukraine,6,0,0,0.16
United Arab Emirates,6,0,0,0
United Kingdom,4,0,0,11.343
United States,7,0.982,0,5.538
Uruguay,7,0,0,6.045
Uzbekistan,6,0,0,0.12
Vanuatu,6,0,0,0
Vatican,6,0,0,0
Venezuela,6,0,0,0.563
Vietnam,6,0,0,0.051
Yemen,6,0,0,0
Zambia,6,0,0,0
Zimbabwe,6,0,0,0
