country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0.026,0,1.695
Albania,2,1.042,0,110.849
Algeria,2,0.16,0,7.275
Andorra,0,25.885,0,1268.362
Angola,2,0.122,0,8.793
Antigua and Barbuda,2,0,0,30.635
Argentina,1,7.744,0,296.023
Armenia,3,9.449,0,809.251
Australia,2,0,0,0.235
Austria,3,2.887,29.201,624.778
Azerbaijan,2,0.986,0,100.797
Bahamas,2,10.172,0,94.088
Bahrain,2,1.175,0,119.888
Bangladesh,2,0.115,0,9.74
Barbados,2,0,0,6.96
Belarus,2,0.423,0,102.653
Belgium,0,12.425,95.344,1730.515
Belize,3,15.09,0,505.506
Benin,2,0,0,0
Bhutan,2,0,0,2.592
Bolivia,2,0.857,0,12.593
Bosnia and Herzegovina,3,9.144,0,456.594
Botswana,2,0,0,0
Brazil,2,2.39,0,104.827
Brunei,2,0,0,0
Bulgaria,3,4.174,23.746,416.064
Burkina Faso,2,0,0,0.287
Burundi,2,0,0,1.85
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,2,0.954,0,94.218
Cape Verde,1,0,0,163.673
Central African Republic,2,0,0,0.621
Chad,2,0.061,0,0.609
Chile,2,2.092,0,79.566
China,2,0,0,0.028
Colombia,1,4.107,0,197.1
Comoros,2,0,0,22.999
Congo,2,0,0,0
Costa Rica,1,2.748,0,254.411
Cote d'Ivoire,2,0,0,2.426
Croatia,3,4.872,0,675.23
Cuba,2,0,0,3.09
Cyprus,1,0,0,189.52
Czechia,0,20.17,106.173,1270.429
Democratic Republic of Congo,2,0.022,0,1.061
Denmark,1,0.518,2.935,205.621
Djibouti,2,0,0,1.012
Dominica,2,0,0,55.563
Dominican Republic,2,0.184,0,38.625
Ecuador,2,0.567,0,47.894
Egypt,2,0.107,0,1.632
El Salvador,2,0.617,0,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0.564
Estonia,2,0,3.015,75.384
Eswatini,2,0,0,8.619
Ethiopia,2,0.061,0,4.245
Fiji,2,0,0,0
Finland,2,0.722,1.805,62.086
France,3,8.38,51.598,758.271
Gabon,2,0,0,4.942
Gambia,2,0,0,1.655
Georgia,3,3.008,0,425.151
Germany,1,1.026,0,231.333
Ghana,2,0,0,0
Greece,1,0.48,0,161.757
Grenada,2,0,0,0
Guatemala,2,0.558,0,30.644
Guinea,2,0.076,0,3.96
Guinea-Bissau,2,0,0,0
Guyana,2,1.271,0,57.211
Haiti,2,0,0,0
Honduras,2,0.808,0,74.511
Hong Kong,2,0,0,0
Hungary,1,6.729,0,340.153
Iceland,1,0,0,228.571
India,2,0.399,0,34.977
Indonesia,2,0.296,0,10.591
International,2,0,0,0
Iran,2,4.346,0,95.377
Iraq,2,1.169,0,71.552
Ireland,1,1.215,8.506,154.32
Israel,2,1.271,0,78.562
Italy,3,3.291,28.878,514.027
Jamaica,2,1.013,0,26.341
Japan,2,0.063,0,6.136
Jordan,1,3.136,0,384.293
Kazakhstan,2,0.107,0,31.262
Kenya,2,0.316,0,22.038
Kosovo,1,2.587,0,363.209
Kuwait,1,1.405,0,157.122
Kyrgyzstan,2,0.46,0,91.352
Laos,2,0,0,0
Latvia,1,2.651,0,150.567
Lebanon,1,2.198,0,256.54
Lesotho,2,0.467,0,2.801
Liberia,2,0,0,0
Libya,1,2.329,0,141.458
Liechtenstein,0,26.221,0,970.186
Lithuania,1,2.571,0,269.993
Luxembourg,0,3.195,41.535,1242.859
Madagascar,2,0,0,0
Malawi,2,0,0,0.366
Malaysia,2,0.093,0,24.686
Maldives,2,0,0,49.95
Mali,2,0,0,0.395
Malta,1,4.53,0,172.125
