country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,0,0.051,0,6.73
Albania,0,0,0,4.517
Algeria,0,0.137,0,4.515
Andorra,0,0,0,0
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,0,0.221,0,5.819
Armenia,3,1.687,0,63.782
Australia,0,0.039,0,0.392
Austria,0,0,5.33,4.552
Azerbaijan,1,0.296,0,13.413
Bahamas,0,0,0,0
Bahrain,3,0,0,122.827
Bangladesh,0,0.085,0,7.73
Barbados,0,0,0,6.96
Belarus,3,0.529,0,102.547
Belgium,1,4.055,29.509,25.109
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,1,0.343,0,22.445
Bosnia and Herzegovina,0,1.219,0,7.01
Botswana,0,0,0,0.425
Brazil,1,2.145,0,35.609
Brunei,0,0,0,0
Bulgaria,0,0.432,6.62,5.181
Burkina Faso,0,0,0,0.67
Burundi,0,0,0,0.673
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,1,2.729,0,29.834
Cape Verde,0,0,0,0
Central African Republic,0,0,0,0
Chad,0,0.183,0,1.766
Chile,3,1.517,0,123.089
China,0,0,0,0.007
Colombia,1,0.236,0,12.48
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,0,0,0,1.963
Cote d'Ivoire,0,0.076,0,1.82
Croatia,0,0,0,0.487
Cuba,0,0,0,0.883
Cyprus,0,0,0,2.283
Czechia,0,0.187,3.268,1.868
Democratic Republic of Congo,0,0,0,0
Denmark,1,0.691,4.661,11.913
Djibouti,3,0,0,70.85
Dominica,0,0,0,0
Dominican Republic,1,0,0,18.805
Ecuador,1,2.721,0,23.749
Egypt,0,0.176,0,4.984
El Salvador,0,0.617,0,11.255
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,0,4.523,3.015
Eswatini,0,0,0,0.862
Ethiopia,0,0,0,0.096
Fiji,0,0,0,0
Finland,0,0.18,5.234,11.009
France,0,8.87,31.36,0.965
Gabon,0,0,0,0
Gambia,0,0,0,0
Georgia,0,0,0,3.008
Germany,0,0.286,0,7.364
Ghana,0,0,0,0
Greece,0,0.096,0,1.439
Grenada,0,0,0,0
Guatemala,0,0,0,0
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,10.671
Guyana,0,0,0,0
Haiti,0,0,0,8.595
Honduras,0,0.404,0,8.178
Hungary,0,0.311,0,3.727
Iceland,0,0,0,0
India,0,0.112,0,3.659
Indonesia,0,0.216,0,1.788
International,0,0,0,0
Iran,1,0.607,0,21.502
Iraq,0,0.05,0,3.58
Ireland,1,2.025,10.328,12.961
Israel,0,0.462,0,1.733
Italy,0,2.398,12.603,11.164
Jamaica,0,0,0,1.013
Japan,0,0.071,0,0.19
Jordan,0,0,0,0.588
Kazakhstan,1,0,0,16.35
Kenya,0,0,0,1.06
Kosovo,1,0,0,11.9
Kuwait,2,1.171,0,245.401
Kyrgyzstan,0,0,0,3.219
Laos,0,0,0,0
Latvia,0,0,0,5.832
Lebanon,0,0,0,1.319
Lesotho,0,0,0,0
Liberia,0,0.198,0,0.593
Libya,0,0,0,0
Liechtenstein,0,0,0,0
Lithuania,0,0.367,0,2.571
Luxembourg,1,4.793,12.78,23.963
Madagascar,0,0.036,0,0.758
Malawi,0,0,0,0.261
Malaysia,0,0,0,0.68
Maldives,1,0,0,29.6
Mali,0,0.198,0,1.235
Malta,1,0,0,15.854
Marshall Islands,0,0,0,0
Mauritania,0,0,0,4.732
Mauritius,0,0,0,0
Mexico,1,1.024,0,16.094
Moldova,1,0.992,0,31.235
Monaco,0,0,0,0
Mongolia,0,0,0,0.305
Montenegro,0,0,0,0
Morocco,0,0,0,3.495
Mozambique,0,0,0,0.256
Myanmar,0,0,0,0.037
Namibia,0,0,0,0
Nepal,0,0.034,0,0.137
Netherlands,0,0.584,18.792,7.295
New Zealand,0,0,0,0
Nicaragua,0,0,0,0
Niger,0,0.124,0,0.62
Nigeria,0,0.029,0,1.64
North Macedonia,1,1.44,0,14.4
Norway,0,0,0,2.214
Oman,1,0.196,0,30.744
Pakistan,0,0.136,0,8.936
Palestine,0,0,0,0.98
Panama,1,1.391,0,36.387
Papua New Guinea,0,0,0,0
Paraguay,0,0,0,1.122
Peru,3,3.791,0,113.187
Philippines,0,0.064,0,1.898
Poland,0,0.264,0,7.187
Portugal,1,1.471,10.592,22.164
Qatar,2,0,0,566.458
Romania,0,0.676,10.656,8.681
Russia,3,0.644,0,66.53
Rwanda,0,0,0,0.232
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,1,0,0,29.465
Sao Tome and Principe,0,0,0,0
Saudi Arabia,3,0.287,0,78.589
Senegal,0,0,0,3.046
Serbia,1,0.294,0,16.753
Seychelles,0,0,0,0
Sierra Leone,0,0.376,0,5.391
Singapore,3,0,0,116.574
Slovakia,0,0,0,0.183
Slovenia,0,0.481,2.405,0.481
Solomon Islands,0,0,0,0
Somalia,0,0.063,0,4.027
South Africa,1,0.051,0,19.559
South Korea,0,0.02,0,0.293
South Sudan,0,0,0,4.824
Spain,0,0,0,0
Sri Lanka,0,0,0,0.981
Sudan,0,0,0,0
Suriname,0,0,0,0
Sweden,1,6.04,0,25.645
Switzerland,0,0.231,0,1.733
Syria,0,0,0,0.4
Taiwan,0,0,0,0
Tajikistan,1,0.315,0,21.179
Tanzania,0,0,0,0
Thailand,0,0,0,0.043
Timor,0,0,0,0
Togo,0,0,0,0.362
Trinidad and Tobago,0,0,0,0
Tunisia,0,0,0,0
Turkey,1,0.522,0,16.22
Uganda,0,0,0,0
Ukraine,0,0.389,0,9.901
United Arab Emirates,3,0.607,0,73.91
United Kingdom,1,0.987,17.618,26.898
United States,3,2.281,30.012,55.332
Uruguay,0,0.288,0,0.288
Uzbekistan,0,0.03,0,0.448
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,0,0,1.301
Vietnam,0,0,0,0.021
Yemen,0,0.067,0,0.201
Zambia,0,0,0,4.025
Zimbabwe,0,0,0,0.135
