country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,0,0.873,0,6.139
Albania,0,1.042,0,24.672
Algeria,0,0.16,0,10.558
Andorra,0,0,0,0
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,20.423
Argentina,2,1.659,0,58.236
Armenia,1,2.362,0,111.365
Australia,0,0,0,6.745
Austria,0,0,1.221,9.438
Azerbaijan,2,0.789,0,50.596
Bahamas,0,0,0,0
Bahrain,1,0.588,0,266.81
Bangladesh,0,0.267,0,19.437
Barbados,0,0,0,0
Belarus,0,0.635,0,26.457
Belgium,0,0.259,2.33,3.624
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,2,3.598,0,103.829
Bosnia and Herzegovina,1,2.438,0,151.182
Botswana,0,0,0,15.734
Brazil,2,2.917,0,95.169
Brunei,0,0,0,0
Bulgaria,0,0.576,4.174,25.042
Burkina Faso,0,0,0,0.622
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,0.238,0,11.155
Cape Verde,0,0,0,21.583
Central African Republic,0,0.828,0,13.251
Chad,0,0,0,0
Chile,1,3.976,0,158.243
China,0,0,0,0.013
Colombia,2,2.869,0,62.32
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,2,0.785,0,48.095
Cote d'Ivoire,0,0.038,0,7.355
Croatia,0,0,0,16.808
Cuba,0,0,0,0.706
Cyprus,0,0,0,1.142
Czechia,0,0.187,0.934,4.762
Democratic Republic of Congo,0,0,0,0.234
Denmark,0,0.173,1.209,7.942
Djibouti,2,0,0,30.364
Dominica,0,0,0,0
Dominican Republic,2,0.922,0,64.805
Ecuador,0,2.267,0,23.919
Egypt,0,0.772,0,9.469
El Salvador,2,0.925,0,38.543
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,0,0.754,0.754
Eswatini,0,0,0,19.825
Ethiopia,0,0,0,0
Fiji,0,0,0,2.231
Finland,0,0,0.18,0.722
France,0,0.414,7.982,21.065
Gabon,2,0.899,0,55.263
Gambia,0,0.414,0,1.655
Georgia,0,0,0,0.501
Germany,0,-0.012,0,6.457
Ghana,2,0.225,0,31.925
Greece,0,0,0,4.125
Grenada,0,0,0,0
Guatemala,2,1.898,0,40.412
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,12.703
Guyana,0,0,0,0
Haiti,0,0,0,3.333
Honduras,2,1.716,0,72.895
Hungary,0,0,0,0.621
Iceland,0,0,0,5.861
India,0,0.338,0,16.124
Indonesia,0,0.256,0,4.42
International,0,0,0,0
Iran,2,1.905,0,31.11
Iraq,2,2.337,0,44.652
Ireland,0,0,2.025,0.81
Israel,1,0.924,0,131.014
Italy,0,0.132,1.191,3.44
Jamaica,0,0,0,1.689
Japan,0,0.008,0,1.423
Jordan,0,0,0,0.294
Kazakhstan,2,4.048,0,59.063
Kenya,0,0.074,0,3.366
Kosovo,2,4.657,0,78.643
Kuwait,1,1.171,0,164.615
Kyrgyzstan,1,1.686,0,117.103
Laos,0,0,0,0
Latvia,0,0,0,1.59
Lebanon,0,0,0,1.758
Lesotho,0,0,0,5.602
Liberia,0,0.395,0,3.361
Libya,0,0.291,0,10.333
Liechtenstein,0,0,0,26.221
Lithuania,0,0,0,1.837
Luxembourg,2,0,4.793,31.95
Madagascar,0,0.036,0,11.159
Malawi,0,0.105,0,6.743
Malaysia,0,0,0,0.154
Maldives,2,1.85,0,42.55
Mali,0,0,0,0.049
Malta,0,0,0,0
Marshall Islands,0,0,0,0
Mauritania,0,0.645,0,14.84
Mauritius,0,0,0,0.786
Mexico,2,3.723,0,38.02
Moldova,0,1.735,0,22.806
Monaco,0,0,0,0
Mongolia,0,0,0,1.525
Montenegro,2,0,0,95.532
Morocco,0,0.054,0,4.443
Mozambique,0,0,0,0.8
Myanmar,0,0,0,0.055
Namibia,0,0,0,28.73
Nepal,0,0.034,0,6.178
Netherlands,0,0.058,2.101,2.101
