country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0.385,0,8.965
Albania,2,0,0,5.907
Algeria,2,0.137,0,4.378
Andorra,2,25.885,0,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,2,0.155,0,7.213
Armenia,1,1.012,0,80.655
Australia,2,0,0,0.353
Austria,2,0.111,5.552,10.215
Azerbaijan,2,0,0,15.583
Bahamas,2,0,0,0
Bahrain,1,0,0,96.381
Bangladesh,2,0.097,0,5.647
Barbados,2,0,0,3.48
Belarus,1,0.423,0,100.642
Belgium,0,3.969,29.768,29.768
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,0,0.086,0,21.331
Bosnia and Herzegovina,2,0.305,0,9.449
Botswana,2,0,0,0
Brazil,0,3.293,0,62.194
Brunei,2,0,0,0
Bulgaria,2,0.432,6.476,5.325
Burkina Faso,2,0,0,0.096
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,0,3.206,0,33.04
Cape Verde,2,1.799,0,3.597
Central African Republic,2,0,0,5.383
Chad,2,0.122,0,2.8
Chile,1,1.412,0,286.929
China,2,0.001,0,0.004
Colombia,2,0.314,0,14.209
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0.196,0,1.963
Cote d'Ivoire,2,0.038,0,1.668
Croatia,2,0,0,0.487
Cuba,2,0,0,1.942
Cyprus,2,0,0,4.567
Czechia,2,0.093,3.175,4.576
Democratic Republic of Congo,2,0.123,0,1.753
Denmark,2,1.036,4.834,11.567
Djibouti,0,0,0,22.267
Dominica,2,0,0,0
Dominican Republic,0,0.369,0,34.2
Ecuador,0,5.328,0,73.457
Egypt,2,0.195,0,4.798
El Salvador,2,0.154,0,8.48
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0,4.523,3.015
Eswatini,2,0,0,10.343
Ethiopia,2,0,0,0.165
Fiji,2,0,0,0
Finland,2,0.722,5.414,10.468
France,2,0,32.034,0
Gabon,0,0.449,0,49.871
Gambia,2,0,0,0
Georgia,2,0,0,3.008
Germany,2,0.489,0,6.195
Ghana,2,0.032,0,3.122
Greece,2,0.192,0,0.863
Grenada,2,0,0,0
Guatemala,2,0.167,0,6.698
Guinea,2,0.076,0,14.087
Guinea-Bissau,0,0.508,0,28.455
Guyana,2,0,0,1.271
Haiti,2,0,0,4.21
Honduras,2,0.404,0,10.601
Hungary,2,0.621,0,5.797
Iceland,2,0,0,0
India,2,0.086,0,3.525
Indonesia,2,0.048,0,1.934
International,2,0,0,0
Iran,0,0.417,0,20.918
Iraq,2,0.099,0,1.666
Ireland,0,3.038,10.936,18.632
Israel,2,0.347,0,0.578
Italy,2,2.531,12.818,14.472
Jamaica,2,0,0,2.026
Japan,2,0.142,0,0.427
Jordan,2,0,0,1.078
Kazakhstan,2,0,0,8.574
Kenya,2,0.093,0,0.911
Kosovo,2,0,0,5.174
Kuwait,1,2.576,0,220.58
Kyrgyzstan,2,0,0,0.92
Laos,2,0,0,0
Latvia,2,0,0,14.314
Lebanon,2,0,0,1.612
Lesotho,2,0,0,0
Liberia,2,0,0,0.791
Libya,2,0,0,0.146
Liechtenstein,2,0,0,0
Lithuania,2,0.367,0,4.041
Luxembourg,2,0,20.768,11.183
Madagascar,2,0,0,1.625
Malawi,2,0,0,0.105
Malaysia,2,0.031,0,0.525
Maldives,1,0,0,86.95
Mali,2,0.099,0,1.432
Malta,0,0,0,31.707
Marshall Islands,2,0,0,0
Mauritania,2,0.215,0,2.366
Mauritius,2,0,0,0
Mexico,2,2.156,0,16.381
Moldova,0,1.239,0,46.852
Monaco,2,0,0,0
Mongolia,2,0,0,11.286
Montenegro,2,0,0,0
Morocco,2,0.054,0,2.411
Mozambique,2,0,0,0.32
Myanmar,2,0,0,0
Namibia,2,0,0,0
Nepal,2,0.034,0,0.824
Netherlands,2,1.576,19.201,11.088
New Zealand,2,0,0,0.207
Nicaragua,2,0,0,0
Niger,2,0,0,0.165
Nigeria,2,0.024,0,0.83
North Macedonia,2,0.48,0,10.56
Norway,2,0,0,3.32
Oman,1,0.196,0,79.113
Pakistan,2,0.177,0,6.121
Palestine,2,0,0,0.196
Panama,0,0.695,0,41.949
Papua New Guinea,2,0,0,0
Paraguay,2,0,0,2.664
Peru,1,3.973,0,122.711
Philippines,2,0.1,0,1.953
Poland,2,0.211,0,6.368
Portugal,0,1.275,11.278,22.262
Qatar,1,0.347,0,536.955
Romania,2,1.248,10.708,13.879
Russia,0,0.815,0,63.042
Rwanda,2,0,0,0.154
