country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,0,0.128,0,8.477
Albania,0,0,0,5.907
Algeria,0,0.114,0,4.333
Andorra,0,12.942,0,12.942
Angola,0,0,0,0.03
Antigua and Barbuda,0,0,0,0
Argentina,0,0.089,0,2.943
Armenia,0,0.337,0,37.797
Australia,0,0.039,0,1.098
Austria,0,0.666,11.547,3.22
Azerbaijan,0,0,0,7.496
Bahamas,0,0,0,15.258
Bahrain,2,0,0,109.898
Bangladesh,0,0.006,0,4.773
Barbados,0,0,0,0
Belarus,2,0.423,0,91.118
Belgium,0,7.938,50.217,20.881
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,0,0.343,0,10.366
Bosnia and Herzegovina,0,0.305,0,6.096
Botswana,0,0,0,0
Brazil,0,2.686,0,32.156
Brunei,0,0,0,0
Bulgaria,0,0.288,5.325,7.484
Burkina Faso,0,0.096,0,0.765
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,4.955,0,33.331
Cape Verde,0,0,0,19.785
Central African Republic,0,0,0,0
Chad,0,0.426,0,3.227
Chile,2,0.262,0,71.824
China,0,0,0,0.001
Colombia,0,0.393,0,12.578
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,0,0,0,2.552
Cote d'Ivoire,0,0.038,0,1.213
Croatia,0,0.731,0,2.679
Cuba,0,0,0,1.501
Cyprus,0,0,0,4.567
Czechia,0,0.467,4.389,7.19
Democratic Republic of Congo,0,0,0,0.257
Denmark,0,1.726,8.46,26.07
Djibouti,0,0,0,4.049
Dominica,0,0,0,0
Dominican Republic,0,0.737,0,22.585
Ecuador,0,0,0,0
Egypt,0,0.156,0,3.791
El Salvador,0,0.154,0,4.934
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,0,7.538,6.031
Eswatini,0,0,0,2.586
Ethiopia,0,0.009,0,0.043
Fiji,0,0,0,0
Finland,0,1.083,8.663,15.341
France,0,5.102,51.706,16.913
Gabon,0,0,0,13.479
Gambia,0,0,0,0
Georgia,0,0,0,2.757
Germany,0,0,0,10.205
Ghana,0,0,0,0
Greece,0,0,0,0.959
Grenada,0,0,0,0
Guatemala,0,0,0,1.842
Guinea,0,0.076,0,7.691
Guinea-Bissau,0,0,0,0
Guyana,0,1.271,0,1.271
Haiti,0,0.088,0,0.088
Honduras,0,1.01,0,9.289
Hungary,0,1.242,0,3.105
Iceland,0,0,0,0
India,0,0.092,0,2.147
Indonesia,0,0.029,0,1.769
International,0,0,0,0
Iran,0,0.75,0,15.751
Iraq,0,0.099,0,2.113
Ireland,2,4.05,18.227,42.732
Israel,0,0.231,0,3.697
Italy,0,3.903,23.602,17.78
Jamaica,0,0,0,0.675
Japan,0,0.087,0,0.988
Jordan,0,0,0,0.588
Kazakhstan,0,0,0,8.308
Kenya,0,0,0,0.837
Kosovo,0,2.07,0,2.07
Kuwait,2,0,0,123.169
Kyrgyzstan,0,0.153,0,1.993
Laos,0,0,0,0
Latvia,0,0.53,0,0
Lebanon,0,0,0,0.147
Lesotho,0,0,0,0
Liberia,0,0.395,0,0.791
Libya,0,0,0,0
Liechtenstein,0,0,0,0
Lithuania,0,0,0,1.469
Luxembourg,0,0,31.95,19.17
Madagascar,0,0,0,0.072
Malawi,0,0,0,0
Malaysia,0,0.031,0,0.927
Maldives,2,1.85,0,59.2
Mali,0,0.148,0,1.58
Malta,0,2.265,0,4.53
Marshall Islands,0,0,0,0
Mauritania,0,0,0,0
Mauritius,0,0,0,0
Mexico,0,1.83,0,8.687
Moldova,0,0.992,0,28.508
Monaco,0,0,0,0
Mongolia,0,0,0,0.305
Montenegro,0,0,0,1.592
Morocco,0,0.054,0,4.497
Mozambique,0,0,0,0.032
Myanmar,0,0,0,0
Namibia,0,0,0,0
Nepal,0,0,0,0.24
Netherlands,0,5.077,33.441,18.559
New Zealand,0,0.207,0,0.415
Nicaragua,0,0,0,0.151
Niger,0,0.041,0,0.33
Nigeria,0,0.024,0,0.718
North Macedonia,0,0.48,0,3.84
Norway,0,0.184,0,9.407
Oman,0,0.196,0,19.191
Pakistan,0,0.226,0,9.163
Palestine,0,0,0,1.764
Panama,2,2.318,0,75.554
Papua New Guinea,0,0,0,0
Paraguay,0,0,0,2.243
Peru,2,3.033,0,115.765
Philippines,0,0.128,0,1.816
Poland,0,0.476,0,11.23
Portugal,0,1.079,13.141,17.457
Qatar,1,0,0,330.087
Romania,0,1.196,12.683,16.894
Russia,2,0.651,0,69.223
Rwanda,0,0,0,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,1,0,0,206.258
Sao Tome and Principe,1,0,0,688.991
Saudi Arabia,2,0.259,0,45.815
Senegal,0,0.06,0,3.464
Serbia,0,0.441,0,17.635
Seychelles,0,0,0,0
Sierra Leone,0,0.251,0,2.633
Singapore,2,0,0,108.028
Slovakia,0,0,0,1.465
Slovenia,0,0.481,7.696,2.886
Solomon Islands,0,0,0,0
Somalia,0,0.189,0,4.971
South Africa,0,0.169,0,5.935
South Korea,0,0.02,0,0.039
South Sudan,0,0,0,0.536
Spain,0,3.957,0,28.19
Sri Lanka,0,0.047,0,0.934
Sudan,0,0.091,0,2.281
Suriname,0,0,0,0
Sweden,2,7.228,0,65.054
Switzerland,0,1.271,0,3.235
Syria,0,0,0,0
Taiwan,0,0,0,0
Tajikistan,0,0.21,0,6.605
Tanzania,0,0,0,0
Thailand,0,0,0,0.014
Timor,0,0,0,0
Togo,0,0,0,0.242
Trinidad and Tobago,0,0,0,0
Tunisia,0,0,0,0.338
Turkey,0,0.7,0,21.722
Uganda,0,0,0,0.022
Ukraine,0,0.297,0,8.369
United Arab Emirates,2,0.91,0,46.712
United Kingdom,2,10.68,27.605,54.341
United States,2,6.946,38.151,74.048
Uruguay,0,0,0,3.742
Uzbekistan,0,0,0,0.538
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,0,0,0.141
Vietnam,0,0,0,0
Yemen,0,0.067,0,0.335
Zambia,0,0,0,0.054
Zimbabwe,0,0,0,0
