country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,0,0.051,0,0.154
Albania,0,0.695,0,37.529
Algeria,0,0.091,0,3.649
Andorra,0,0,0,0
Angola,0,0.122,0,2.495
Antigua and Barbuda,0,0,0,0
Argentina,2,7.412,0,248.895
Armenia,1,0.337,0,144.774
Australia,0,0.078,0,0.941
Austria,1,0.111,8.883,79.277
Azerbaijan,0,0.197,0,10.652
Bahamas,0,0,0,0
Bahrain,2,1.763,0,343.798
Bangladesh,0,0.219,0,6.716
Barbados,0,0,0,0
Belarus,0,0.635,0,35.135
Belgium,1,0.431,10.354,157.641
Belize,0,2.515,0,42.754
Benin,0,0,0,0
Bhutan,0,0,0,10.368
Bolivia,0,2.399,0,31.697
Bosnia and Herzegovina,1,3.658,0,71.019
Botswana,0,0,0,0
Brazil,1,4.088,0,133.506
Brunei,0,0,0,0
Bulgaria,0,0,5.181,24.322
Burkina Faso,0,0,0,0.526
Burundi,0,0,0,0.168
Cambodia,0,0,0,0.06
Cameroon,0,0,0,0.866
Canada,0,0.185,0,27.9
Cape Verde,1,1.799,0,131.298
Central African Republic,0,0,0,0
Chad,0,0,0,0.122
Chile,1,3.348,0,110.43
China,0,0,0,0.01
Colombia,1,3.793,0,151.741
Comoros,0,0,0,4.6
Congo,0,0,0,0
Costa Rica,2,3.141,0,242.044
Cote d'Ivoire,0,0,0,1.668
Croatia,1,0.731,0,51.641
Cuba,0,0.177,0,5.474
Cyprus,0,0,0,14.842
Czechia,2,0.934,16.902,184.518
Democratic Republic of Congo,0,0,0,0.167
Denmark,1,0.173,2.935,107.213
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,0,0.553,0,33.186
Ecuador,1,2.097,0,85.359
Egypt,0,0.156,0,1.085
El Salvador,0,0,0,0
Equatorial Guinea,0,0,0,7.128
Eritrea,0,0,0,1.692
Estonia,0,0,0.754,35.431
Eswatini,0,0,0,17.239
Ethiopia,0,0.087,0,4.584
Fiji,0,0,0,0
Finland,0,0,0,16.785
France,0,0,16.929,0.506
Gabon,0,0,0,0
Gambia,0,0,0,0
Georgia,1,0.251,0,74.201
Germany,0,0.095,0,15.683
Ghana,0,0,0,0
Greece,0,0.672,0,30.221
Grenada,0,0,0,0
Guatemala,0,1.507,0,45.994
Guinea,0,0,0,2.589
Guinea-Bissau,0,0,0,0
Guyana,0,1.271,0,20.342
Haiti,0,0,0,3.42
Honduras,1,1.716,0,71.482
Hong Kong,0,0,0,0
