country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,4.778,0.745,0.84
Albania,2,28.494,1.39,1.15
Algeria,2,8.78,0.182,1.55
Andorra,6,0,0,0.42
Angola,2,0.73,0.061,1.14
Antigua and Barbuda,1,0,0,0
Argentina,7,60.714,0.752,1.23
Armenia,5,200.119,2.025,0.99
Australia,0,2.549,0,1.92
Austria,8,7.55,0,1.49
Azerbaijan,7,56.415,0.789,1.1
Bahamas,1,0,0,0.26
Bahrain,5,248.592,1.175,1.05
Bangladesh,2,24.404,0.231,0.99
Barbados,2,0,0,0
Belarus,1,28.997,0.741,0.71
Belgium,8,7.679,0.604,1.04
Belize,2,0,0,0
Benin,6,0,0,0.96
Bhutan,2,0,0,0
Bolivia,7,111.454,5.997,1.16
Bosnia and Herzegovina,7,55.474,0.305,1.18
Botswana,2,0,0,0.87
Brazil,5,226.313,5.89,1.1
Brunei,6,0,0,0
Bulgaria,6,23.171,0,1.28
Burkina Faso,6,0.239,0,0.98
Burundi,1,0,0,0.63
Cambodia,6,0,0,0.21
Cameroon,2,0,0,1
Canada,8,9.406,0.583,0.91
Cape Verde,7,61.152,0,1.09
Central African Republic,2,8.903,0,0.82
Chad,2,0.122,0,0.78
Chile,7,130.674,8.736,0.85
China,2,0.01,0,0.95
Colombia,7,80.597,3.361,1.23
Comoros,1,0,0,0.71
Congo,2,0,0,0.73
Costa Rica,7,53.002,0.196,1.49
Cote d'Ivoire,2,10.994,0,1.06
Croatia,2,19.731,0.487,1.64
Cuba,3,0.441,0,1.03
Cyprus,0,0,0,1.11
Czechia,6,12.326,0.374,1.11
Democratic Republic of Congo,2,0.748,0.011,1.07
Denmark,3,3.626,0,0.99
Djibouti,2,11.134,0,0.97
Dominica,6,0,0,0
Dominican Republic,7,74.669,1.014,1.2
Ecuador,7,68.639,3.571,1.21
Egypt,2,14.511,0.84,0.93
El Salvador,7,40.702,1.388,1.14
Equatorial Guinea,5,762.66,13.543,0.24
Eritrea,2,3.384,0,0.39
Estonia,0,0.754,0,0.76
Eswatini,2,28.444,0,1.3
Ethiopia,2,0,0,0.19
Fiji,2,0,0,0
Finland,3,0.902,0,0.89
France,8,10.096,0.214,1.1
Gabon,2,0,0,1.08
Gambia,2,2.483,0,0
Georgia,2,2.005,0,1.16
Germany,2,5.693,0.131,0.97
Ghana,6,0,0,1.16
Greece,3,2.494,0,1.21
Grenada,1,0,0,0
Guatemala,7,59.222,1.451,1.21
Guinea,2,3.503,0,1.1
Guinea-Bissau,1,0,0,0.76
Guyana,2,2.543,1.271,0.95
Haiti,2,5.35,0.263,0.95
Honduras,7,86.626,4.947,1.17
Hungary,3,0.932,0.104,1.01
Iceland,3,14.652,0,0.95
India,2,15.147,0.275,1.22
Indonesia,2,5.937,0.194,1.15
International,1,0,0,0
Iran,6,31.574,1.762,1.04
Iraq,7,54.298,2.735,1.15
Ireland,3,2.43,0,0.97
Israel,7,132.401,0.116,1.65
Italy,3,3.324,0.496,0.88
Jamaica,8,2.702,0,1.1
Japan,6,1.716,0.008,1.68
Jordan,6,0.294,0,0.72
Kazakhstan,7,80.366,0,0.96
Kenya,2,4.984,0.056,1.27
Kosovo,7,58.465,1.552,1.32
Kuwait,5,215.194,0.234,1.08
Kyrgyzstan,7,77.558,1.533,1.41
Laos,6,0,0,0
