country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,5,1.952,0,1.2
Albania,8,113.628,3.127,1.16
Algeria,7,7.525,0.205,1.25
Andorra,2,893.03,0,1.13
Angola,7,6.998,0.061,1.08
Antigua and Barbuda,5,0,0,0.32
Argentina,8,146.23,3.053,0.92
Armenia,2,823.762,7.424,1.15
Australia,6,0.235,0,0.77
Austria,2,550.275,2.332,1.51
Azerbaijan,8,115.887,0.986,1.33
Bahamas,5,0,0,0.64
Bahrain,0,163.377,0,0.88
Bangladesh,7,9.521,0.109,1.05
Barbados,7,0,0,0.8
Belarus,8,103.394,0.529,1.18
Belgium,4,1017.204,9.664,1
Belize,0,226.346,0,1.16
Benin,7,3.299,0,0.95
Bhutan,7,6.48,0,0.88
Bolivia,7,6.511,0.514,0.83
Bosnia and Herzegovina,2,431.295,4.267,1.17
Botswana,7,0,0,0.73
Brazil,7,47.516,0.894,1
Brunei,7,0,0,0
Bulgaria,0,176.298,2.734,1.42
Burkina Faso,5,0,0,1
Burundi,5,0.336,0,0.79
Cambodia,7,0.06,0,0.86
Cameroon,7,11.678,0.113,0.91
Canada,8,61.894,1.139,1.16
Cape Verde,8,98.923,0,1.06
Central African Republic,5,0,0,0.58
Chad,7,0.913,0,0.96
Chile,8,84.117,2.092,0.98
China,7,0.022,0,1.13
Colombia,0,179.569,3.95,1.04
Comoros,5,0,0,0.64
Congo,7,0,0,0.58
Costa Rica,7,0,0,0.99
Cote d'Ivoire,5,0,0,0.95
Croatia,4,530.781,3.897,1.26
Cuba,1,4.238,0,1.11
Cyprus,0,224.912,0,1.31
Czechia,4,610.889,16.622,1.01
Democratic Republic of Congo,5,0.748,0.011,1.11
Denmark,0,163.668,0.345,1.18
Djibouti,7,2.024,0,1.02
Dominica,7,0,0,0
Dominican Republic,7,28.946,0.369,1.02
Ecuador,8,56.793,0.794,0.95
Egypt,7,1.769,0.117,1.13
El Salvador,8,87.879,0.617,1.13
Equatorial Guinea,5,0,0,0.48
Eritrea,7,0,0,0.4
Estonia,8,60.307,0,1.47
Eswatini,7,6.896,0,0.97
Ethiopia,7,3.601,0.078,0.82
Fiji,3,0,0,0
Finland,1,32.126,0,1.1
France,4,709.17,3.539,1.18
Gabon,7,0,0,1.09
Gambia,7,0,0,0.73
Georgia,2,448.965,7.019,1.22
Germany,8,149.862,0.358,1.36
Ghana,7,2.221,0,1.16
Greece,0,160.989,0.863,1.38
Grenada,5,0,0,0
Guatemala,7,9.21,0.502,1
Guinea,7,9.366,0.076,1.09
Guinea-Bissau,5,0,0,0.38
Guyana,8,58.483,2.543,1.02
Haiti,7,0,0,0.83
Honduras,8,133.675,0.606,1
Hungary,4,401.435,7.143,1.44
Iceland,8,73.26,0,0.76
India,7,32.776,0.359,0.92
Indonesia,7,9.857,0.271,0.93
International,5,0,0,0
Iran,8,91.901,5.167,1.21
Iraq,8,66.082,1.392,0.93
Ireland,8,110.576,0.405,0.82
Israel,8,76.021,2.195,0.69
Italy,4,494.61,3.44,1.4
Jamaica,7,12.495,0.675,0.93
Japan,7,4.87,0.055,1.16
Jordan,0,319.411,3.626,1.35
Kazakhstan,1,36.268,0.053,1.5
Kenya,7,12.739,0.595,1.23
Kosovo,7,0,0,1.64
Kuwait,8,142.37,0.702,0.97
Kyrgyzstan,7,0,0,1.11
Laos,7,0,0,0
Latvia,8,128.3,1.59,1.33
Lebanon,0,203.503,0.879,1.1
Lesotho,7,0,0,0.8
Liberia,7,0,0,1.02
Libya,8,138.256,2.037,1.03
Liechtenstein,2,471.983,0,1.31
Lithuania,0,328.767,0.367,1.49
Luxembourg,7,0,0,1.44
Madagascar,7,0,0,0.27
Malawi,1,0.105,0,0.88
Malaysia,7,29.568,0,1.16
Maldives,8,77.7,0,0.99
Mali,7,0.543,0,1.13
Malta,0,317.073,4.53,1.11
Marshall Islands,5,0,0,0
Mauritania,5,0.215,0,1.27
Mauritius,5,3.932,0,0.81
Mexico,7,34.359,1.101,1.01
Moldova,8,134.359,3.718,1.07
Monaco,0,178.371,0,1.37
Mongolia,7,0.915,0,0.92
Montenegro,2,593.89,19.106,1.55
Morocco,8,93.74,1.815,1.12
Mozambique,7,3.807,0.032,1.06
Myanmar,7,12.847,0.386,1.02
Namibia,7,20.859,0,0.95
Nepal,8,96.922,0.789,0.96
Netherlands,2,508.378,2.276,0.99
New Zealand,3,0.829,0,0.86
Nicaragua,5,0,0,0.52
Niger,5,0.041,0,1.27
Nigeria,7,0.538,0.01,1.06
North Macedonia,2,414.711,4.8,1.35
Norway,8,56.076,0,1.4
Oman,0,254.571,7.441,1.03
Pakistan,7,5.084,0.054,1.26
Palestine,8,105.853,1.176,1.14
Panama,0,171.04,1.391,1.07
Papua New Guinea,7,0,0,0.7
Paraguay,8,76.551,1.963,0.98
Peru,8,70.454,1.971,0.96
Philippines,7,21.756,0.155,0.96
Poland,4,453.7,4.016,1.37
Portugal,0,300.293,3.629,1.28
Qatar,8,56.923,0,0.86
Romania,0,276.749,5.146,1.26
Russia,8,125.954,1.638,1.11
Rwanda,1,0.695,0,1.13
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,32.675,0,0
Saint Vincent and the Grenadines,5,9.013,0,0
Samoa,5,0,0,0
San Marino,7,0,0,1.22
Sao Tome and Principe,5,18.251,0,0.85
Saudi Arabia,1,10.743,0.517,0.98
Senegal,1,0.836,0.06,0.8
Serbia,0,212.944,0.882,1.76
Seychelles,7,0,0,0.17
Sierra Leone,7,0,0,0.94
Singapore,6,0.684,0,0.91
Slovakia,2,417.976,0,1.16
Slovenia,4,645.524,12.025,1.2
Solomon Islands,7,0,0,0
Somalia,7,0,0,0.71
South Africa,7,23.116,2.276,0.92
South Korea,1,1.892,0.039,0.97
South Sudan,1,1.876,0.089,1.07
