country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,19.497,0.206,1.14
Albania,2,7.297,0,1.19
Algeria,2,2.577,0.137,0.75
Andorra,8,1022.455,0,0.46
Angola,2,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,2,20.002,0.288,1.32
Armenia,8,174.472,6.412,1.27
Australia,7,0.314,0,0.92
Austria,0,2.887,0.111,0.84
Azerbaijan,2,26.925,0.296,1.42
Bahamas,3,0,0,0.05
Bahrain,8,258.583,0,1.18
Bangladesh,5,17.676,0.225,1.32
Barbados,2,0,0,0
Belarus,6,90.165,0.317,0.96
Belgium,4,8.456,1.639,0.71
Belize,2,0,0,0
Benin,5,0.082,0,0.97
Bhutan,2,5.184,0,0
Bolivia,2,39.407,2.827,1.3
Bosnia and Herzegovina,5,3.353,0.914,1.17
Botswana,5,0.85,0,0
Brazil,6,136.131,5.937,1.24
Brunei,5,0,0,0
Bulgaria,4,2.734,0.576,1.16
Burkina Faso,5,1.627,0,0.94
Burundi,3,0,0,0
Cambodia,5,0,0,0.05
Cameroon,5,7.082,0.038,1.17
Canada,2,17.805,1.961,0.79
Cape Verde,2,14.389,1.799,1.1
Central African Republic,2,0,0,1.01
Chad,2,0.791,0,0.8
Chile,8,184.555,3.923,1.21
China,2,0.005,0,1.26
Colombia,2,26.335,0.786,1.28
Comoros,3,29.899,0,0.71
Congo,2,0,0,0.79
Costa Rica,2,4.122,0,1.45
Cote d'Ivoire,5,2.767,0,1.23
Croatia,7,0,0,0.21
Cuba,4,0.795,0,1.12
Cyprus,1,3.425,0,0.99
Czechia,4,5.79,0.187,1.01
Democratic Republic of Congo,2,1.463,0,1.11
Denmark,0,6.043,0.691,0.86
Djibouti,8,212.55,1.012,1.12
Dominica,2,27.781,0,0
Dominican Republic,2,16.593,1.198,1.07
Ecuador,6,74.59,4.534,1.11
Egypt,2,11.257,0.459,1.29
El Salvador,2,10.946,0.463,1.16
Equatorial Guinea,3,0,0,0.41
Eritrea,2,0,0,0
Estonia,0,0,0,1
Eswatini,2,0.862,0,1.18
Ethiopia,2,0.757,0.017,1.55
Fiji,2,0,0,0
Finland,4,0.361,0.361,0.71
France,4,-11.735,1.639,1.12
Gabon,6,66.495,1.348,1.11
Gambia,2,0,0,0
Georgia,2,0.501,0.251,1.05
Germany,5,3.402,0.095,0.79
Ghana,5,7.305,0.064,1.23
Greece,1,1.823,0,1.13
Grenada,3,0,0,0
Guatemala,2,13.954,0.391,1.3
Guinea,2,3.198,0,1.11
Guinea-Bissau,3,0,0,0.8
Guyana,2,0,0,0.59
Haiti,2,0,0,1.3
Honduras,2,16.659,0.808,1.27
Hungary,0,3.002,0.518,0.74
Iceland,1,0,0,0.46
India,2,6.392,0.16,1.25
Indonesia,2,2.226,0.08,1.1
International,3,0,0,0
Iran,5,37.11,0.762,1.32
Iraq,2,12.903,0.497,1.84
Ireland,4,0.81,1.62,0.54
Israel,4,13.979,0.231,1.79
