country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,3,1.361,0.077,1.2
Albania,4,94.864,1.737,1.33
Algeria,6,4.675,0.114,1.22
Andorra,0,0,0,1.31
Angola,6,7.302,0.213,1.12
Antigua and Barbuda,4,71.481,0,0.29
Argentina,1,298.922,8.496,1.02
Armenia,7,519.702,3.712,1.5
Australia,5,0.471,0,0.88
Austria,1,193.973,0.777,1.35
Azerbaijan,8,52.075,0.197,1.76
Bahamas,1,282.265,5.086,1.14
Bahrain,4,144.571,0.588,0.9
Bangladesh,6,7.341,0.14,1
Barbados,0,0,0,0.89
Belarus,8,71.01,0.423,1.24
Belgium,7,946.019,2.847,1.51
Belize,4,118.203,0,1.15
Benin,0,0,0,0.94
Bhutan,6,11.664,0,0.82
Bolivia,6,12.679,2.056,0.78
Bosnia and Herzegovina,1,218.238,0.305,1.17
Botswana,6,0,0,0.76
Brazil,4,113.201,2.169,0.97
Brunei,0,0,0,0
Bulgaria,4,86.782,1.439,1.53
Burkina Faso,3,0,0,0.99
Burundi,3,0.42,0,0.78
Cambodia,0,0,0,0.64
Cameroon,0,0,0,0.91
Canada,8,3.683,0.026,1.15
Cape Verde,1,201.443,5.396,1.06
Central African Republic,0,0,0,0.57
Chad,6,0.244,0,1
Chile,4,94.841,3.086,0.97
China,6,0.021,0,1.06
Colombia,4,137.905,3.675,1.03
Comoros,3,0,0,0.64
Congo,0,0,0,0.58
Costa Rica,1,228.892,2.945,1
Cote d'Ivoire,8,0.986,0,0.92
Croatia,1,266.974,2.436,1.72
Cuba,2,4.591,0.088,1.23
Cyprus,1,230.62,0,1.74
Czechia,7,813.803,6.443,1.45
Democratic Republic of Congo,0,0.011,0.011,1.09
Denmark,8,86.496,0.345,1.16
Djibouti,0,3.036,0,1.59
Dominica,0,0,0,0
Dominican Republic,8,43.787,0.277,0.96
Ecuador,8,43.246,1.02,1.02
Egypt,6,1.349,0.098,1.07
El Salvador,8,29.447,0.771,1.11
Equatorial Guinea,3,1.426,0,0.51
Eritrea,6,8.459,0,0.42
Estonia,8,26.384,0,1.08
Eswatini,6,16.377,0,0.89
Ethiopia,6,5.219,0.078,0.9
Fiji,0,0,0,0
Finland,8,28.877,0,1.15
France,0,0,0,1.31
Gabon,6,0,0,1.08
Gambia,6,0,0,0.67
Georgia,1,240.15,1.003,1.54
Germany,8,58.03,0.143,1.45
Ghana,8,1.899,0,1.1
Greece,8,46.244,0.959,1.27
Grenada,3,17.775,0,0
Guatemala,8,33.323,2.065,1
Guinea,0,8.833,0,1.09
Guinea-Bissau,3,0,0,0.41
Guyana,8,48.312,2.543,0.99
Haiti,0,2.719,0,0.9
Honduras,4,91.17,0.707,1.03
Hong Kong,0,0,0,0
Hungary,1,185.397,2.484,1.26
Iceland,1,202.198,0,1.04
India,8,44.834,0.749,0.89
Indonesia,0,15.724,0.307,0.99
International,3,0,0,0
Iran,8,48.849,3.012,1.01
Iraq,4,80.08,1.392,0.98
Ireland,1,253.352,1.62,1.26
Israel,8,47.484,3.697,0.5
Italy,1,180.693,0.777,1.71
Jamaica,6,21.275,2.026,0.9
Japan,8,4.95,0.047,1.05
Jordan,4,147.504,1.96,1.3
Kazakhstan,8,13.74,0.213,1.26
Kenya,6,11.456,0.223,1.4
Kosovo,4,76.574,0,1.38
Kuwait,4,173.045,0.937,1.12
Kyrgyzstan,4,72.04,0.766,1.3
Laos,0,0,0,0
Latvia,4,99.671,0.53,1.41
Lebanon,4,171.564,1.172,1.11
Lesotho,0,0,0,0.83
Liberia,0,0,0,1.01
Libya,6,0,0,1.07
Liechtenstein,7,655.531,0,1.82
Lithuania,4,83.753,0.367,1.44
Luxembourg,8,0,0,1.55
Madagascar,8,2.022,0.036,0.51
Malawi,8,0.523,0,0.92
Malaysia,8,26.849,0.124,1.44
Maldives,3,44.4,1.85,0.92
Mali,0,0.049,0,1.11
Malta,7,462.02,0,1.42
Marshall Islands,3,0,0,0
Mauritania,3,0.86,0,1.08
Mauritius,3,0,0,0.79
Mexico,6,42.247,2.753,1.02
Moldova,1,196.333,4.958,1
Monaco,4,127.408,0,1.42
Mongolia,0,0,0,0.57
Montenegro,1,232.461,4.777,0.97
Morocco,4,101.949,1.626,1.12
Mozambique,6,3.039,0.032,1.07
Myanmar,6,25.492,0.717,1.13
Namibia,8,18.891,0,0.91
Nepal,4,108.694,0.412,1.14
Netherlands,7,475.58,1.868,1.28
New Zealand,5,0.622,0,0.89
Nicaragua,3,0,0,0.47
Niger,3,0,0,1.13
Nigeria,0,0.548,0.019,0.96
North Macedonia,1,285.114,1.44,1.37
Norway,8,17.893,0,1.17
Oman,6,0,0,1.08
Pakistan,8,2.567,0.072,1.08
Palestine,8,61.159,0,0.96
Panama,4,141.143,2.549,1
Papua New Guinea,0,0.335,0,0.71
Paraguay,4,74.728,1.963,1
Peru,4,81.19,2.153,0.92
Philippines,6,23.617,0.657,0.93
Poland,1,254.237,2.219,1.62
Portugal,1,211.147,1.275,1.42
Qatar,4,81.567,0.347,1.06
Romania,1,205.43,3.275,1.26
Russia,4,100.751,1.898,1.19
Rwanda,2,0.463,0,1.13
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,5.446,0,0
Saint Vincent and the Grenadines,3,18.027,0,0
Samoa,3,0,0,0
San Marino,0,0,0,0.92
Sao Tome and Principe,3,0,0,0.71
Saudi Arabia,8,10.312,0.603,0.94
Senegal,8,1.433,0,0.87
Serbia,8,33.36,0.294,1.59
Seychelles,0,0,0,0.19
Sierra Leone,0,0.251,0,0.94
Singapore,5,0.513,0,0.73
Slovakia,1,360.463,2.015,1.38
Slovenia,1,432.434,1.924,1.65
Solomon Islands,0,0,0,0
Somalia,0,0,0,0.71
South Africa,8,32.508,0.641,1.08
South Korea,8,1.775,0.02,1.04
South Sudan,8,0,0,1.06
Spain,6,0,0,1.19
Sri Lanka,8,5.651,0,1.19
Sudan,0,0,0,1.19
Suriname,6,17.046,0,0.8
Sweden,8,0,0,1.46
Switzerland,0,0,0,1.82
Syria,0,2.628,0.229,1.03
Taiwan,2,0,0,1.22
Tajikistan,0,4.299,0,0.99
Tanzania,3,0,0,0
Thailand,2,0.1,0,1.03
Timor,0,0,0,0
Togo,8,2.657,0,1.05
Trinidad and Tobago,6,28.582,0,0.82
Tunisia,7,486.69,9.646,1.3
Turkey,8,20.429,0.842,1.09
Uganda,6,2.645,0,1
Ukraine,4,151.576,2.698,1.15
United Arab Emirates,4,155.504,0.404,1.1
United Kingdom,1,238.429,2.21,1.1
United States,1,172.065,2.251,1.15
Uruguay,8,14.682,0,1.19
Uzbekistan,0,6.603,0.06,0.88
Vanuatu,3,0,0,0
Vatican,7,1236.094,0,0
Venezuela,6,18.674,0.211,0.81
Vietnam,0,0.021,0,1.29
Yemen,0,0,0,0.63
Zambia,8,7.071,0,0.9
Zimbabwe,8,0.74,0,1.06
