country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,5,0.051,0,0
Albania,6,1.737,0,0
Algeria,5,0.251,0.023,0
Andorra,0,0,0,0
Angola,3,0,0,0
Antigua and Barbuda,8,0,0,0
Argentina,0,0.066,0,0
Armenia,8,3.375,0,0
Australia,0,1.961,0,2.3
Austria,7,16.766,0,2.93
Azerbaijan,4,0,0,0
Bahamas,8,0,0,0
Bahrain,7,8.815,0,1.29
Bangladesh,3,0,0,0
Barbados,0,0,0,0
Belarus,1,0,0,0
Belgium,7,11.217,0.086,2.56
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,5,0,0,0
Bolivia,6,0.6,0,0
Bosnia and Herzegovina,5,1.524,0,0
Botswana,3,0,0,0
Brazil,5,0,0,2.29
Brunei,4,6.857,0,0
Bulgaria,4,2.591,0.144,0
Burkina Faso,3,0,0,0
Burundi,3,0,0,0
Cambodia,0,0.12,0,0
Cameroon,8,0,0,0
Canada,0,0.132,0,2.58
Cape Verde,0,0,0,0
Central African Republic,3,0,0,0
Chad,0,0,0,0
Chile,3,1.726,0,0
China,6,0.022,0.009,0.29
Colombia,5,0.177,0,0
Comoros,8,0,0,0
Congo,3,0,0,0
Costa Rica,5,0.589,0,0
Cote d'Ivoire,3,0,0,0
Croatia,5,1.462,0,0
Cuba,3,0,0,0
Cyprus,5,13.7,0,0
Czechia,7,4.482,0,2.34
Democratic Republic of Congo,3,0,0,0
Denmark,6,5.525,0.173,1.5
Djibouti,8,0,0,0
Dominica,8,0,0,0
Dominican Republic,3,0.553,0,0
Ecuador,5,0.623,0.113,0
Egypt,8,0.283,0,0
El Salvador,4,0,0,0
Equatorial Guinea,8,0,0,0
Eritrea,3,0,0,0
Estonia,7,27.138,0,0
Eswatini,0,0.862,0,0
Ethiopia,8,0,0,0
Fiji,0,0,0,0
Finland,5,12.634,0,1.53
France,4,12.486,0.184,2.36
Gabon,5,0.449,0,0
Gambia,3,0,0,0
Georgia,4,1.253,0,0
Germany,5,10.861,0.024,2.9
Ghana,3,0.097,0,0
Greece,4,3.646,0.192,1.35
Grenada,8,0,0,0
Guatemala,7,0.056,0,0
Guinea,3,0,0,0
Guinea-Bissau,8,0,0,0
Guyana,0,0,0,0
Haiti,3,0,0,0
Honduras,5,0,0,0
Hungary,7,1.139,0,0
Iceland,7,64.469,0,1.62
India,5,0.014,0,0
Indonesia,5,0.099,0.004,0
International,8,0,0,0
Iran,4,16.251,1.155,1.6
Iraq,6,0.224,0.025,1.03
Ireland,5,7.898,0.203,0
Israel,7,3.004,0,2.08
Italy,7,57.838,2.894,2.09
Jamaica,4,0,0,0
Japan,5,0.49,0.008,1.23
Jordan,3,0,0,0
Kazakhstan,0,0.107,0,0
Kenya,7,0,0,0
Kosovo,6,1.035,0,0
Kuwait,6,5.62,0,0
Kyrgyzstan,5,0,0,0
Laos,3,0,0,0
Latvia,7,4.771,0,0
Lebanon,5,2.344,0,0
Lesotho,3,0,0,0
Liberia,3,0,0,0
Libya,0,0,0,0
Liechtenstein,2,78.664,0,0
Lithuania,5,0.735,0,0
Luxembourg,7,27.158,1.598,0
Madagascar,8,0,0,0
Malawi,3,0,0,0
Malaysia,5,1.267,0,2.22
Maldives,8,1.85,0,0
Mali,8,0,0,0
Malta,2,13.589,0,0
Marshall Islands,8,0,0,0
Mauritania,0,0.215,0,0
Mauritius,8,0,0,0
Mexico,8,0.116,0,0
Moldova,4,1.487,0,0
Monaco,6,0,0,0
Mongolia,4,0,0,0
Montenegro,8,0,0,0
Morocco,4,0.271,0,0
Mozambique,3,0,0,0
Myanmar,5,0,0,0
Namibia,3,0.787,0,0
Nepal,0,0,0,0
Netherlands,5,9.104,0.117,2.53
New Zealand,1,0.207,0,0
Nicaragua,3,0,0,0
Niger,3,0,0,0
Nigeria,3,0,0,0
