country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,13.923,0.385,1.05
Albania,0,12.51,0,1.57
Algeria,0,2.668,0.205,0.89
Andorra,7,0,0,0.38
Angola,0,0.122,0,0
Antigua and Barbuda,5,0,0,0
Argentina,1,25.246,0.531,1.31
Armenia,4,118.114,2.025,1.16
Australia,8,0.275,0,1.02
Austria,6,1.221,0,0.97
Azerbaijan,1,31.068,0.493,1.26
Bahamas,5,0,0,0.08
Bahrain,3,184.534,1.175,1.14
Bangladesh,7,19.254,0.273,1.22
Barbados,0,0,0,0
Belarus,4,85.932,0.635,0.91
Belgium,6,7.679,1.122,0.78
Belize,0,2.515,0,0
Benin,7,1.402,0,0.97
Bhutan,0,0,0,0
Bolivia,1,59.539,1.028,1.25
Bosnia and Herzegovina,7,7.315,0,1.18
Botswana,7,0,0,0
Brazil,3,150.974,5.984,1.18
Brunei,7,0,0,0
Bulgaria,7,11.369,0.432,1.48
Burkina Faso,7,0.048,0,0.94
Burundi,5,0,0,0
Cambodia,7,0,0,0.07
Cameroon,7,9.493,0,1.13
Canada,7,12.241,1.59,0.76
Cape Verde,1,32.375,0,1.1
Central African Republic,0,0,0,0.98
Chad,0,0.304,0.061,0.76
Chile,3,204.695,0.994,1.09
China,0,0.002,0,1.49
Colombia,1,26.708,1.258,1.24
Comoros,5,0,0,0.72
Congo,0,8.155,0.362,0.76
Costa Rica,0,6.478,0,1.47
Cote d'Ivoire,7,4.322,0,1.23
Croatia,8,0,0.487,0.93
Cuba,6,0.441,0,0.78
Cyprus,2,2.283,0,0.95
Czechia,7,5.042,0,1.08
Democratic Republic of Congo,0,1.708,0.022,1.1
Denmark,6,6.733,0,0.9
Djibouti,1,53.644,3.036,0.68
Dominica,0,0,0,0
Dominican Republic,1,26.641,0.461,1.14
Ecuador,1,30.55,2.721,1.1
Egypt,0,13.534,0.342,1.18
El Salvador,0,13.413,0.617,1.16
Equatorial Guinea,5,0,0,0.33
Eritrea,0,0,0,0
Estonia,6,5.277,0,0.88
Eswatini,1,26.72,0,1.52
Ethiopia,0,1.566,0.043,1.41
Fiji,0,0,0,0
Finland,6,4.332,0.18,0.71
France,7,6.189,1.333,1.06
Gabon,4,65.597,0,1.1
Gambia,0,0,0,0
Georgia,0,1.504,0,1.06
Germany,7,4.738,0.489,0.89
Ghana,7,9.365,0,1.22
Greece,6,0.863,0.096,1.25
Grenada,5,0,0,0
Guatemala,0,20.318,1.228,1.27
Guinea,0,3.198,0,1.1
Guinea-Bissau,5,0,0,0.8
