country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,3,0.103,0,0
Albania,1,2.085,0,0
Algeria,5,0.068,0.046,0
Andorra,2,284.734,0,0
Angola,6,0.03,0,0
Antigua and Barbuda,6,0,0,0
Argentina,1,0.686,0,0
Armenia,6,7.087,0,1.41
Australia,3,4.314,0.039,2.35
Austria,8,41.637,0,2.34
Azerbaijan,3,0,0,0
Bahamas,6,0,0,0
Bahrain,7,4.114,0,1.29
Bangladesh,8,0.018,0,0
Barbados,3,0,0,0
Belarus,7,1.905,0,0
Belgium,0,39.863,1.381,2.31
Belize,3,0,0,0
Benin,5,0,0,0
Bhutan,5,1.296,0,0
Bolivia,1,0.257,0,0
Bosnia and Herzegovina,1,7.925,0,0
Botswana,3,0,0,0
Brazil,3,0.809,0.024,2.41
Brunei,3,6.857,0,0
Bulgaria,1,4.749,0,0
Burkina Faso,5,0.335,0,0
Burundi,6,0,0,0
Cambodia,3,0.837,0,0
Cameroon,3,0.264,0,0
Canada,7,3.789,0.079,2.53
Cape Verde,3,1.799,0,0
Central African Republic,6,0.414,0,0
Chad,5,0,0,0
Chile,3,10.253,0,2.43
China,1,0.065,0.003,0.64
Colombia,3,0.983,0,1.88
Comoros,6,0,0,0
Congo,6,0,0,0
Costa Rica,3,3.926,0,0
Cote d'Ivoire,3,0,0,0
Croatia,8,5.603,0,2.38
Cuba,5,0.441,0,0
Cyprus,3,0,0,0
Czechia,8,12.98,0,2.21
Democratic Republic of Congo,3,0.045,0,0
Denmark,8,19.336,0.518,1.39
Djibouti,5,0,0,0
Dominica,6,0,0,0
Dominican Republic,1,3.503,0,0
Ecuador,1,9.522,0.113,2.95
Egypt,5,0.283,0.02,1.5
El Salvador,3,0,0,0
Equatorial Guinea,6,0,0,0
Eritrea,5,0,0,0
Estonia,3,12.061,0,1.34
Eswatini,3,0,0,0
Ethiopia,8,0.026,0,0
Fiji,8,0,0,0
Finland,8,9.024,0,1.5
France,0,27.392,3.171,2.12
Gabon,3,0.899,0.449,0
Gambia,3,0,0,0
Georgia,3,0.752,0,0
Germany,8,54.044,0.275,2.36
Ghana,3,0.161,0,0
Greece,8,7.387,0,1.3
Grenada,6,0,0,0
Guatemala,8,0.167,0,0
Guinea,6,0,0,0
Guinea-Bissau,6,0,0,0
Guyana,3,0,0,0
Haiti,1,0.175,0,0
Honduras,1,1.212,0,0
Hungary,8,1.242,0.207,0
Iceland,2,231.502,-2.93,1.76
India,8,0.036,0.001,2.01
Indonesia,3,0.212,0.026,1.99
International,6,0,0,0
Iran,3,14.727,1.774,1.14
Iraq,1,0.398,0.099,1.33
Ireland,3,25.517,0,2.38
Israel,8,27.959,0.116,2.52
Italy,0,99.005,10.37,1.73
Jamaica,1,0.338,0,0
Japan,5,0.427,0.008,1.24
Jordan,1,1.568,0,0
Kazakhstan,7,0.266,0,0
Kenya,8,0,0,0
Kosovo,1,0.517,0,0
Kuwait,1,2.576,0,0.85
Kyrgyzstan,3,0.46,0,0
Laos,5,0,0,0
Latvia,8,13.254,0,0
Lebanon,1,0.879,0,1.12
Lesotho,1,0,0,0
Liberia,5,0,0,0
Libya,5,0,0,0
Liechtenstein,6,0,0,0
Lithuania,1,4.775,0,0
Luxembourg,2,238.028,0,2.31
Madagascar,5,0.108,0,0
Malawi,3,0,0,0
Malaysia,1,4.017,0.031,1.84
Maldives,6,0,0,0
Mali,5,0,0,0
Malta,6,24.913,0,0
Marshall Islands,6,0,0,0
Mauritania,3,0,0,0
Mauritius,3,7.077,0,0
Mexico,6,0.302,0.008,1.89
Moldova,3,4.214,0,0
Monaco,8,101.926,0,0
Mongolia,3,0,0,0
Montenegro,6,17.514,0,0
Morocco,1,0.379,0.027,0
Mozambique,5,0,0,0
Myanmar,3,0,0,0
Namibia,3,0,0,0
Nepal,3,0,0,0
Netherlands,8,31.281,1.751,2.21
New Zealand,7,2.281,0,0
Nicaragua,5,0,0,0
Niger,3,0.041,0,0
Nigeria,5,0.019,0,0
North Macedonia,6,9.12,0,0
Norway,8,30.989,0,1.66
Oman,1,0,0,0
