country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,0.83,78.7
Albania,4,0,1.13,68.52
Algeria,3,0,1.48,65.74
Andorra,2,0,0.45,31.48
Angola,9,0,1.15,75.93
Antigua and Barbuda,6,0,0,0
Argentina,7,0.31,1.22,92.59
Armenia,6,0,0.97,0
Australia,4,0.002,1.92,68.98
Austria,8,0.013,1.45,47.22
Azerbaijan,7,0,1.06,96.3
Bahamas,6,0,0.43,0
Bahrain,9,0.057,1.04,75
Bangladesh,9,0.214,0.94,74.54
Barbados,0,0,0,57.41
Belarus,2,0.022,0.71,16.67
Belgium,8,0.007,1.08,50
Belize,4,0,0,69.44
Benin,5,0,0.96,41.67
Bhutan,4,0,0,71.3
Bolivia,1,0.565,1.15,84.26
Bosnia and Herzegovina,8,0,1.18,51.85
Botswana,0,0,0.87,57.41
Brazil,1,0,1.08,81.02
Brunei,8,0,0,49.07
Bulgaria,5,0.055,1.26,36.11
Burkina Faso,8,0,0.98,45.37
Burundi,2,0,0.63,13.89
Cambodia,5,0,0.22,40.74
Cameroon,0,0,1,60.19
Canada,4,0.008,0.92,68.98
Cape Verde,1,0,1.09,79.17
Central African Republic,3,0,0.8,64.81
Chad,4,0,0.78,67.59
Chile,7,0.235,0.85,87.5
China,9,0,1.04,78.24
Colombia,7,0,1.22,87.04
Comoros,6,0,0.7,0
Congo,9,0,0.73,73.15
Costa Rica,9,0,1.47,73.61
Cote d'Ivoire,3,0.153,1.05,63.43
Croatia,0,0.062,1.48,54.63
Cuba,3,0.002,1.1,66.67
Cyprus,8,0.001,1.22,50
Czechia,5,0.042,1,34.72
Democratic Republic of Congo,1,0.153,1.07,80.56
Denmark,0,0.002,1,57.41
Djibouti,0,0,1.05,59.26
Dominica,5,0,0,44.44
Dominican Republic,9,0.261,1.21,75
Ecuador,1,0,1.14,79.63
Egypt,0,0,0.89,60.19
El Salvador,7,0.104,1.14,89.81
Equatorial Guinea,6,0,0.24,0
Eritrea,7,0,0.36,93.52
Estonia,2,0.002,0.83,25.93
Eswatini,1,0,1.32,84.26
Ethiopia,1,0.016,0.16,80.56
Fiji,0,0,0,58.33
Finland,5,0.003,0.89,35.19
France,8,0.012,1.1,51.85
Gabon,3,0,1.07,66.67
Gambia,4,0,0,68.98
Georgia,0,0,1.09,58.33
Germany,3,0,0.96,63.43
Ghana,8,0.135,1.15,52.78
Greece,8,0.005,1.23,46.3
Grenada,6,0,0,0
Guatemala,7,0.339,1.2,96.3
Guinea,4,0,1.1,71.3
Guinea-Bissau,6,0,0.75,0
Guyana,9,0,0.98,77.31
Haiti,4,0,0.94,72.22
Honduras,7,0,1.16,96.3
Hungary,0,0.003,1.04,54.63
Iceland,5,0.004,0.83,39.81
India,9,0.093,1.22,74.07
Indonesia,8,0.116,1.15,54.17
International,6,0,0,0
Iran,5,0.095,0.99,41.67
Iraq,7,0.191,1.13,92.59
Ireland,5,0.002,1.02,38.89
Israel,4,0.042,1.58,69.44
Italy,0,0.004,0.93,55.56
Jamaica,3,0.016,1.1,64.81
Japan,2,0.036,1.63,25.93
Jordan,8,0,0.74,48.15
Kazakhstan,1,0.193,0.92,81.02
Kenya,1,0.078,1.27,84.26
Kosovo,0,0,1.32,59.26
Kuwait,1,0.179,1.01,83.33
Kyrgyzstan,9,0,1.35,76.39
Laos,2,0,0,20.37
Latvia,8,0.001,1.23,50
Lebanon,4,0,1.26,68.52
Lesotho,0,0,0,54.63
Liberia,9,0,0.98,75.93
Libya,7,0.057,1.27,94.44
Liechtenstein,6,0,0,0
Lithuania,2,0.001,1.12,31.48
Luxembourg,2,0.005,1.63,27.78
Madagascar,4,0.212,1.49,68.98
Malawi,0,0.166,1.22,60.19
Malaysia,8,0.001,0.75,50.93
Maldives,6,0.017,1.13,0
Mali,8,0,1.02,52.78
Malta,6,0,0.46,0
Marshall Islands,6,0,0,0
Mauritania,9,0.13,0.87,74.07
Mauritius,2,0,0.06,22.22
Mexico,4,0.476,1.09,70.83
Moldova,1,0,0.94,80.56
Monaco,6,0,0.22,0
Mongolia,0,0,0.45,60.19
Montenegro,6,0,1.87,0
Morocco,3,0.017,1.21,64.81
Mozambique,1,0.029,1.12,80.56
Myanmar,1,0.002,0.95,80.56
Namibia,8,0.099,1.45,51.85
Nepal,7,0.09,0.85,92.59
Netherlands,5,0,0.82,39.81
New Zealand,2,0,1.12,22.22
Nicaragua,2,0,0.25,18.52
Niger,2,0,0.72,25.93
Nigeria,4,0.195,1.02,71.76
North Macedonia,6,0.124,1.01,0
Norway,5,0.003,0.85,40.74
Oman,7,0.34,1.1,87.96
Pakistan,3,0.141,0.87,66.67
Palestine,1,0,1.69,83.33
Panama,1,0.301,1.13,83.33
Papua New Guinea,8,0,0,49.07
Paraguay,1,0.042,1.18,81.48
Peru,1,0,1.04,78.7
Philippines,1,0.058,1.42,83.33
Poland,8,0.016,0.94,50.93
Portugal,9,0.025,1.02,72.69
Qatar,1,0.177,0.68,80.56
Romania,5,0.031,1.2,41.67
Russia,4,0.023,0.94,70.83
Rwanda,9,0.01,1.11,77.78
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,5,0,0.19,33.33
Sao Tome and Principe,6,0,0.53,0
Saudi Arabia,4,0.084,0.97,71.3
Senegal,8,0.108,1,46.3
Serbia,5,0.038,1.4,38.89
Seychelles,2,0,0,23.15
Sierra Leone,8,0,0.96,46.3
Singapore,8,0.014,0.86,50
Slovakia,5,0.01,1.4,37.96
Slovenia,5,0.014,1.57,39.81
Solomon Islands,5,0,0,33.33
Somalia,2,0,0.77,31.48
South Africa,9,0.214,1.39,76.85
South Korea,8,0.005,1.14,50.46
South Sudan,1,0,0.77,85.19
Spain,0,0.011,1.25,56.94
Sri Lanka,8,0.005,0.97,53.7
Sudan,1,0,1.03,84.26
Suriname,1,0,1.17,81.48
Sweden,0,0,0.98,59.26
Switzerland,5,0.009,1.37,39.35
Syria,4,0,1.27,69.44
Taiwan,2,0.002,0.35,23.15
Tajikistan,3,0,1.09,62.96
Tanzania,2,0,0,25
Thailand,8,0.001,1.03,52.78
Timor,2,0,0,29.63
Togo,8,0.021,1.04,53.7
Trinidad and Tobago,0,0.015,0.13,60.19
Tunisia,2,0.004,1.23,26.85
Turkey,3,0.025,0.9,63.89
Uganda,7,0,0.97,87.04
Ukraine,5,0.08,1,41.67
United Arab Emirates,8,0.009,1.11,52.78
United Kingdom,4,0.004,1.06,69.91
United States,4,0.097,1.22,68.98
Uruguay,5,0.005,1.07,43.52
Uzbekistan,3,0,1.29,66.2
Vanuatu,3,0,0,66.67
Vatican,6,0,0,0
Venezuela,7,0,1.28,87.04
Vietnam,0,0,0.35,55.56
Yemen,0,0,0.96,58.33
Zambia,8,0.018,0.89,50.93
Zimbabwe,4,0.041,1.33,70.37
