country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,0,0
Albania,7,0,0,5.56
Algeria,0,0,0,0
Andorra,0,0,0,0
Angola,7,0,0,5.56
Antigua and Barbuda,0,0,0,0
Argentina,7,0,0,11.11
Armenia,0,0,0,0
Australia,7,0,0,19.44
Austria,0,0,0,0
Azerbaijan,0,0,0,2.78
Bahamas,0,0,0,0
Bahrain,7,0,0,19.44
Bangladesh,7,0,0,13.89
Barbados,7,0,0,13.89
Belarus,0,0,0,0
Belgium,7,0,0,11.11
Belize,7,0,0,5.56
Benin,7,0,0,8.33
Bhutan,7,0,0,13.89
Bolivia,5,0,0,62.04
Bosnia and Herzegovina,7,0,0,11.11
Botswana,7,0,0,13.89
Brazil,7,0,0,5.56
Brunei,7,0,0,19.44
Bulgaria,7,0,0,8.33
Burkina Faso,0,0,0,0
Burundi,7,0,0,5.56
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,0,0,2.78
Cape Verde,7,0,0,11.11
Central African Republic,0,0,0,0
Chad,0,0,0,0
Chile,0,0,0,0
China,5,0,0.47,75.46
Colombia,7,0,0,8.33
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,7,0,0,11.11
Cote d'Ivoire,0,0,0,0
Croatia,7,0,0,13.89
Cuba,7,0,0,13.89
Cyprus,0,0,0,0
Czechia,7,0,0,16.67
Democratic Republic of Congo,0,0,0,2.78
Denmark,0,0,0,0
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,0,0,0,0
Ecuador,7,0,0,5.56
Egypt,0,0,0,0
El Salvador,7,0,0,19.44
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,0,0,0
Eswatini,7,0,0,8.33
Ethiopia,0,0,0,2.78
Fiji,7,0,0,19.44
Finland,7,0,0,13.89
France,7,0,0,11.11
Gabon,7,0,0,13.89
Gambia,7,0,0,5.56
Georgia,7,0,0,19.44
Germany,7,0,0,11.11
Ghana,0,0,0,2.78
Greece,0,0,0,0
Grenada,0,0,0,0
Guatemala,7,0,0,11.11
Guinea,7,0,0,11.11
Guinea-Bissau,0,0,0,0
Guyana,7,0,0,13.89
Haiti,0,0,0,2.78
Honduras,0,0,0,0
Hungary,0,0,0,0
Iceland,7,0,0,16.67
India,7,0,0,10.19
Indonesia,7,0,0,28.7
International,0,0,0,0
Iran,7,0,0,11.11
Iraq,7,0,0,11.11
Ireland,7,0,0,5.56
Israel,7,0.005,0,19.44
Italy,5,0,0,37.04
Jamaica,7,0,0,19.44
Japan,7,0.156,1.11,25
Jordan,0,0,0,0
Kazakhstan,7,0,0,8.33
Kenya,0,0,0,2.78
Kosovo,0,0,0,0
Kuwait,7,0,0,13.89
Kyrgyzstan,7,0,0,13.89
Laos,0,0,0,0
Latvia,0,0,0,2.78
Lebanon,7,0,0,8.33
Lesotho,0,0,0,0
Liberia,7,0,0,5.56
Libya,7,0,0,5.56
Liechtenstein,0,0,0,0
Lithuania,0,0,0,0
