country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,1.41,84.26
Albania,9,0,1.17,89.81
Algeria,4,0,1.03,92.13
Andorra,0,0,0.62,52.78
Angola,9,0,0,90.74
Antigua and Barbuda,1,0,0,0
Argentina,4,0.063,1.25,100
Armenia,1,0,1.27,0
Australia,6,0.003,0.39,69.44
Austria,3,0.017,0.47,77.78
Azerbaijan,9,0,0.82,91.67
Bahamas,1,0,0,0
Bahrain,3,0.019,1.32,75
Bangladesh,4,0.133,1.8,93.52
Barbados,9,0,0,88.89
Belarus,1,0.094,1.58,16.67
Belgium,5,0.134,0.92,81.48
Belize,3,0,0,75
Benin,6,0,0,70.83
Bhutan,2,0,0,83.33
Bolivia,2,0.163,1.43,84.26
Bosnia and Herzegovina,4,0,1.16,92.59
Botswana,7,0,0,86.11
Brazil,3,0,1.53,74.54
Brunei,0,0,0.16,58.33
Bulgaria,6,0.049,1.27,73.15
Burkina Faso,2,0,0.95,84.26
Burundi,1,0,0,13.89
Cambodia,0,0,0.06,57.41
Cameroon,6,0,1.27,71.3
Canada,6,0.108,1.17,72.69
Cape Verde,5,0,0,79.63
Central African Republic,6,0,0,68.52
Chad,9,0,0,88.89
Chile,6,0.097,1.34,73.15
China,0,0,0.58,56.94
Colombia,2,0,1.31,84.26
Comoros,1,0,0,0
Congo,4,0,0.79,97.22
Costa Rica,3,0,0.8,75.93
Cote d'Ivoire,5,0.126,1.23,80.56
Croatia,4,0.023,0.65,96.3
Cuba,2,0.031,1.04,83.33
Cyprus,4,0.005,0.65,94.44
Czechia,0,0.019,0.75,60.19
Democratic Republic of Congo,5,0.085,1.13,80.56
Denmark,6,0.033,0.97,68.52
Djibouti,4,0,1.1,94.44
Dominica,5,0,0,79.63
Dominican Republic,4,0.27,1.22,96.3
Ecuador,4,0,1.06,93.52
Egypt,2,0,1.29,84.26
El Salvador,4,0.012,1.18,94.44
Equatorial Guinea,1,0,0,0
Eritrea,4,0,0,93.52
Estonia,3,0.017,0.72,77.78
Eswatini,2,0,0,84.26
Ethiopia,5,0.008,0.23,80.56
Fiji,9,0.012,0,88.89
Finland,0,0.042,1.03,60.19
France,9,0,1.11,87.96
Gabon,5,0,1.15,81.48
Gambia,3,0,0,78.7
Georgia,4,0,0.82,100
Germany,3,0,0.72,76.85
Ghana,0,0.013,1.41,62.04
Greece,2,0.023,0.92,84.26
Grenada,1,0,0,0
Guatemala,4,0.083,1.3,96.3
Guinea,5,0,1.14,78.7
Guinea-Bissau,1,0,0,0
Guyana,7,0,0,87.04
Haiti,9,0,0,89.81
Honduras,4,0,1.31,100
Hungary,3,0.041,1.09,76.85
Iceland,0,0.008,0.31,53.7
India,4,0.039,1.5,96.3
Indonesia,6,0.158,1.16,71.76
International,1,0,0,0
Iran,0,0.127,0.78,53.7
Iraq,7,0.013,0.98,85.19
Ireland,9,0.218,1.01,90.74
Israel,7,0.024,0.81,87.96
Italy,4,0.057,0.82,93.52
Jamaica,5,0.235,0.96,80.56
Japan,8,0.127,0.9,47.22
Jordan,4,0,0.74,96.3
Kazakhstan,9,0.015,1.38,92.13
Kenya,9,0.014,1.1,88.89
Kosovo,4,0,1.09,92.59
Kuwait,9,0,1.38,88.89
Kyrgyzstan,4,0,1.06,92.13
Laos,4,0,0,96.3
Latvia,6,0.01,0.9,69.44
Lebanon,7,0,0.99,85.19
Lesotho,9,0,0,90.74
Liberia,7,0,0,87.96
Libya,4,0.046,0,100
Liechtenstein,1,0,0,0
Lithuania,5,0.009,0.86,81.48
Luxembourg,6,0.059,0.63,70.37
Madagascar,6,0,0.63,72.22
Malawi,0,0.012,0,60.19
Malaysia,6,0.019,0.75,73.15
Maldives,1,0.042,0,0
Mali,6,0,1.09,72.22
Malta,1,0.008,0.57,0
Marshall Islands,1,0,0,0
Mauritania,3,0,0,77.78
Mauritius,2,0,0.32,82.41
Mexico,2,0.219,1.53,82.41
Moldova,2,0,1.17,84.26
Monaco,7,0,0,85.19
Mongolia,0,0,0,65.74
Montenegro,1,0,0.35,0
Morocco,4,0.162,1.22,93.52
Mozambique,0,0.028,0,56.48
Myanmar,7,0.024,0.44,86.11
Namibia,6,0,0,73.15
Nepal,4,0.011,0,96.3
Netherlands,5,0,0.84,79.63
New Zealand,4,0.002,0.4,96.3
Nicaragua,8,0,0,24.07
Niger,0,0,0.84,61.11
Nigeria,2,0.102,1.69,82.87
North Macedonia,1,0.105,0.84,0
Norway,6,0.029,0.72,71.3
Oman,4,0,1.29,92.59
Pakistan,4,0.096,1.48,92.59
Palestine,4,0,0.59,96.3
Panama,4,0.209,1.16,93.52
Papua New Guinea,2,0,0,83.8
Paraguay,4,0.02,1.03,94.44
Peru,4,0,1.6,94.44
Philippines,4,0.066,0.98,100
Poland,2,0,1.02,83.33
Portugal,2,0.044,0.89,82.41
Qatar,7,0.22,1.62,86.11
Romania,7,0.075,1.04,87.04
Russia,7,0.043,1.63,85.19
Rwanda,9,0.002,0.73,90.74
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,4,0,1.01,92.59
Sao Tome and Principe,1,0,0,0
Saudi Arabia,9,0.101,1.59,91.67
Senegal,3,0.051,1.69,77.78
Serbia,4,0.11,1.02,96.3
Seychelles,4,0,0,93.52
Sierra Leone,5,0,0,81.48
Singapore,7,0.195,1.81,85.19
Slovakia,3,0.017,0.93,75
Slovenia,7,0.017,0.62,86.11
Solomon Islands,8,0,0,44.44
Somalia,0,0,0.9,60.19
South Africa,9,0.026,1.42,87.96
South Korea,8,0.003,0.35,43.52
South Sudan,7,0,0,86.11
Spain,7,0.429,0.92,85.19
Sri Lanka,5,0.018,1.39,81.48
Sudan,7,0,1.37,87.04
Suriname,2,0,0,82.41
Sweden,0,0,1.23,64.81
Switzerland,6,0.072,0.63,73.15
Syria,3,0,0,75.93
Taiwan,8,0.005,0.42,31.48
Tajikistan,8,0,0,33.33
Tanzania,8,0,0.65,50
Thailand,3,0.006,0.72,76.85
Timor,3,0,0,77.78
Togo,6,0.005,0,73.15
Trinidad and Tobago,5,0,0.12,79.63
Tunisia,9,0.025,0.78,90.74
Turkey,3,0.113,1.03,75.93
Uganda,4,0,0,93.52
Ukraine,9,0.102,1.34,88.89
United Arab Emirates,7,0.016,1.28,87.04
United Kingdom,5,0.212,1.07,79.63
United States,6,0,1.01,72.69
Uruguay,0,0.015,0.97,62.96
Uzbekistan,9,0,1,90.74
Vanuatu,3,0,0,77.78
Vatican,1,0,0,0
Venezuela,2,0,1.18,82.41
Vietnam,9,0,0.24,88.43
Yemen,8,0,0,40.74
Zambia,0,0.012,0,65.28
Zimbabwe,7,0,0,87.96
