country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,1.21,16.67
Albania,4,0,1.2,54.63
Algeria,7,0,1.27,75
Andorra,8,0,1.24,62.96
Angola,8,0,1.1,65.74
Antigua and Barbuda,0,0,0.31,0
Argentina,6,0.51,0.98,82.87
Armenia,3,0,1.41,0
Australia,8,0,0.93,65.28
Austria,8,0.09,1.54,60.19
Azerbaijan,8,0,1.56,64.35
Bahamas,3,0,0.93,0
Bahrain,8,0.032,0.89,63.89
Bangladesh,6,0.108,1.01,80.09
Barbados,9,0,0.84,29.63
Belarus,1,0.032,1.23,16.67
Belgium,4,0.182,1.4,54.63
Belize,8,0,1.15,66.67
Benin,5,0,0.94,43.52
Bhutan,6,0,0.84,77.78
Bolivia,6,0.16,0.8,84.26
Bosnia and Herzegovina,2,0,1.17,40.74
Botswana,8,0,0.75,63.89
Brazil,4,0,1,57.87
Brunei,2,0,0,35.19
Bulgaria,2,0.169,1.53,39.35
Burkina Faso,1,0,0.99,22.22
Burundi,1,0,0.78,14.81
Cambodia,9,0,0.78,34.26
Cameroon,5,0,0.9,45.37
Canada,8,0.039,1.14,60.65
Cape Verde,7,0.169,1.06,71.3
Central African Republic,9,0,0.6,31.48
Chad,7,0,0.98,74.07
Chile,6,0.048,0.97,81.94
China,8,0,1.12,61.57
Colombia,8,0,1.06,65.74
Comoros,3,0,0.63,0
Congo,5,0,0.58,47.22
Costa Rica,4,0,0.99,58.33
Cote d'Ivoire,2,0.019,0.94,36.11
Croatia,9,0.183,1.79,28.7
Cuba,8,0.007,1.2,64.81
Cyprus,8,0.034,1.5,63.89
Czechia,8,0.307,1.35,67.59
Democratic Republic of Congo,5,0,1.1,49.07
Denmark,2,0.014,1.21,37.04
Djibouti,5,0,1.31,43.52
Dominica,9,0,0,31.48
Dominican Republic,8,0.103,1,67.59
Ecuador,4,0,1.11,52.78
Egypt,7,0,1.12,75.93
El Salvador,4,0.067,1.11,52.78
Equatorial Guinea,0,0,0.5,0
Eritrea,6,0,0.41,77.78
Estonia,9,0.019,1.28,25.93
Eswatini,5,0,0.9,48.15
Ethiopia,4,0.095,0.84,58.33
Fiji,5,0.002,0,49.07
Finland,2,0.014,1.11,36.57
France,5,0.14,1.29,49.54
Gabon,7,0,1.09,72.22
Gambia,4,0,0.68,60.19
Georgia,4,0,1.56,59.26
Germany,8,0,1.47,60.65
Ghana,5,0.035,1.13,44.44
Greece,4,0.038,1.36,59.72
Grenada,0,0,0,0
Guatemala,5,0.154,1,49.54
Guinea,2,0,1.09,35.65
Guinea-Bissau,0,0,0.39,0
Guyana,7,0,0.99,72.22
Haiti,5,0,0.88,47.22
Honduras,6,0,1.01,87.04
Hong Kong,5,0,0,51.85
Hungary,2,0.144,1.38,40.74
Iceland,5,0.037,0.92,45.37
India,8,0.049,0.89,64.35
Indonesia,5,0.142,0.97,50.46
International,0,0,0,0
Iran,4,0.169,1.28,58.8
Iraq,5,0.189,0.99,51.85
Ireland,6,0.067,1.05,81.48
Israel,6,0.03,0.49,81.48
Italy,8,0.086,1.68,66.67
Jamaica,7,0.124,0.89,71.3
Japan,2,0.032,1.13,38.89
Jordan,6,0,1.32,78.7
Kazakhstan,7,0.012,1.37,74.07
Kenya,7,0.125,1.37,68.52
Kosovo,4,0,1.48,52.78
Kuwait,8,0.114,1.08,62.96
Kyrgyzstan,4,0,1.23,57.87
Laos,2,0,0,36.11
Latvia,9,0.032,1.39,33.33
Lebanon,4,0,1.11,59.26
Lesotho,5,0,0.81,47.22
Liberia,4,0,1.01,57.41
Libya,6,0,1.06,78.7
Liechtenstein,3,0,1.8,0
Lithuania,4,0.039,1.53,54.17
