country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,7,0,1.19,16.67
Albania,2,0,1.13,54.63
Algeria,8,0,0.9,75.93
Andorra,2,0,1.43,53.7
Angola,1,0,1.12,71.3
Antigua and Barbuda,6,0,0.27,0
Argentina,8,0.497,1.05,87.96
Armenia,6,0,1.4,0
Australia,1,0.001,0.94,68.06
Austria,3,0.053,1.26,40.74
Azerbaijan,1,0,1.43,66.2
Bahamas,6,0,1.17,0
Bahrain,0,0.041,0.91,63.89
Bangladesh,8,0.12,0.98,80.09
Barbados,9,0,0.9,35.19
Belarus,7,0.025,1.26,16.67
Belgium,4,0.083,1.57,47.22
Belize,1,0,1.16,69.44
Benin,4,0,0.93,47.22
Bhutan,8,0,0.79,77.78
Bolivia,8,0.248,0.77,84.26
Bosnia and Herzegovina,3,0,1.16,40.74
Botswana,0,0,0.75,63.89
Brazil,0,0,0.96,63.43
Brunei,9,0,0,35.19
Bulgaria,9,0.088,1.49,35.19
Burkina Faso,9,0,0.99,36.11
Burundi,7,0,0.75,14.81
Cambodia,9,0,0.55,37.04
Cameroon,4,0,0.92,47.22
Canada,0,0.026,1.22,60.65
Cape Verde,1,0.183,1.07,67.13
Central African Republic,2,0,0.56,56.48
Chad,1,0,1.02,73.15
Chile,8,0.05,0.97,81.94
China,2,0,1.14,54.17
Colombia,1,0,1.04,71.3
Comoros,6,0,0.65,0
Congo,2,0,0.58,56.48
Costa Rica,2,0,1.02,58.33
Cote d'Ivoire,9,0.04,0.93,36.11
Croatia,9,0.067,1.56,28.7
Cuba,1,0.005,0.7,73.15
Cyprus,2,0.007,1.53,53.7
Czechia,4,0.194,1.55,48.15
Democratic Republic of Congo,3,0.112,1.08,43.52
Denmark,5,0.009,1.12,50.93
Djibouti,4,0,1,47.22
Dominica,9,0,0,28.7
Dominican Republic,1,0.16,1,67.59
Ecuador,5,0,0.98,51.39
Egypt,0,0,1,62.96
El Salvador,5,0.039,1.09,52.78
Equatorial Guinea,6,0,0.53,0
Eritrea,8,0,0.41,82.41
Estonia,7,0.017,1.03,25.93
Eswatini,0,0,0.85,59.26
Ethiopia,0,0.116,1.09,65.74
Fiji,4,0,0,49.07
Finland,9,0.013,1.3,32.41
France,4,0.091,1.3,49.54
Gabon,1,0,1.07,74.07
Gambia,8,0,0.69,75.93
Georgia,2,0,1.3,56.48
Germany,4,0,1.41,49.54
Ghana,3,0.028,1.06,44.44
Greece,5,0.035,1.17,50.46
Grenada,6,0,0,0
Guatemala,5,0.17,0.99,49.54
Guinea,5,0,1.09,51.85
Guinea-Bissau,6,0,0.43,0
Guyana,8,0,1.02,80.56
Haiti,4,0,0.89,47.22
Honduras,8,0,1.03,84.26
Hong Kong,5,0,0,51.85
Hungary,3,0.104,1.12,40.74
Iceland,3,0.034,1.4,40.74
India,1,0.065,0.92,73.61
Indonesia,1,0.157,1.02,72.69
International,6,0,0,0
Iran,1,0.141,1.15,69.44
Iraq,0,0.181,0.89,61.11
Ireland,0,0.038,1.33,61.57
Israel,8,0.099,0.72,85.19
Italy,2,0.028,1.61,55.56
Jamaica,1,0.179,0.95,71.3
Japan,9,0.027,1.07,33.33
Jordan,8,0,1.41,78.7
Kazakhstan,8,0.015,1.13,78.7
Kenya,1,0.066,1.36,67.59
Kosovo,5,0,1.15,52.78
Kuwait,0,0.174,1.08,62.96
Kyrgyzstan,1,0,1.31,67.13
Laos,9,0,0,36.11
Latvia,9,0.02,1.5,32.41
Lebanon,0,0,1.13,59.26
Lesotho,4,0,0.88,47.22
Liberia,2,0,1,57.41
Libya,8,0,1.09,83.33
Liechtenstein,6,0,1.73,0
Lithuania,9,0.021,1.33,37.04
Luxembourg,4,0.016,1.39,47.22
Madagascar,3,0.068,0.65,44.44
Malawi,2,0.015,0.89,54.63
Malaysia,2,0.025,1.64,54.63
Maldives,6,0.038,0.93,0
Mali,9,0,1.11,37.96
Malta,6,0.025,1.36,0
Marshall Islands,6,0,0,0
Mauritania,7,0.027,0.87,17.59
Mauritius,7,0,0.68,16.67
Mexico,1,0.718,1.07,73.61
Moldova,3,0,1.09,45.37
Monaco,6,0,1.15,0
Mongolia,3,0,0.39,42.59
Montenegro,6,0,1,0
Morocco,0,0.106,1.12,60.19
Mozambique,0,0.077,1.08,62.04
Myanmar,8,0,1.3,81.02
Namibia,9,0.056,0.86,37.96
Nepal,8,0.193,1.3,76.85
Netherlands,0,0,1.4,62.04
New Zealand,7,0.001,0.83,22.22
Nicaragua,6,0,0.46,8.33
Niger,7,0,1.02,21.3
Nigeria,2,0.028,0.96,54.63
North Macedonia,6,0.137,1.42,0
Norway,9,0.012,1.16,32.41
Oman,8,0,1.13,86.11
Pakistan,1,0.02,1.04,67.13
Palestine,8,0.107,0.93,82.41
