country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,1.23,8.33
Albania,6,0,1.2,65.74
Algeria,0,0,1.21,68.52
Andorra,5,0,1.06,62.96
Angola,3,0,1.04,58.8
Antigua and Barbuda,2,0,0.33,0
Argentina,8,0.416,0.9,79.17
Armenia,2,0,0.91,0
Australia,3,0,1.07,52.31
Austria,7,0.209,0.94,82.41
Azerbaijan,6,0,1.44,64.35
Bahamas,2,0,0.71,0
Bahrain,3,0.015,0.88,58.33
Bangladesh,8,0.137,1.12,80.09
Barbados,9,0,1.14,40.74
Belarus,1,0.052,1.17,22.22
Belgium,5,0.126,0.63,63.89
Belize,6,0,1.14,66.67
Benin,9,0,0.95,40.74
Bhutan,6,0,0.97,66.67
Bolivia,7,0.103,0.91,84.26
Bosnia and Herzegovina,4,0,1.16,48.15
Botswana,4,0,0.74,50.93
Brazil,3,0,1.13,54.17
Brunei,9,0,0,35.19
Bulgaria,4,0.396,1.1,48.15
Burkina Faso,1,0,1.02,22.22
Burundi,1,0,0.83,14.81
Cambodia,4,0,0.87,42.59
Cameroon,4,0,0.94,45.37
Canada,6,0.064,1.14,64.35
Cape Verde,0,0.17,1.05,71.3
Central African Republic,1,0,0.67,24.07
Chad,0,0,0.94,70.37
Chile,7,0.04,1,81.94
China,8,0,1.56,76.39
Colombia,6,0,1,65.74
Comoros,2,0,0.63,0
Congo,4,0,0.52,44.44
Costa Rica,3,0,1.08,55.56
Cote d'Ivoire,1,0.033,0.98,25
Croatia,9,0.329,1.19,41.67
Cuba,3,0.004,1.02,59.26
Cyprus,0,0.034,1.18,72.22
Czechia,0,0.225,0.74,69.44
Democratic Republic of Congo,1,0.201,1.11,22.22
Denmark,4,0.017,1.1,43.52
Djibouti,4,0,0.74,43.52
Dominica,9,0,0,34.26
Dominican Republic,6,0.142,1.19,64.81
Ecuador,3,0,0.99,52.78
Egypt,5,0,1.23,60.19
El Salvador,3,0.052,1.13,52.78
Equatorial Guinea,2,0,0.56,0
Eritrea,8,0,0.42,75
Estonia,9,0.051,1.33,37.96
Eswatini,4,0,1.27,48.15
Ethiopia,3,0.089,1.04,51.85
Fiji,4,0,0,49.07
Finland,9,0.021,1.26,40.74
France,8,0.081,0.87,78.7
Gabon,6,0,1.11,66.67
Gambia,9,0,0.56,36.11
Georgia,6,0,1.17,64.81
Germany,6,0,1.06,64.81
Ghana,9,0.045,1.12,38.89
Greece,8,0.121,1.1,78.7
Grenada,2,0,0,0
Guatemala,4,0.137,1.02,49.54
Guinea,9,0,1.09,37.04
Guinea-Bissau,2,0,0.38,0
Guyana,0,0,1.03,68.52
Haiti,4,0,0.94,47.22
Honduras,7,0,1.03,87.04
Hungary,0,0.217,1.04,72.22
Iceland,3,0.016,0.75,52.78
India,0,0.042,0.97,68.98
Indonesia,5,0.118,1.1,64.35
International,2,0,0,0
Iran,0,0.324,1.09,68.06
Iraq,3,0.126,0.85,51.85
Ireland,7,0.033,0.8,81.48
Israel,6,0.017,1.07,65.74
Italy,8,0.156,0.96,79.63
Jamaica,2,0.104,1.02,0
Japan,9,0.067,1.31,38.89
Jordan,8,0.231,1.04,78.7
Kazakhstan,6,0.028,1.23,66.2
Kenya,5,0.185,1.03,62.96
Kosovo,0,0,1.26,74.07
Kuwait,5,0.082,0.73,62.96
Kyrgyzstan,3,0,0.96,56.02
Laos,9,0,0,33.33
Latvia,3,0.066,1.3,53.7
Lebanon,7,0,1.07,87.04
Lesotho,4,0,0.83,47.22
Liberia,3,0,1.05,57.41
Libya,8,0,1,79.63
Liechtenstein,2,0,0.92,0
Lithuania,5,0.141,1.27,62.96
Luxembourg,3,0.055,1.06,56.48
Madagascar,9,0.093,0.56,37.04
Malawi,4,0.017,0.83,50.93
Malaysia,8,0.06,1.11,80.09
Maldives,2,0.04,1.11,0
Mali,9,0,1.16,37.96
Malta,2,0.041,0.98,0
Marshall Islands,2,0,0,0
Mauritania,1,0.039,1.55,17.59
Mauritius,1,0,0.74,16.67
Mexico,0,0,1.08,71.76
Moldova,4,0,1.16,48.15
Monaco,2,0,0.69,0
