country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,5,0,1,21.3
Albania,4,0,1.09,54.63
Algeria,8,0,0.85,75.93
Andorra,1,0,1.48,45.37
Angola,0,0,1.13,81.02
Antigua and Barbuda,7,0,0,0
Argentina,0,0.484,1.09,87.96
Armenia,7,0,1.05,0
Australia,8,0.001,0.6,75.46
Austria,9,0.029,1.37,36.11
Azerbaijan,0,0,0.97,82.41
Bahamas,7,0,1.09,0
Bahrain,2,0.05,1.05,60.19
Bangladesh,0,0.147,0.89,80.09
Barbados,9,0,0.7,38.89
Belarus,5,0.02,1.11,16.67
Belgium,6,0.022,1.22,52.78
Belize,8,0,1.16,72.22
Benin,1,0,0.94,41.67
Bhutan,0,0,0.76,89.35
Bolivia,0,0.304,0.86,84.26
Bosnia and Herzegovina,1,0,1.16,40.74
Botswana,6,0,0.78,52.78
Brazil,8,0,0.93,69.91
Brunei,9,0,0,37.96
Bulgaria,9,0.023,1.02,38.89
Burkina Faso,6,0,1,48.15
Burundi,5,0,0.73,14.81
Cambodia,9,0,0.22,37.04
Cameroon,4,0,1,57.41
Canada,2,0.013,1.25,60.65
Cape Verde,8,0.151,1.08,68.98
Central African Republic,4,0,0.62,54.63
Chad,3,0,1.03,64.81
Chile,0,0.059,0.98,81.94
China,1,0,0.75,46.76
Colombia,8,0,0.91,71.3
Comoros,7,0,0.65,0
Congo,2,0,0.57,62.04
Costa Rica,2,0,1.12,61.11
Cote d'Ivoire,9,0.095,0.94,38.43
Croatia,5,0.073,0.95,28.7
Cuba,0,0.007,1.05,86.11
Cyprus,4,0.001,0.84,55.56
Czechia,9,0.062,1.62,38.89
Democratic Republic of Congo,1,0.1,1.06,46.3
Denmark,6,0.005,1.32,50.93
Djibouti,6,0,0.95,50.93
Dominica,5,0,0,28.7
Dominican Republic,0,0.186,1.01,78.7
Ecuador,8,0,1.18,73.61
Egypt,3,0,0.96,62.96
El Salvador,0,0.04,1.03,80.56
Equatorial Guinea,7,0,0.47,0
Eritrea,0,0,0.25,88.89
Estonia,5,0.011,1.28,23.15
Eswatini,3,0,0.84,64.81
Ethiopia,0,0.05,0.83,80.56
Fiji,6,0.003,0,51.85
Finland,9,0.002,1.29,32.41
France,6,0.048,1.3,48.61
Gabon,3,0,1.04,66.67
Gambia,8,0,0.79,72.22
Georgia,3,0,1.91,67.59
Germany,6,0,1.1,49.54
Ghana,1,0.092,0.99,44.44
Greece,3,0.015,1.12,64.81
Grenada,7,0,0,0
Guatemala,0,0.232,0.98,87.04
Guinea,3,0,1.08,65.28
Guinea-Bissau,7,0,0.53,0
Guyana,8,0,1.19,73.15
Haiti,5,0,0.93,21.3
Honduras,0,0,1.02,82.41
Hong Kong,3,0,0,66.67
Hungary,6,0.053,1.73,50
Iceland,9,0.009,1.08,37.96
India,0,0.082,1.08,81.02
Indonesia,2,0.174,1.13,59.72
International,7,0,0,0
Iran,2,0.081,1.12,60.19
Iraq,0,0.188,1.05,78.7
Ireland,8,0.015,1.29,70.83
Israel,9,0.084,1.39,37.96
Italy,4,0.016,1.11,54.63
Jamaica,0,0.196,1.24,78.7
Japan,9,0.032,0.82,32.41
Jordan,2,0,1.52,61.11
Kazakhstan,0,0.028,0.65,80.56
