country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,7,0,0.8,78.7
Albania,0,0,1.17,62.96
Algeria,6,0,1.2,74.07
Andorra,8,0,0.66,45.37
Angola,7,0,1.16,76.39
Antigua and Barbuda,4,0,0,0
Argentina,9,0.366,1.2,92.59
Armenia,4,0,0.89,0
Australia,6,0.004,1.54,71.76
Austria,3,0.013,1.15,35.19
Azerbaijan,9,0,0.98,96.3
Bahamas,4,0,2.19,0
Bahrain,1,0.067,1.02,69.44
Bangladesh,6,0.23,0.94,74.54
Barbados,2,0,0.34,54.63
Belarus,5,0.021,0.73,16.67
Belgium,2,0.008,1.3,50
Belize,1,0,0,69.44
Benin,8,0,0.96,41.67
Bhutan,6,0,0,71.3
Bolivia,7,0.602,1.12,84.26
Bosnia and Herzegovina,2,0,1.18,56.48
Botswana,0,0,0.87,57.41
Brazil,7,0,1.04,81.02
Brunei,2,0,0,49.07
Bulgaria,3,0.075,1.18,36.11
Burkina Faso,8,0,0.98,45.37
Burundi,5,0,0.65,13.89
Cambodia,8,0,0.37,38.89
Cameroon,0,0,0.99,60.19
Canada,1,0.008,1.08,67.13
Cape Verde,7,0.093,1.09,79.17
Central African Republic,1,0,0.72,64.81
Chad,1,0,0.8,67.59
Chile,9,0.171,0.84,87.5
China,7,0,1.58,78.24
Colombia,9,0,1.24,87.04
Comoros,4,0,0.69,0
Congo,6,0,0.73,73.15
Costa Rica,6,0,1.35,73.61
Cote d'Ivoire,0,0.166,0.99,63.43
Croatia,2,0.068,1.12,49.07
Cuba,1,0.002,0.86,66.67
Cyprus,8,0.002,1.39,47.22
Czechia,3,0.024,0.98,34.72
Democratic Republic of Congo,7,0.125,1.06,80.56
Denmark,2,0.002,1.19,54.63
Djibouti,0,0,0.7,59.26
Dominica,8,0,0,44.44
Dominican Republic,6,0.316,1.17,75
Ecuador,7,0,1.11,79.63
Egypt,0,0,0.8,60.19
El Salvador,9,0.113,1.12,89.81
Equatorial Guinea,4,0,0.25,0
Eritrea,9,0,0.3,89.81
Estonia,3,0.006,0.88,25.93
Eswatini,7,0,1.25,80.56
Ethiopia,7,0.07,1.12,80.56
Fiji,2,0.008,0,54.63
Finland,8,0.001,1.05,40.74
France,8,0.01,1.18,46.3
Gabon,1,0,1.07,66.67
Gambia,1,0,0,68.98
Georgia,2,0,1.27,51.85
Germany,2,0,1.01,55.09
Ghana,2,0.236,1.11,52.78
Greece,0,0.006,1.2,57.41
Grenada,4,0,0,0
Guatemala,9,0.334,1.16,96.3
Guinea,6,0,1.09,71.3
Guinea-Bissau,4,0,0.73,0
Guyana,7,0,1.06,77.31
Haiti,6,0,0.92,72.22
Honduras,9,0,1.11,96.3
Hungary,2,0.006,1.27,54.63
Iceland,8,0.001,0.97,39.81
India,7,0.102,1.23,77.78
Indonesia,0,0.154,1.07,62.5
International,4,0,0,0
Iran,0,0.093,0.97,58.8
Iraq,9,0.204,1.03,92.59
Ireland,8,0.002,1.22,38.89
Israel,1,0.053,1.41,68.52
Italy,0,0.005,0.94,58.33
Jamaica,1,0.013,1.12,64.81
Japan,3,0.046,1.53,25.93
Jordan,2,0,0.97,48.15
Kazakhstan,7,0.136,0.91,83.33
Kenya,7,0.09,1.27,81.48
Kosovo,2,0,1.22,54.63
Kuwait,7,0.173,0.97,83.33
Kyrgyzstan,7,0,1.11,76.39
Laos,5,0,0,20.37
Latvia,2,0.004,1.21,50
Lebanon,1,0,1.34,68.52
Lesotho,2,0,1.03,54.63
Liberia,6,0,0.96,73.15
Libya,9,0.06,1.28,90.74
Liechtenstein,4,0,0,0
