country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,8,0,0.99,78.7
Albania,1,0,1.67,71.3
Algeria,6,0,0.96,65.74
Andorra,0,0,0.35,42.59
Angola,8,0,1.09,75.93
Antigua and Barbuda,9,0,0,0
Argentina,4,0.209,1.31,88.89
Armenia,9,0,1.13,0
Australia,7,0,1.43,50.46
Austria,0,0.006,1.01,47.22
Azerbaijan,4,0,1.19,83.33
Bahamas,9,0,0.18,0
Bahrain,8,0.067,1.12,75
Bangladesh,6,0.204,1.16,62.96
Barbados,8,0,0,75
Belarus,2,0.049,0.87,16.67
Belgium,7,0.009,0.8,51.85
Belize,1,0,0,73.15
Benin,0,0,0.97,41.67
Bhutan,4,0,0,83.33
Bolivia,4,0.477,1.24,84.26
Bosnia and Herzegovina,7,0,1.18,51.85
Botswana,8,0,0,77.78
Brazil,8,0,1.14,77.31
Brunei,7,0,0,49.07
Bulgaria,0,0.043,1.37,38.89
Burkina Faso,0,0,0.95,45.37
Burundi,2,0,0,13.89
Cambodia,0,0,0.09,40.74
Cameroon,6,0,1.11,60.19
Canada,1,0.013,0.76,70.83
Cape Verde,8,0.133,1.1,79.17
Central African Republic,6,0,0.96,64.81
Chad,1,0,0.74,74.07
Chile,8,0.318,1.02,78.24
China,8,0,2.13,78.24
Colombia,4,0,1.27,87.04
Comoros,9,0,0.72,0
Congo,1,0,0.74,73.15
Costa Rica,1,0,1.44,72.22
Cote d'Ivoire,6,0.257,1.21,62.96
Croatia,7,0.004,1.99,54.63
Cuba,3,0.004,0.78,100
Cyprus,6,0.002,0.82,62.96
Czechia,0,0.017,1.08,41.67
Democratic Republic of Congo,8,0,1.1,80.56
Denmark,7,0.003,0.95,57.41
Djibouti,6,0,0.56,59.26
Dominica,1,0,0,72.22
Dominican Republic,4,0.245,1.15,87.04
Ecuador,4,0,1.11,83.33
Egypt,1,0,1.12,71.3
El Salvador,5,0.042,1.16,96.3
Equatorial Guinea,9,0,0.3,0
Eritrea,5,0,0,93.52
Estonia,0,0.004,0.63,41.67
Eswatini,4,0,1.36,84.26
Ethiopia,8,0.035,1.24,80.56
Fiji,8,0,0,78.7
Finland,0,0.008,0.69,44.44
France,1,0.013,1.05,72.22
Gabon,8,0,1.09,80.56
Gambia,1,0,0,74.07
Georgia,1,0,1.31,69.44
Germany,6,0.009,1.03,59.72
Ghana,7,0.14,1.21,56.48
Greece,7,0.004,1.2,54.63
Grenada,9,0,0,0
Guatemala,5,0.514,1.25,96.3
Guinea,8,0,1.1,78.7
Guinea-Bissau,9,0,0.8,0
Guyana,4,0,0.67,83.33
Haiti,8,0,1.11,80.56
Honduras,5,0,1.26,96.3
Hungary,6,0.003,0.56,61.11
Iceland,0,0.008,0.83,39.81
India,8,0.076,1.21,76.85
Indonesia,1,0.136,1.17,68.06
International,9,0,0,0
Iran,0,0.098,1.03,44.44
Iraq,5,0.117,1.39,92.59
