country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,3,0,1.03,21.3
Albania,7,0,0.98,54.63
Algeria,5,0,0.82,75.93
Andorra,4,0,1.49,45.37
Angola,5,0,1.13,75
Antigua and Barbuda,0,0,0,0
Argentina,2,0.475,1.06,87.96
Armenia,1,0,1.23,0
Australia,5,0.001,0.54,75.46
Austria,9,0.047,1.23,37.04
Azerbaijan,5,0,0.96,70.37
Bahamas,1,0,1.13,0
Bahrain,8,0.059,0.99,63.89
Bangladesh,2,0.12,0.91,80.09
Barbados,9,0,0.65,38.89
Belarus,3,0.021,1.17,16.67
Belgium,7,0.033,1.4,52.78
Belize,5,0,1.15,72.22
Benin,4,0,0.94,47.22
Bhutan,2,0,0.79,87.5
Bolivia,2,0.317,0.82,84.26
Bosnia and Herzegovina,9,0,1.16,40.74
Botswana,7,0,0.76,58.33
Brazil,5,0,0.96,69.91
Brunei,6,0,0,35.19
Bulgaria,6,0.033,1.13,35.19
Burkina Faso,6,0,0.99,36.11
Burundi,3,0,0.73,14.81
Cambodia,6,0,0.24,37.04
Cameroon,7,0,0.97,55.56
Canada,8,0.013,1.29,60.65
Cape Verde,5,0.164,1.07,68.98
Central African Republic,7,0,0.56,56.48
Chad,5,0,1.01,76.85
Chile,2,0.055,0.98,81.94
China,2,0,0.94,81.94
Colombia,5,0,0.95,71.3
Comoros,1,0,0.65,0
Congo,8,0,0.56,62.04
Costa Rica,8,0,1.06,62.96
Cote d'Ivoire,9,0.038,0.92,37.96
Croatia,6,0.036,0.92,28.7
Cuba,2,0.008,1.01,86.11
Cyprus,7,0.004,1.51,53.7
Czechia,9,0.102,1.42,38.89
Democratic Republic of Congo,4,0.063,1.06,46.3
Denmark,7,0.008,1.29,50.93
Djibouti,7,0,1.07,50.93
Dominica,6,0,0,28.7
Dominican Republic,2,0.171,0.95,78.7
Ecuador,7,0,1.11,51.39
Egypt,8,0,0.9,62.96
El Salvador,8,0.034,1.06,61.11
Equatorial Guinea,1,0,0.46,0
Eritrea,2,0,0.27,86.11
Estonia,3,0.011,1.31,25.93
Eswatini,8,0,0.84,64.81
Ethiopia,5,0.066,0.86,77.78
Fiji,7,0,0,51.85
Finland,6,0.004,1.34,32.41
France,4,0.054,1.28,48.61
