country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,0.88,71.3
Albania,5,0,1.12,57.41
Algeria,8,0,0.93,85.19
Andorra,2,0,1.28,45.37
Angola,3,0,1.12,79.17
Antigua and Barbuda,0,0,0,0
Argentina,8,0.405,1.12,87.96
Armenia,0,0,0.83,0
Australia,3,0.005,0.84,79.17
Austria,4,0.015,1.26,35.19
Azerbaijan,8,0,0.54,85.19
Bahamas,0,0,1.26,0
Bahrain,9,0.05,1.01,69.44
Bangladesh,3,0.225,1.07,80.09
Barbados,2,0,0.7,48.15
Belarus,4,0.015,0.93,16.67
Belgium,7,0.031,1.13,64.81
Belize,1,0,1.19,72.69
Benin,2,0,0.94,41.67
Bhutan,6,0,0.68,97.22
Bolivia,8,0.483,0.97,84.26
Bosnia and Herzegovina,7,0,1.16,59.26
Botswana,5,0,0.79,56.94
Brazil,1,0,1.01,72.69
Brunei,2,0,0,39.81
Bulgaria,2,0.049,0.9,38.89
Burkina Faso,2,0,1,48.15
Burundi,0,0,0.69,11.11
Cambodia,2,0,0.34,47.22
Cameroon,7,0,1.01,60.19
Canada,9,0.009,1.01,67.13
Cape Verde,9,0,1.08,65.28
Central African Republic,5,0,0.6,54.63
Chad,7,0,0.91,64.81
Chile,3,0.079,0.94,81.94
China,3,0,0.74,78.24
Colombia,8,0,1.09,87.04
Comoros,0,0,0.66,0
Congo,9,0,0.62,67.59
Costa Rica,1,0,1.14,72.22
Cote d'Ivoire,4,0.082,0.89,31.94
Croatia,4,0.056,1.51,35.19
Cuba,3,0.014,1.48,82.41
Cyprus,2,0.004,1.23,47.22
Czechia,4,0.032,1.12,36.11
Democratic Republic of Congo,5,0.122,1.05,51.85
Denmark,5,0.005,1.33,50.93
Djibouti,5,0,0.53,50.93
Dominica,4,0,0,36.11
Dominican Republic,3,0.261,0.88,78.7
Ecuador,1,0,1.04,76.39
Egypt,7,0,0.66,62.96
El Salvador,6,0.174,1.05,89.81
Equatorial Guinea,0,0,0.33,0
Eritrea,6,0,0.26,89.81
Estonia,4,0.008,1.23,23.15
Eswatini,3,0,1.05,80.56
Ethiopia,3,0.063,1.24,80.56
Fiji,5,0,0,54.63
Finland,4,0.003,1.27,35.19
France,2,0.022,1.33,46.3
Gabon,9,0,1.05,66.67
Gambia,3,0,1.33,77.78
Georgia,5,0,1.41,57.41
Germany,5,0,1.24,56.94
Ghana,5,0.294,0.99,52.78
Greece,2,0.016,1.4,46.3
Grenada,0,0,0,0
Guatemala,8,0.271,1.03,87.04
Guinea,1,0,1.09,70.83
Guinea-Bissau,0,0,0.66,0
Guyana,1,0,1.3,75.93
Haiti,4,0,0.96,25
Honduras,6,0,1.04,96.3
Hungary,2,0.013,1.36,49.07
Iceland,2,0.011,1.14,46.3
India,3,0.095,1.12,79.63
Indonesia,7,0.152,1.05,59.72
International,0,0,0,0
Iran,7,0.093,0.97,60.19
Iraq,6,0.179,1.15,92.59
Ireland,7,0.018,1.37,59.72
Israel,2,0.068,1.01,43.52
Italy,5,0.008,1.27,50.93
Jamaica,1,0.035,1.43,71.3
Japan,4,0.059,0.94,32.41
Jordan,5,0,1.55,56.48
Kazakhstan,3,0.121,0.64,80.56
Kenya,1,0.107,0.92,73.15
Kosovo,9,0,0.95,69.44
Kuwait,9,0.169,1.08,65.74
Kyrgyzstan,3,0,0.66,79.17
Laos,4,0,0,36.11
Latvia,2,0.003,1.09,47.22
Lebanon,4,0,1.27,24.07
Lesotho,1,0,1,71.3
Liberia,7,0,0.9,64.81
Libya,8,0.169,1.27,87.96
Liechtenstein,0,0,0,0
Lithuania,4,0.006,1.26,34.26
Luxembourg,4,0.008,0.83,35.19
Madagascar,9,0.288,0.76,67.59
Malawi,7,0.111,0.93,64.81
Malaysia,5,0.001,1.05,57.41
Maldives,0,0.102,1.13,0
Mali,2,0,1.07,47.22
Malta,0,0.02,1.39,0
Marshall Islands,0,0,0,0
Mauritania,4,0.08,0.89,29.63
Mauritius,4,0,0.12,16.67
Mexico,1,0.5,0.98,70.83
Moldova,5,0,1.1,57.41
Monaco,0,0,1.4,0
Mongolia,7,0,0.22,60.19
Montenegro,0,0,0.9,0
Morocco,9,0.051,1.28,70.37
Mozambique,1,0.05,1.12,75
Myanmar,1,0.001,1.23,74.07
Namibia,5,0.108,1.25,52.31
Nepal,6,0.052,1.35,90.74
Netherlands,2,0,1.38,39.81
New Zealand,4,0,1.14,22.22
Nicaragua,4,0,0.33,20.37
Niger,4,0,0.73,17.59
Nigeria,9,0.115,0.91,69.44
North Macedonia,0,0.083,1,0
Norway,2,0.007,1.35,40.74
Oman,6,0,0.96,89.81
Pakistan,2,0.039,0.81,47.69
Palestine,8,0,1.13,83.33
Panama,8,0.332,0.97,83.33
Papua New Guinea,3,0,0.83,80.56
Paraguay,3,0.162,1.37,78.7
Peru,3,0,1.12,81.48
Philippines,3,0.12,1.15,79.63
Poland,2,0.03,1.11,39.81
Portugal,9,0.013,1.01,66.2
Qatar,3,0.087,1.15,77.78
Romania,2,0.069,1.05,42.59
Russia,9,0.019,0.95,68.06
Rwanda,1,0.002,1.24,75.93
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,4,0,0.17,33.33
Sao Tome and Principe,0,0,0.53,0
Saudi Arabia,7,0.023,0.87,60.19
